cycle,instant_energy,cumulative_energy
2607,-1.43,-1.256572086
2608,-1.4,-1.25662706
2609,-1.32,-1.256651341
2610,-1.28,-1.256660283
2611,-1.23,-1.256650077
2612,-1.27,-1.256655186
2613,-1.05,-1.256576129
2614,-1.02,-1.25648566
2615,-1.13,-1.256437309
2616,-1.21,-1.256419564
2617,-1.22,-1.256405653
2618,-1.29,-1.25641848
2619,-1.13,-1.256370229
2620,-1.22,-1.256356353
2621,-1.18,-1.256327231
2622,-1.25,-1.256324819
2623,-1.33,-1.256352896
2624,-1.43,-1.256419048
2625,-1.34,-1.256450876
2626,-1.38,-1.256497906
2627,-1.32,-1.25652207
2628,-1.39,-1.256572841
2629,-1.38,-1.256619772
2630,-1.28,-1.256628658
2631,-1.24,-1.25662234
2632,-1.28,-1.256631219
2633,-1.4,-1.256685649
2634,-1.45,-1.256759013
2635,-1.52,-1.256858877
2636,-1.64,-1.257004171
2637,-1.59,-1.257130402
2638,-1.58,-1.257252747
2639,-1.67,-1.257409091
2640,-1.69,-1.257572889
2641,-1.72,-1.257747918
2642,-1.63,-1.257888763
2643,-1.62,-1.258025719
2644,-1.51,-1.258120983
2645,-1.35,-1.258155707
2646,-1.53,-1.258258406
2647,-1.46,-1.258334592
2648,-1.41,-1.258391846
2649,-1.38,-1.258437736
2650,-1.36,-1.258476047
2651,-1.29,-1.258487934
2652,-1.26,-1.258488504
2653,-1.33,-1.258515448
2654,-1.29,-1.258527307
2655,-1.01,-1.258433735
2656,-1.06,-1.258359052
2657,-1.17,-1.258325809
2658,-1.17,-1.258292591
2659,-1.07,-1.258221805
2660,-0.98,-1.258117249
2661,-0.94,-1.257997746
2662,-1.25,-1.257994743
2663,-1.31,-1.258014264
2664,-1.16,-1.257977486
2665,-1.2,-1.257955739
2666,-1.33,-1.257982752
2667,-1.21,-1.257964768
2668,-1.25,-1.257961783
2669,-1.16,-1.257925094
2670,-1.26,-1.25792587
2671,-1.21,-1.257907934
2672,-1.09,-1.257845118
2673,-1.22,-1.257830965
2674,-1.24,-1.257824299
2675,-1.09,-1.257761584
2676,-1.15,-1.25772133
2677,-1.39,-1.257770724
2678,-1.11,-1.257715566
2679,-1.15,-1.257675373
2680,-1.1,-1.257616561
2681,-1.06,-1.257542878
2682,-1,-1.257446888
2683,-1.03,-1.257362146
2684,-1.05,-1.257284916
2685,-1.03,-1.257200298
2686,-1,-1.257104578
2687,-1.09,-1.257042411
2688,-1.12,-1.256991447
2689,-1.11,-1.256936803
2690,-1.02,-1.256848755
2691,-1,-1.256753343
2692,-1.03,-1.256669142
2693,-1.01,-1.25657758
2694,-1,-1.256482375
2695,-1.15,-1.256442878
2696,-1.21,-1.256425658
2697,-1.14,-1.256382506
2698,-1.08,-1.256317155
2699,-1.23,-1.256307407
2700,-1.16,-1.256271751
2701,-1.15,-1.25623242
2702,-1.06,-1.256159822
2703,-1.02,-1.256072485
2704,-0.94,-1.255955638
2705,-1,-1.25586105
2706,-0.93,-1.255740672
2707,-1.06,-1.25566839
2708,-1.01,-1.255577704
2709,-0.97,-1.255472325
2710,-1.11,-1.255418665
2711,-1.19,-1.255394543
2712,-1.16,-1.255359381
2713,-1.03,-1.255276345
2714,-1.13,-1.255230203
2715,-1.18,-1.255202504
2716,-1.24,-1.255196908
2717,-1.2,-1.2551766
2718,-1.22,-1.255163663
2719,-1.17,-1.255132353
2720,-1.21,-1.255115766
2721,-1.29,-1.255128582
2722,-1.26,-1.255130371
2723,-1.37,-1.25517254
2724,-1.33,-1.2552
2725,-1.4,-1.255253118
2726,-1.21,-1.255236524
2727,-1.31,-1.255256598
2728,-1.17,-1.255225357
2729,-1.37,-1.255267399
2730,-1.23,-1.255258147
2731,-1.1,-1.255201318
2732,-1.15,-1.255162825
2733,-1.26,-1.255164594
2734,-1.42,-1.255224863
2735,-1.44,-1.255292398
2736,-1.32,-1.255316039
2737,-1.25,-1.255314098
2738,-1.22,-1.255301205
2739,-1.32,-1.255324818
2740,-1.34,-1.25535571
2741,-1.37,-1.25539752
2742,-1.25,-1.255395552
2743,-1.22,-1.255382653
2744,-1.28,-1.255391621
2745,-1.37,-1.255433358
2746,-1.32,-1.255456862
2747,-1.36,-1.255494905
2748,-1.38,-1.255540196
2749,-1.35,-1.255574545
2750,-1.55,-1.25568157
2751,-1.42,-1.255741279
2752,-1.37,-1.255782782
2753,-1.34,-1.255813362
2754,-1.25,-1.255811252
2755,-1.14,-1.255769231
2756,-1.39,-1.255817918
2757,-1.43,-1.255881073
2758,-1.38,-1.25592606
2759,-1.42,-1.255985507
2760,-1.35,-1.256019558
2761,-1.38,-1.256064446
2762,-1.48,-1.256145494
2763,-1.46,-1.256219247
2764,-1.56,-1.256329114
2765,-1.55,-1.256435286
2766,-1.49,-1.256519696
2767,-1.52,-1.256614884
2768,-1.46,-1.256688335
2769,-1.37,-1.256729242
2770,-1.34,-1.256759293
2771,-1.49,-1.256843434
2772,-1.59,-1.256963577
2773,-1.5,-1.25705119
2774,-1.46,-1.257124324
2775,-1.58,-1.257240634
2776,-1.59,-1.257360461
2777,-1.45,-1.257429806
2778,-1.47,-1.257506297
2779,-1.49,-1.257589928
2780,-1.47,-1.257666307
2781,-1.51,-1.257757009
2782,-1.48,-1.257836867
2783,-1.56,-1.257945402
2784,-1.54,-1.258046679
2785,-1.52,-1.258140704
2786,-1.48,-1.258220309
2787,-1.45,-1.258289096
2788,-1.58,-1.258404446
2789,-1.64,-1.258541219
2790,-1.58,-1.258656396
2791,-1.67,-1.258803725
2792,-1.56,-1.258911565
2793,-1.45,-1.258979957
2794,-1.38,-1.259023256
2795,-1.55,-1.259127325
2796,-1.33,-1.259152664
2797,-1.51,-1.259242316
2798,-1.48,-1.259321186
2799,-1.57,-1.259432143
2800,-1.51,-1.259521599
2801,-1.53,-1.25961813
2802,-1.3,-1.259632537
2803,-1.35,-1.259664765
2804,-1.28,-1.259672014
2805,-1.32,-1.259693514
2806,-1.44,-1.259757748
2807,-1.51,-1.259846866
2808,-1.52,-1.25993948
2809,-1.53,-1.260035587
2810,-1.4,-1.260085379
2811,-1.29,-1.260096017
2812,-1.31,-1.260113758
2813,-1.24,-1.26010661
2814,-1.2,-1.260085258
2815,-1.26,-1.260085227
2816,-1.39,-1.260131345
2817,-1.44,-1.260195174
2818,-1.41,-1.260248315
2819,-1.46,-1.260319149
2820,-1.35,-1.260350939
2821,-1.45,-1.260418143
2822,-1.48,-1.260495926
2823,-1.58,-1.260609065
2824,-1.46,-1.260679646
2825,-1.45,-1.260746638
2826,-1.31,-1.260764061
2827,-1.36,-1.260799151
2828,-1.41,-1.260851891
2829,-1.35,-1.260883392
2830,-1.46,-1.260953727
2831,-1.28,-1.260960452
2832,-1.2,-1.260938934
2833,-1.14,-1.26089626
2834,-1.2,-1.26087478
2835,-1.29,-1.260885049
2836,-1.16,-1.260849489
2837,-1.25,-1.260845666
2838,-1.39,-1.260891159
2839,-1.32,-1.260911972
2840,-1.53,-1.261006688
2841,-1.55,-1.261108374
2842,-1.55,-1.261209989
2843,-1.45,-1.261276371
2844,-1.47,-1.261349736
2845,-1.51,-1.261437105
2846,-1.42,-1.261492799
2847,-1.45,-1.261558989
2848,-1.56,-1.261663742
2849,-1.6,-1.261782456
2850,-1.42,-1.261837952
2851,-1.5,-1.261921459
2852,-1.44,-1.261983877
2853,-1.31,-1.262000701
2854,-1.35,-1.262031524
2855,-1.23,-1.262020308
2856,-1.24,-1.262012601
2857,-1.27,-1.262015395
2858,-1.21,-1.261997202
2859,-1.22,-1.261982517
2860,-1.35,-1.262013282
2861,-1.25,-1.262009085
2862,-1.38,-1.262050297
2863,-1.35,-1.262081006
2864,-1.31,-1.262097731
2865,-1.38,-1.26213887
2866,-1.33,-1.262162539
2867,-1.3,-1.262175732
2868,-1.29,-1.26218543
2869,-1.21,-1.262167247
2870,-1.27,-1.262169976
2871,-1.16,-1.262134401
2872,-1.36,-1.262168465
2873,-1.32,-1.262188587
2874,-1.29,-1.262198261
2875,-1.22,-1.262183588
2876,-1.35,-1.262214112
2877,-1.21,-1.262195969
2878,-1.23,-1.262184786
2879,-1.12,-1.262135417
2880,-1.19,-1.262110378
2881,-1.11,-1.262057599
2882,-1.18,-1.262029136
2883,-1.22,-1.262014563
2884,-1.28,-1.262020797
2885,-1.3,-1.262033957
2886,-1.29,-1.262043644
2887,-1.26,-1.262042936
2888,-1.28,-1.262049152
2889,-1.3,-1.262062284
2890,-1.31,-1.262078865
2891,-1.26,-1.262078147
2892,-1.34,-1.262105081
2893,-1.23,-1.262093988
2894,-1.27,-1.262096718
2895,-1.31,-1.26211326
2896,-1.38,-1.262153952
2897,-1.5,-1.262236025
2898,-1.56,-1.262338737
2899,-1.54,-1.262434483
2900,-1.55,-1.262533609
2901,-1.51,-1.262618884
2902,-1.51,-1.262704099
2903,-1.59,-1.262816804
2904,-1.39,-1.262860585
2905,-1.31,-1.262876807
2906,-1.33,-1.262899897
2907,-1.29,-1.262909216
2908,-1.28,-1.262915091
2909,-1.22,-1.262900344
2910,-1.25,-1.262895912
2911,-1.12,-1.262846841
2912,-1.21,-1.262828699
2913,-1.15,-1.262789979
2914,-1.19,-1.262765009
2915,-1.12,-1.262716049
2916,-1.13,-1.262670552
2917,-1.25,-1.26266621
2918,-1.11,-1.262613909
2919,-1.14,-1.262571918
2920,-1.11,-1.262519685
2921,-1.11,-1.262467488
2922,-1.06,-1.262398221
2923,-1.05,-1.262325581
2924,-1,-1.262235897
2925,-1.16,-1.262200957
2926,-1.03,-1.262121626
2927,-1.18,-1.262093579
2928,-1.22,-1.262079208
2929,-1.03,-1.262
2930,-0.98,-1.261903787
2931,-0.86,-1.261766712
2932,-1.04,-1.261691101
2933,-1.07,-1.261625767
2934,-1.11,-1.261574106
2935,-1.23,-1.261563351
2936,-1.2,-1.26154239
2937,-1.17,-1.261511232
2938,-1.25,-1.261507315
2939,-1.34,-1.261534014
2940,-1.33,-1.261557293
2941,-1.36,-1.261590755
2942,-1.28,-1.26159701
2943,-1.27,-1.261599864
2944,-1.27,-1.261602716
2945,-1.25,-1.261598778
2946,-1.18,-1.261571089
2947,-1.13,-1.261526459
2948,-1.15,-1.26148864
2949,-1.24,-1.261481356
2950,-1.31,-1.261497797
2951,-1.16,-1.261463415
2952,-1.2,-1.261442601
2953,-1.12,-1.261394719
2954,-1.15,-1.261357022
2955,-1.26,-1.261356563
2956,-1.2,-1.261335813
2957,-1.16,-1.261301555
2958,-1.21,-1.261284218
2959,-1.07,-1.261219595
2960,-1.11,-1.261168524
2961,-1.19,-1.261144497
2962,-1.16,-1.261110361
2963,-1.19,-1.26108637
2964,-1.27,-1.261089376
2965,-1.33,-1.26111261
2966,-1.34,-1.261139198
2967,-1.29,-1.261148922
2968,-1.23,-1.26113843
2969,-1.28,-1.261144781
2970,-1.21,-1.261127566
2971,-1.23,-1.261117093
2972,-1.27,-1.261120081
2973,-1.25,-1.261116342
2974,-1.12,-1.261068908
2975,-1.25,-1.261065188
2976,-1.18,-1.261037958
2977,-1.11,-1.26098724
2978,-1.2,-1.260966767
2979,-1.14,-1.260926174
2980,-1.09,-1.260868836
2981,-1.2,-1.260848424
2982,-1.15,-1.260811264
2983,-1.06,-1.260743968
2984,-1.15,-1.260706868
2985,-1.07,-1.260643001
2986,-1.14,-1.260602611
2987,-1.18,-1.260575636
2988,-1.22,-1.260562061
2989,-1.21,-1.260545151
2990,-1.21,-1.260528251
2991,-1.21,-1.260511364
2992,-1.13,-1.260467758
2993,-1.16,-1.260434202
2994,-1.23,-1.26042404
2995,-1.29,-1.260433912
2996,-1.32,-1.260453787
2997,-1.31,-1.260470314
2998,-1.25,-1.260466822
2999,-1.35,-1.260496667
3000,-1.19,-1.260473176
3001,-1.33,-1.260496336
3002,-1.41,-1.260546121
3003,-1.39,-1.260589214
3004,-1.47,-1.260658902
3005,-1.46,-1.260725216
3006,-1.69,-1.260867975
3007,-1.65,-1.26099734
3008,-1.54,-1.261090063
3009,-1.61,-1.26120598
3010,-1.71,-1.261355032
3011,-1.69,-1.261497344
3012,-1.48,-1.261569864
3013,-1.48,-1.261642336
3014,-1.46,-1.261708126
3015,-1.4,-1.261753979
3016,-1.4,-1.261799801
3017,-1.46,-1.261865474
3018,-1.49,-1.26194104
3019,-1.38,-1.261980132
3020,-1.49,-1.262055611
3021,-1.45,-1.262117803
3022,-1.24,-1.262110486
3023,-1.24,-1.262103175
3024,-1.24,-1.262095868
3025,-1.36,-1.262128222
3026,-1.5,-1.262206805
3027,-1.48,-1.262278732
3028,-1.48,-1.262350611
3029,-1.34,-1.262376238
3030,-1.33,-1.262398548
3031,-1.29,-1.262407652
3032,-1.36,-1.262439829
3033,-1.3,-1.262452208
3034,-1.38,-1.262490939
3035,-1.35,-1.262519763
3036,-1.4,-1.262565031
3037,-1.43,-1.262620145
3038,-1.33,-1.262642317
3039,-1.34,-1.262667763
3040,-1.39,-1.262709635
3041,-1.31,-1.262725181
3042,-1.23,-1.262714427
3043,-1.33,-1.262736531
3044,-1.36,-1.262768473
3045,-1.36,-1.262800394
3046,-1.52,-1.262884805
3047,-1.52,-1.26296916
3048,-1.54,-1.26306002
3049,-1.6,-1.263170492
3050,-1.67,-1.263303835
3051,-1.66,-1.263433814
3052,-1.56,-1.263530953
3053,-1.59,-1.263637852
3054,-1.57,-1.263738134
3055,-1.5,-1.263815445
3056,-1.56,-1.263912332
3057,-1.5,-1.263989536
3058,-1.47,-1.264056881
3059,-1.5,-1.264133987
3060,-1.38,-1.264171839
3061,-1.47,-1.264239059
3062,-1.51,-1.264319295
3063,-1.48,-1.264389687
3064,-1.59,-1.264495922
3065,-1.53,-1.264582518
3066,-1.56,-1.264678839
3067,-1.58,-1.264781617
3068,-1.58,-1.264884327
3069,-1.51,-1.264964169
3070,-1.31,-1.264978834
3071,-1.53,-1.265065104
3072,-1.37,-1.265099252
3073,-1.48,-1.265169161
3074,-1.62,-1.265284553
3075,-1.45,-1.265344603
3076,-1.4,-1.265388365
3077,-1.58,-1.265490578
3078,-1.57,-1.265589477
3079,-1.52,-1.265672078
3080,-1.44,-1.26572866
3081,-1.38,-1.265765737
3082,-1.42,-1.265815764
3083,-1.34,-1.265839818
3084,-1.34,-1.265863857
3085,-1.29,-1.265871679
3086,-1.29,-1.265879495
3087,-1.27,-1.265880829
3088,-1.19,-1.265856264
3089,-1.22,-1.265841424
3090,-1.13,-1.265797477
3091,-1.06,-1.265730918
3092,-1.19,-1.265706434
3093,-1.16,-1.265672269
3094,-1.12,-1.265625202
3095,-1.07,-1.265562016
3096,-0.95,-1.265460123
3097,-1,-1.265374435
3098,-1.04,-1.26530171
3099,-1.16,-1.265267742
3100,-1.15,-1.265230571
3101,-1.18,-1.265203095
3102,-1.2,-1.265182082
3103,-1.08,-1.265122423
3104,-1.21,-1.26510467
3105,-1.29,-1.265112685
3106,-1.41,-1.265159318
3107,-1.43,-1.265212355
3108,-1.29,-1.265220328
3109,-1.32,-1.265237942
3110,-1.22,-1.265223401
3111,-1.32,-1.265241003
3112,-1.33,-1.265261805
3113,-1.24,-1.265253693
3114,-1.27,-1.265255217
3115,-1.4,-1.26529846
3116,-1.26,-1.26529676
3117,-1.14,-1.265256575
3118,-1.14,-1.265216416
3119,-1.15,-1.265179487
3120,-1.2,-1.265158603
3121,-1.24,-1.265150545
3122,-1.19,-1.265126481
3123,-1.05,-1.265057618
3124,-1.14,-1.2650176
3125,-1.07,-1.264955214
3126,-1.13,-1.264912056
3127,-1.12,-1.264865729
3128,-0.98,-1.264774688
3129,-0.94,-1.264670927
3130,-1.06,-1.264605557
3131,-1.19,-1.264581737
3132,-1.13,-1.264538781
3133,-1.09,-1.264483089
3134,-1.06,-1.264417863
3135,-1.14,-1.264378189
3136,-1.23,-1.26436723
3137,-1.25,-1.264362651
3138,-1.26,-1.264361262
3139,-1.15,-1.264324841
3140,-1.18,-1.264297994
3141,-1.22,-1.264283896
3142,-1.32,-1.264301623
3143,-1.24,-1.264293893
3144,-1.39,-1.264333863
3145,-1.4,-1.264376987
3146,-1.25,-1.264372418
3147,-1.21,-1.264355146
3148,-1.2,-1.264334709
3149,-1.22,-1.264320635
3150,-1.26,-1.264319264
3151,-1.26,-1.264317893
3152,-1.3,-1.26432921
3153,-1.39,-1.264369055
3154,-1.37,-1.264402536
3155,-1.27,-1.264404309
3156,-1.19,-1.264380741
3157,-1.21,-1.264363521
3158,-1.34,-1.264387464
3159,-1.36,-1.264417722
3160,-1.32,-1.264435305
3161,-1.21,-1.26441809
3162,-1.3,-1.264429339
3163,-1.28,-1.26443426
3164,-1.4,-1.264477093
3165,-1.29,-1.264485155
3166,-1.28,-1.264490054
3167,-1.15,-1.264453914
3168,-1.15,-1.264417797
3169,-1.18,-1.264391167
3170,-1.21,-1.264374015
3171,-1.28,-1.264378941
3172,-1.35,-1.264405925
3173,-1.28,-1.264410838
3174,-1.32,-1.264428346
3175,-1.27,-1.264430101
3176,-1.25,-1.264425559
3177,-1.15,-1.264389553
3178,-1.12,-1.264344133
3179,-1.07,-1.264283019
3180,-1.15,-1.264247092
3181,-1.13,-1.264204903
3182,-1.18,-1.264178448
3183,-1.16,-1.264145729
3184,-1.22,-1.264131868
3185,-1.25,-1.264127433
3186,-1.24,-1.264119862
3187,-1.28,-1.264124843
3188,-1.14,-1.26408592
3189,-1.21,-1.264068966
3190,-1.19,-1.264045754
3191,-1.39,-1.264085213
3192,-1.36,-1.264115252
3193,-1.36,-1.264145272
3194,-1.51,-1.264222222
3195,-1.52,-1.264302253
3196,-1.52,-1.264382233
3197,-1.58,-1.264480926
3198,-1.53,-1.264563926
3199,-1.48,-1.26463125
3200,-1.37,-1.264664167
3201,-1.46,-1.264725172
3202,-1.49,-1.264795504
3203,-1.4,-1.264837703
3204,-1.38,-1.264873635
3205,-1.54,-1.264959451
3206,-1.59,-1.265060804
3207,-1.36,-1.265090399
3208,-1.47,-1.265154254
3209,-1.44,-1.265208723
3210,-1.34,-1.265232015
3211,-1.42,-1.265280199
3212,-1.32,-1.26529723
3213,-1.39,-1.26533603
3214,-1.18,-1.265309487
3215,-1.25,-1.265304726
3216,-1.24,-1.26529686
3217,-1.3,-1.265307644
3218,-1.27,-1.265309102
3219,-1.27,-1.265310559
3220,-1.29,-1.265318224
3221,-1.12,-1.265273122
3222,-1.15,-1.265237357
3223,-1.25,-1.26523263
3224,-1.1,-1.265181395
3225,-1.14,-1.265142591
3226,-1.14,-1.265103812
3227,-1.28,-1.265108426
3228,-1.17,-1.265078972
3229,-1.13,-1.265037152
3230,-1.1,-1.264986072
3231,-1.21,-1.264969059
3232,-1.15,-1.264933498
3233,-1.19,-1.264910328
3234,-1.18,-1.26488408
3235,-1.15,-1.264848578
3236,-1.11,-1.264800741
3237,-1.14,-1.264762199
3238,-1.25,-1.264757641
3239,-1.17,-1.264728395
3240,-1.13,-1.264686825
3241,-1.07,-1.264626774
3242,-1.22,-1.264613013
3243,-1.15,-1.264577682
3244,-1.18,-1.264551618
3245,-1.28,-1.264556377
3246,-1.16,-1.264524176
3247,-1.16,-1.264491995
3248,-1.06,-1.264429055
3249,-1.01,-1.264350769
3250,-0.99,-1.26426638
3251,-1.17,-1.264237392
3252,-1.25,-1.264233016
3253,-1.21,-1.264216349
3254,-1.34,-1.264239631
3255,-1.31,-1.264253686
3256,-1.29,-1.26426159
3257,-1.34,-1.264284837
3258,-1.38,-1.264320344
3259,-1.37,-1.264352761
3260,-1.26,-1.264351426
3261,-1.19,-1.264328633
3262,-1.19,-1.264305854
3263,-1.15,-1.264270833
3264,-1.22,-1.264257274
3265,-1.26,-1.264255971
3266,-1.26,-1.264254668
3267,-1.27,-1.264256426
3268,-1.26,-1.264255124
3269,-1.35,-1.264281346
3270,-1.38,-1.264316723
3271,-1.41,-1.264361247
3272,-1.49,-1.264430186
3273,-1.45,-1.264486866
3274,-1.37,-1.264519084
3275,-1.33,-1.264539072
3276,-1.3,-1.264549893
3277,-1.2,-1.264530201
3278,-1.32,-1.264547118
3279,-1.31,-1.264560976
3280,-1.31,-1.264574825
3281,-1.28,-1.264579525
3282,-1.19,-1.264556808
3283,-1.29,-1.264564555
3284,-1.25,-1.264560122
3285,-1.33,-1.264580037
3286,-1.4,-1.264621235
3287,-1.23,-1.264610706
3288,-1.21,-1.264594102
3289,-1.19,-1.264571429
3290,-1.22,-1.264557885
3291,-1.18,-1.264532199
3292,-1.26,-1.264530823
3293,-1.33,-1.264550698
3294,-1.34,-1.264573596
3295,-1.37,-1.264605583
3296,-1.39,-1.264643615
3297,-1.37,-1.264675561
3298,-1.26,-1.264674144
3299,-1.31,-1.264687879
3300,-1.41,-1.264731899
3301,-1.36,-1.264760751
3302,-1.43,-1.264810778
3303,-1.37,-1.264842615
3304,-1.44,-1.264895613
3305,-1.44,-1.264948578
3306,-1.43,-1.264998488
3307,-1.2,-1.264978839
3308,-1.31,-1.264992445
3309,-1.27,-1.264993958
3310,-1.32,-1.265010571
3311,-1.34,-1.265033213
3312,-1.3,-1.265043767
3313,-1.1,-1.264993965
3314,-1.06,-1.264932127
3315,-1.06,-1.264870326
3316,-1.22,-1.264856798
3317,-1.18,-1.264831224
3318,-1.06,-1.264769509
3319,-1.02,-1.264695783
3320,-1.04,-1.264628124
3321,-1.13,-1.264587598
3322,-1.12,-1.264544087
3323,-1.12,-1.264500602
3324,-1.1,-1.264451128
3325,-1.1,-1.264401684
3326,-1.21,-1.264385332
3327,-1,-1.264305889
3328,-1.05,-1.264241514
3329,-1.02,-1.264168168
3330,-1.14,-1.264130892
3331,-1.13,-1.264090636
3332,-1.16,-1.264059406
3333,-1.14,-1.264022196
3334,-1.23,-1.264011994
3335,-1.12,-1.263968825
3336,-1.13,-1.263928678
3337,-1.13,-1.263888556
3338,-1.15,-1.263854447
3339,-0.99,-1.263772455
3340,-1.21,-1.26375636
3341,-1.16,-1.263725314
3342,-1.26,-1.2637242
3343,-1.2,-1.263705144
3344,-1.2,-1.263686099
3345,-1.18,-1.263661088
3346,-1.15,-1.263627129
3347,-1.3,-1.263637993
3348,-1.31,-1.263651836
3349,-1.42,-1.263698507
3350,-1.33,-1.263718293
3351,-1.36,-1.263747017
3352,-1.4,-1.263787653
3353,-1.35,-1.263813357
3354,-1.31,-1.263827124
3355,-1.35,-1.263852801
3356,-1.32,-1.263869526
3357,-1.34,-1.263892198
3358,-1.37,-1.263923787
3359,-1.28,-1.263928571
3360,-1.23,-1.263918477
3361,-1.31,-1.263932183
3362,-1.33,-1.263951829
3363,-1.38,-1.263986326
3364,-1.39,-1.264023774
3365,-1.38,-1.264058229
3366,-1.53,-1.264137214
3367,-1.45,-1.264192399
3368,-1.53,-1.264271297
3369,-1.34,-1.264293769
3370,-1.43,-1.264342925
3371,-1.52,-1.264418743
3372,-1.4,-1.264458939
3373,-1.41,-1.264502075
3374,-1.34,-1.264524444
3375,-1.46,-1.264582346
3376,-1.55,-1.264666864
3377,-1.3,-1.264677324
3378,-1.31,-1.264690737
3379,-1.39,-1.264727811
3380,-1.48,-1.264791482
3381,-1.31,-1.264804849
3382,-1.47,-1.264865504
3383,-1.47,-1.264926123
3384,-1.46,-1.264983752
3385,-1.37,-1.265014767
3386,-1.33,-1.265033953
3387,-1.28,-1.265038371
3388,-1.25,-1.265033933
3389,-1.32,-1.265050147
3390,-1.23,-1.265039811
3391,-1.24,-1.265032429
3392,-1.34,-1.265054524
3393,-1.39,-1.265091338
3394,-1.38,-1.265125184
3395,-1.32,-1.265141343
3396,-1.4,-1.265181042
3397,-1.41,-1.265223661
3398,-1.45,-1.265278023
3399,-1.5,-1.265347059
3400,-1.56,-1.265433696
3401,-1.51,-1.265505585
3402,-1.6,-1.265603879
3403,-1.61,-1.265705053
3404,-1.59,-1.265800294
3405,-1.56,-1.265886671
3406,-1.59,-1.265981802
3407,-1.53,-1.266059272
3408,-1.58,-1.266151364
3409,-1.43,-1.266199413
3410,-1.48,-1.266262093
3411,-1.46,-1.266318875
3412,-1.52,-1.266393202
3413,-1.53,-1.266470416
3414,-1.37,-1.266500732
3415,-1.3,-1.266510539
3416,-1.34,-1.266532046
3417,-1.37,-1.266562317
3418,-1.2,-1.266542849
3419,-1.23,-1.266532164
3420,-1.33,-1.266550716
3421,-1.31,-1.266563413
3422,-1.32,-1.266579024
3423,-1.38,-1.26661215
3424,-1.42,-1.266656934
3425,-1.38,-1.266690018
3426,-1.27,-1.266690983
3427,-1.26,-1.266689032
3428,-1.17,-1.266660834
3429,-1.2,-1.266641399
3430,-1.24,-1.266633635
3431,-1.16,-1.266602564
3432,-1.22,-1.266588989
3433,-1.29,-1.266595807
3434,-1.3,-1.266605531
3435,-1.38,-1.266638533
3436,-1.35,-1.266662787
3437,-1.32,-1.266678301
3438,-1.31,-1.266690899
3439,-1.36,-1.266718023
3440,-1.4,-1.266756757
3441,-1.46,-1.266812899
3442,-1.36,-1.266839965
3443,-1.16,-1.266808943
3444,-1.15,-1.266775036
3445,-1.17,-1.266746953
3446,-1.16,-1.266715985
3447,-1.2,-1.266696636
3448,-1.19,-1.266674398
3449,-1.28,-1.266678261
3450,-1.2,-1.266658939
3451,-1.09,-1.266607764
3452,-1.07,-1.266550825
3453,-1.25,-1.266546034
3454,-1.21,-1.266529667
3455,-1.39,-1.266565394
3456,-1.35,-1.266589528
3457,-1.25,-1.266584731
3458,-1.14,-1.266548135
3459,-1.17,-1.266520231
3460,-1.13,-1.266480786
3461,-1.1,-1.266432698
3462,-1.15,-1.266399076
3463,-1.22,-1.266385681
3464,-1.27,-1.266386724
3465,-1.13,-1.266347374
3466,-1.25,-1.266342659
3467,-1.28,-1.266346597
3468,-1.35,-1.266370712
3469,-1.13,-1.266331412
3470,-1.21,-1.266315183
3471,-1.12,-1.266273041
3472,-1.26,-1.266271235
3473,-1.13,-1.266232009
3474,-1.31,-1.266244604
3475,-1.07,-1.266188147
3476,-1.21,-1.266171987
3477,-1.12,-1.26612996
3478,-1.18,-1.266105203
3479,-1.07,-1.266048851
3480,-1.06,-1.265989658
3481,-1.09,-1.265939115
3482,-1.1,-1.265891473
3483,-1.08,-1.265838117
3484,-1.01,-1.265764706
3485,-1.04,-1.265699943
3486,-1.08,-1.265646688
3487,-1.05,-1.265584862
3488,-1.07,-1.265528805
3489,-1.11,-1.265484241
3490,-1.14,-1.265448296
3491,-1.09,-1.265398053
3492,-1.15,-1.265365016
3493,-1.17,-1.265337722
3494,-1.21,-1.265321888
3495,-1.17,-1.265294622
3496,-1.09,-1.265244495
3497,-1.12,-1.265202973
3498,-1.09,-1.265152901
3499,-1.19,-1.265131429
3500,-1.27,-1.265132819
3501,-1.14,-1.265097087
3502,-1.21,-1.265081359
3503,-1.2,-1.265062785
3504,-1.1,-1.265015692
3505,-1.02,-1.264945807
3506,-1.17,-1.264918734
3507,-1.22,-1.264905929
3508,-1.25,-1.264901681
3509,-1.11,-1.26485755
3510,-1.22,-1.264844774
3511,-1.36,-1.264871868
3512,-1.28,-1.264876174
3513,-1.19,-1.264854866
3514,-1.2,-1.264836415
3515,-1.14,-1.26480091
3516,-1.11,-1.264756895
3517,-1.12,-1.264715748
3518,-1.07,-1.264660415
3519,-1.24,-1.264653409
3520,-1.19,-1.264632207
3521,-1.22,-1.264619534
3522,-1.18,-1.264595515
3523,-1.09,-1.26454597
3524,-1.02,-1.264476596
3525,-1.11,-1.264432785
3526,-1,-1.264357811
3527,-1.01,-1.264285714
3528,-1.01,-1.264213658
3529,-1.03,-1.264147309
3530,-1.06,-1.264089493
3531,-1.03,-1.264023216
3532,-1.16,-1.263993773
3533,-1.07,-1.263938879
3534,-0.95,-1.263850071
3535,-1.12,-1.263809389
3536,-1.04,-1.263746113
3537,-1.13,-1.26370831
3538,-1.12,-1.263667703
3539,-1.08,-1.263615819
