L,T,epsilon,m_abs,Cv,chi,sample
80,2.264827586,-1.431680094,0.6049167906,0.000364075624,0.00991135958,2
80,2.266896552,-1.428424163,0.6058930062,0.000352270889,0.008838954519,0
80,2.266896552,-1.428424163,0.6058930062,0.000352270889,0.008838954519,2
80,2.266896552,-1.428424163,0.6058930062,0.000352270889,0.008838954519,1
80,2.266896552,-1.428424163,0.6058930062,0.000352270889,0.008838954519,3
80,2.266896552,-1.428424163,0.6058930062,0.000352270889,0.008838954519,4
80,2.268965517,-1.416426031,0.5523643875,0.0003850524341,0.01423161051,1
80,2.268965517,-1.416426031,0.5523643875,0.0003850524341,0.01423161051,0
80,2.268965517,-1.416426031,0.5523643875,0.0003850524341,0.01423161051,2
80,2.268965517,-1.416426031,0.5523643875,0.0003850524341,0.01423161051,3
80,2.268965517,-1.416426031,0.5523643875,0.0003850524341,0.01423161051,4
80,2.271034483,-1.408582188,0.5009985781,0.0003894224814,0.01954389127,0
80,2.271034483,-1.408582188,0.5009985781,0.0003894224814,0.01954389127,1
80,2.271034483,-1.408582188,0.5009985781,0.0003894224814,0.01954389127,2
80,2.271034483,-1.408582188,0.5009985781,0.0003894224814,0.01954389127,3
80,2.271034483,-1.408582188,0.5009985781,0.0003894224814,0.01954389127,4
80,2.273103448,-1.405646369,0.4947995344,0.0004134160308,0.02076239272,0
80,2.273103448,-1.405646369,0.4947995344,0.0004134160308,0.02076239272,1
80,2.273103448,-1.405646369,0.4947995344,0.0004134160308,0.02076239272,2
80,2.273103448,-1.405646369,0.4947995344,0.0004134160308,0.02076239272,4
80,2.273103448,-1.405646369,0.4947995344,0.0004134160308,0.02076239272,3
80,2.275172414,-1.399248513,0.488429225,0.0003830308629,0.01727565388,1
80,2.275172414,-1.399248513,0.488429225,0.0003830308629,0.01727565388,0
80,2.275172414,-1.399248513,0.488429225,0.0003830308629,0.01727565388,2
80,2.275172414,-1.399248513,0.488429225,0.0003830308629,0.01727565388,3
80,2.275172414,-1.399248513,0.488429225,0.0003830308629,0.01727565388,4
80,2.277241379,-1.40113875,0.5142949344,0.0003695210754,0.01657137937,0
80,2.277241379,-1.40113875,0.5142949344,0.0003695210754,0.01657137937,1
80,2.277241379,-1.40113875,0.5142949344,0.0003695210754,0.01657137937,3
80,2.277241379,-1.40113875,0.5142949344,0.0003695210754,0.01657137937,2
80,2.277241379,-1.40113875,0.5142949344,0.0003695210754,0.01657137937,4
80,2.279310345,-1.398319675,0.5321220938,0.00035959212,0.01156541474,0
80,2.279310345,-1.398319675,0.5321220938,0.00035959212,0.01156541474,1
80,2.279310345,-1.398319675,0.5321220938,0.00035959212,0.01156541474,3
80,2.279310345,-1.398319675,0.5321220938,0.00035959212,0.01156541474,2
80,2.279310345,-1.398319675,0.5321220938,0.00035959212,0.01156541474,4
80,2.28137931,-1.389546438,0.4865012031,0.0003774020459,0.01451798216,0
80,2.28137931,-1.389546438,0.4865012031,0.0003774020459,0.01451798216,1
80,2.28137931,-1.389546438,0.4865012031,0.0003774020459,0.01451798216,2
80,2.28137931,-1.389546438,0.4865012031,0.0003774020459,0.01451798216,3
80,2.28137931,-1.389546438,0.4865012031,0.0003774020459,0.01451798216,4
80,2.283448276,-1.388625237,0.4802346125,0.0003642596963,0.01771406881,0
80,2.283448276,-1.388625237,0.4802346125,0.0003642596963,0.01771406881,2
80,2.283448276,-1.388625237,0.4802346125,0.0003642596963,0.01771406881,1
80,2.283448276,-1.388625237,0.4802346125,0.0003642596963,0.01771406881,4
80,2.283448276,-1.388625237,0.4802346125,0.0003642596963,0.01771406881,3
80,2.285517241,-1.388803606,0.5131935,0.0003667714604,0.01408722578,2
80,2.285517241,-1.388803606,0.5131935,0.0003667714604,0.01408722578,0
80,2.285517241,-1.388803606,0.5131935,0.0003667714604,0.01408722578,1
80,2.285517241,-1.388803606,0.5131935,0.0003667714604,0.01408722578,4
80,2.285517241,-1.388803606,0.5131935,0.0003667714604,0.01408722578,3
80,2.287586207,-1.375224244,0.4399218344,0.0003536990951,0.01599495581,1
80,2.287586207,-1.375224244,0.4399218344,0.0003536990951,0.01599495581,0
80,2.287586207,-1.375224244,0.4399218344,0.0003536990951,0.01599495581,2
80,2.287586207,-1.375224244,0.4399218344,0.0003536990951,0.01599495581,3
80,2.287586207,-1.375224244,0.4399218344,0.0003536990951,0.01599495581,4
80,2.289655172,-1.37148675,0.4294852938,0.0003684379116,0.01722338564,0
80,2.289655172,-1.37148675,0.4294852938,0.0003684379116,0.01722338564,2
80,2.289655172,-1.37148675,0.4294852938,0.0003684379116,0.01722338564,1
80,2.289655172,-1.37148675,0.4294852938,0.0003684379116,0.01722338564,3
80,2.289655172,-1.37148675,0.4294852938,0.0003684379116,0.01722338564,4
80,2.291724138,-1.374530281,0.4752996906,0.0003629645168,0.01393418409,0
80,2.291724138,-1.374530281,0.4752996906,0.0003629645168,0.01393418409,1
80,2.291724138,-1.374530281,0.4752996906,0.0003629645168,0.01393418409,2
80,2.291724138,-1.374530281,0.4752996906,0.0003629645168,0.01393418409,3
80,2.291724138,-1.374530281,0.4752996906,0.0003629645168,0.01393418409,4
80,2.293793103,-1.360787231,0.3912901594,0.000349097926,0.01771653796,0
80,2.293793103,-1.360787231,0.3912901594,0.000349097926,0.01771653796,1
80,2.293793103,-1.360787231,0.3912901594,0.000349097926,0.01771653796,2
80,2.293793103,-1.360787231,0.3912901594,0.000349097926,0.01771653796,3
80,2.293793103,-1.360787231,0.3912901594,0.000349097926,0.01771653796,4
80,2.295862069,-1.35841545,0.3978474594,0.0003287697815,0.01596350682,0
80,2.295862069,-1.35841545,0.3978474594,0.0003287697815,0.01596350682,2
80,2.295862069,-1.35841545,0.3978474594,0.0003287697815,0.01596350682,1
80,2.295862069,-1.35841545,0.3978474594,0.0003287697815,0.01596350682,3
80,2.295862069,-1.35841545,0.3978474594,0.0003287697815,0.01596350682,4
80,2.297931034,-1.3648483,0.4746836531,0.0003360877431,0.01060262483,0
80,2.297931034,-1.3648483,0.4746836531,0.0003360877431,0.01060262483,1
80,2.297931034,-1.3648483,0.4746836531,0.0003360877431,0.01060262483,2
80,2.297931034,-1.3648483,0.4746836531,0.0003360877431,0.01060262483,3
80,2.297931034,-1.3648483,0.4746836531,0.0003360877431,0.01060262483,4
80,2.3,-1.349174981,0.3644790219,0.0003196949618,0.01688359815,0
80,2.3,-1.349174981,0.3644790219,0.0003196949618,0.01688359815,1
80,2.3,-1.349174981,0.3644790219,0.0003196949618,0.01688359815,3
80,2.3,-1.349174981,0.3644790219,0.0003196949618,0.01688359815,2
80,2.3,-1.349174981,0.3644790219,0.0003196949618,0.01688359815,4
80,2.3,-1.349174981,0.3644790219,0.0003196949618,0.01688359815,0
80,2.3,-1.349174981,0.3644790219,0.0003196949618,0.01688359815,2
80,2.3,-1.349174981,0.3644790219,0.0003196949618,0.01688359815,3
80,2.3,-1.349174981,0.3644790219,0.0003196949618,0.01688359815,1
80,2.3,-1.349174981,0.3644790219,0.0003196949618,0.01688359815,4
80,2.307142857,-1.333732531,0.3159004438,0.000294735492,0.01378334747,0
80,2.307142857,-1.333732531,0.3159004438,0.000294735492,0.01378334747,2
80,2.307142857,-1.333732531,0.3159004438,0.000294735492,0.01378334747,1
80,2.307142857,-1.333732531,0.3159004438,0.000294735492,0.01378334747,3
80,2.307142857,-1.333732531,0.3159004438,0.000294735492,0.01378334747,4
80,2.314285714,-1.324453706,0.3099717563,0.0002944505305,0.01376604749,3
80,2.314285714,-1.324453706,0.3099717563,0.0002944505305,0.01376604749,0
80,2.314285714,-1.324453706,0.3099717563,0.0002944505305,0.01376604749,1
80,2.314285714,-1.324453706,0.3099717563,0.0002944505305,0.01376604749,2
80,2.314285714,-1.324453706,0.3099717563,0.0002944505305,0.01376604749,4
80,2.321428571,-1.3076966,0.2476751719,0.0002655618375,0.0114797942,0
80,2.321428571,-1.3076966,0.2476751719,0.0002655618375,0.0114797942,1
80,2.321428571,-1.3076966,0.2476751719,0.0002655618375,0.0114797942,2
80,2.321428571,-1.3076966,0.2476751719,0.0002655618375,0.0114797942,3
80,2.321428571,-1.3076966,0.2476751719,0.0002655618375,0.0114797942,4
80,2.328571429,-1.299644019,0.2600137375,0.0002583879858,0.01191175663,2
80,2.328571429,-1.299644019,0.2600137375,0.0002583879858,0.01191175663,3
80,2.328571429,-1.299644019,0.2600137375,0.0002583879858,0.01191175663,0
80,2.328571429,-1.299644019,0.2600137375,0.0002583879858,0.01191175663,1
80,2.328571429,-1.299644019,0.2600137375,0.0002583879858,0.01191175663,4
80,2.335714286,-1.287823069,0.23624565,0.0002438756795,0.009222664164,0
80,2.335714286,-1.287823069,0.23624565,0.0002438756795,0.009222664164,1
80,2.335714286,-1.287823069,0.23624565,0.0002438756795,0.009222664164,2
80,2.335714286,-1.287823069,0.23624565,0.0002438756795,0.009222664164,3
80,2.335714286,-1.287823069,0.23624565,0.0002438756795,0.009222664164,4
80,2.342857143,-1.277197962,0.210458475,0.000228678834,0.008228805879,0
80,2.342857143,-1.277197962,0.210458475,0.000228678834,0.008228805879,2
80,2.342857143,-1.277197962,0.210458475,0.000228678834,0.008228805879,1
80,2.342857143,-1.277197962,0.210458475,0.000228678834,0.008228805879,3
80,2.342857143,-1.277197962,0.210458475,0.000228678834,0.008228805879,4
80,2.35,-1.266883213,0.196220775,0.0002199572592,0.00794353382,1
80,2.35,-1.266883213,0.196220775,0.0002199572592,0.00794353382,0
80,2.35,-1.266883213,0.196220775,0.0002199572592,0.00794353382,2
80,2.35,-1.266883213,0.196220775,0.0002199572592,0.00794353382,3
80,2.35,-1.266883213,0.196220775,0.0002199572592,0.00794353382,4
80,2.357142857,-1.255991631,0.1653114031,0.0002061148792,0.006550472472,1
80,2.357142857,-1.255991631,0.1653114031,0.0002061148792,0.006550472472,0
80,2.357142857,-1.255991631,0.1653114031,0.0002061148792,0.006550472472,3
80,2.357142857,-1.255991631,0.1653114031,0.0002061148792,0.006550472472,2
80,2.357142857,-1.255991631,0.1653114031,0.0002061148792,0.006550472472,4
80,2.364285714,-1.248178162,0.1790074563,0.0002051422104,0.006341892458,1
80,2.364285714,-1.248178162,0.1790074563,0.0002051422104,0.006341892458,0
80,2.364285714,-1.248178162,0.1790074563,0.0002051422104,0.006341892458,3
80,2.364285714,-1.248178162,0.1790074563,0.0002051422104,0.006341892458,2
80,2.364285714,-1.248178162,0.1790074563,0.0002051422104,0.006341892458,4
80,2.371428571,-1.236520675,0.1532243688,0.0001932062121,0.005037422181,0
80,2.371428571,-1.236520675,0.1532243688,0.0001932062121,0.005037422181,1
80,2.371428571,-1.236520675,0.1532243688,0.0001932062121,0.005037422181,2
80,2.371428571,-1.236520675,0.1532243688,0.0001932062121,0.005037422181,3
80,2.371428571,-1.236520675,0.1532243688,0.0001932062121,0.005037422181,4
80,2.378571429,-1.230288725,0.1452881438,0.0001908707201,0.004944167355,0
80,2.378571429,-1.230288725,0.1452881438,0.0001908707201,0.004944167355,1
80,2.378571429,-1.230288725,0.1452881438,0.0001908707201,0.004944167355,2
80,2.378571429,-1.230288725,0.1452881438,0.0001908707201,0.004944167355,3
80,2.378571429,-1.230288725,0.1452881438,0.0001908707201,0.004944167355,4
80,2.385714286,-1.219546856,0.1430806125,0.0001848819194,0.004251176685,0
80,2.385714286,-1.219546856,0.1430806125,0.0001848819194,0.004251176685,2
80,2.385714286,-1.219546856,0.1430806125,0.0001848819194,0.004251176685,1
80,2.385714286,-1.219546856,0.1430806125,0.0001848819194,0.004251176685,3
80,2.385714286,-1.219546856,0.1430806125,0.0001848819194,0.004251176685,4
80,2.392857143,-1.2116957,0.1225713156,0.000178677317,0.00342802624,0
80,2.392857143,-1.2116957,0.1225713156,0.000178677317,0.00342802624,1
80,2.392857143,-1.2116957,0.1225713156,0.000178677317,0.00342802624,2
80,2.392857143,-1.2116957,0.1225713156,0.000178677317,0.00342802624,3
80,2.392857143,-1.2116957,0.1225713156,0.000178677317,0.00342802624,4
80,2.4,-1.20453055,0.1379019375,0.0001763339409,0.003920033027,2
80,2.4,-1.20453055,0.1379019375,0.0001763339409,0.003920033027,3
80,2.4,-1.20453055,0.1379019375,0.0001763339409,0.003920033027,0
80,2.4,-1.20453055,0.1379019375,0.0001763339409,0.003920033027,1
80,2.4,-1.20453055,0.1379019375,0.0001763339409,0.003920033027,4
100,2.1,-1.66206898,0.86894262,9.737117288e-05,9.66422935e-05,0
100,2.1,-1.66206898,0.86894262,9.737117288e-05,9.66422935e-05,2
100,2.1,-1.66206898,0.86894262,9.737117288e-05,9.66422935e-05,1
100,2.1,-1.66206898,0.86894262,9.737117288e-05,9.66422935e-05,3
100,2.11,-1.65215642,0.86302215,0.0001005433089,0.0001074232679,4
100,2.11,-1.65215642,0.86302215,0.0001005433089,0.0001074232679,1
100,2.11,-1.65215642,0.86302215,0.0001005433089,0.0001074232679,2
100,2.11,-1.65215642,0.86302215,0.0001005433089,0.0001074232679,3
100,2.1,-1.66206898,0.86894262,9.737117288e-05,9.66422935e-05,4
100,2.11,-1.65215642,0.86302215,0.0001005433089,0.0001074232679,0
100,2.12,-1.642092764,0.857085116,0.0001021246339,0.000115794843,2
100,2.12,-1.642092764,0.857085116,0.0001021246339,0.000115794843,3
100,2.12,-1.642092764,0.857085116,0.0001021246339,0.000115794843,0
100,2.12,-1.642092764,0.857085116,0.0001021246339,0.000115794843,1
100,2.12,-1.642092764,0.857085116,0.0001021246339,0.000115794843,4
100,2.13,-1.631566076,0.850505206,0.0001060299026,0.0001276923749,2
100,2.13,-1.631566076,0.850505206,0.0001060299026,0.0001276923749,0
100,2.13,-1.631566076,0.850505206,0.0001060299026,0.0001276923749,3
100,2.13,-1.631566076,0.850505206,0.0001060299026,0.0001276923749,1
100,2.13,-1.631566076,0.850505206,0.0001060299026,0.0001276923749,4
100,2.14,-1.620831136,0.843639992,0.0001095876462,0.0001444313147,0
100,2.14,-1.620831136,0.843639992,0.0001095876462,0.0001444313147,1
100,2.14,-1.620831136,0.843639992,0.0001095876462,0.0001444313147,2
100,2.14,-1.620831136,0.843639992,0.0001095876462,0.0001444313147,4
100,2.14,-1.620831136,0.843639992,0.0001095876462,0.0001444313147,3
100,2.15,-1.6095586,0.834858734,0.0001186955765,0.0003257839629,1
100,2.15,-1.6095586,0.834858734,0.0001186955765,0.0003257839629,0
100,2.15,-1.6095586,0.834858734,0.0001186955765,0.0003257839629,2
100,2.15,-1.6095586,0.834858734,0.0001186955765,0.0003257839629,4
100,2.15,-1.6095586,0.834858734,0.0001186955765,0.0003257839629,3
100,2.16,-1.598104184,0.827172972,0.0001191896811,0.0002630361192,0
100,2.16,-1.598104184,0.827172972,0.0001191896811,0.0002630361192,1
100,2.16,-1.598104184,0.827172972,0.0001191896811,0.0002630361192,2
100,2.16,-1.598104184,0.827172972,0.0001191896811,0.0002630361192,3
100,2.16,-1.598104184,0.827172972,0.0001191896811,0.0002630361192,4
100,2.17,-1.586375988,0.81953079,0.0001203791978,0.0002163201707,0
100,2.17,-1.586375988,0.81953079,0.0001203791978,0.0002163201707,2
100,2.17,-1.586375988,0.81953079,0.0001203791978,0.0002163201707,1
100,2.17,-1.586375988,0.81953079,0.0001203791978,0.0002163201707,4
100,2.17,-1.586375988,0.81953079,0.0001203791978,0.0002163201707,3
100,2.18,-1.573170084,0.80833668,0.0001271912,0.0002949030889,0
100,2.18,-1.573170084,0.80833668,0.0001271912,0.0002949030889,1
100,2.18,-1.573170084,0.80833668,0.0001271912,0.0002949030889,3
100,2.18,-1.573170084,0.80833668,0.0001271912,0.0002949030889,2
100,2.18,-1.573170084,0.80833668,0.0001271912,0.0002949030889,4
100,2.19,-1.560259932,0.79744102,0.0001327925036,0.0003591702618,0
100,2.19,-1.560259932,0.79744102,0.0001327925036,0.0003591702618,1
100,2.19,-1.560259932,0.79744102,0.0001327925036,0.0003591702618,2
100,2.19,-1.560259932,0.79744102,0.0001327925036,0.0003591702618,4
100,2.19,-1.560259932,0.79744102,0.0001327925036,0.0003591702618,3
100,2.2,-1.546510768,0.783875504,0.0001393054333,0.0005934692811,0
100,2.2,-1.546510768,0.783875504,0.0001393054333,0.0005934692811,1
100,2.2,-1.546510768,0.783875504,0.0001393054333,0.0005934692811,3
100,2.2,-1.546510768,0.783875504,0.0001393054333,0.0005934692811,2
100,2.2,-1.546510768,0.783875504,0.0001393054333,0.0005934692811,4
100,2.21,-1.533047764,0.772895006,0.0001444518945,0.0005768871004,0
100,2.21,-1.533047764,0.772895006,0.0001444518945,0.0005768871004,1
100,2.21,-1.533047764,0.772895006,0.0001444518945,0.0005768871004,2
100,2.21,-1.533047764,0.772895006,0.0001444518945,0.0005768871004,4
100,2.21,-1.533047764,0.772895006,0.0001444518945,0.0005768871004,3
100,2.22,-1.515588552,0.75140165,0.0001552552021,0.0007573630076,1
100,2.22,-1.515588552,0.75140165,0.0001552552021,0.0007573630076,0
100,2.22,-1.515588552,0.75140165,0.0001552552021,0.0007573630076,3
100,2.22,-1.515588552,0.75140165,0.0001552552021,0.0007573630076,2
100,2.22,-1.515588552,0.75140165,0.0001552552021,0.0007573630076,4
100,2.23,-1.501543472,0.73880353,0.0001599590931,0.0008682359838,1
100,2.23,-1.501543472,0.73880353,0.0001599590931,0.0008682359838,0
100,2.23,-1.501543472,0.73880353,0.0001599590931,0.0008682359838,2
100,2.23,-1.501543472,0.73880353,0.0001599590931,0.0008682359838,4
100,2.23,-1.501543472,0.73880353,0.0001599590931,0.0008682359838,3
100,2.24,-1.484899128,0.717894604,0.0001667064383,0.001181657386,0
100,2.24,-1.484899128,0.717894604,0.0001667064383,0.001181657386,1
100,2.24,-1.484899128,0.717894604,0.0001667064383,0.001181657386,2
100,2.24,-1.484899128,0.717894604,0.0001667064383,0.001181657386,3
100,2.24,-1.484899128,0.717894604,0.0001667064383,0.001181657386,4
100,2.24,-1.484899128,0.717894604,0.0001667064383,0.001181657386,0
100,2.24,-1.484899128,0.717894604,0.0001667064383,0.001181657386,1
100,2.24,-1.484899128,0.717894604,0.0001667064383,0.001181657386,2
100,2.24,-1.484899128,0.717894604,0.0001667064383,0.001181657386,3
100,2.24,-1.484899128,0.717894604,0.0001667064383,0.001181657386,4
100,2.242068966,-1.479816844,0.706508908,0.0001805980384,0.001923430994,1
100,2.242068966,-1.479816844,0.706508908,0.0001805980384,0.001923430994,0
100,2.242068966,-1.479816844,0.706508908,0.0001805980384,0.001923430994,2
100,2.242068966,-1.479816844,0.706508908,0.0001805980384,0.001923430994,3
100,2.242068966,-1.479816844,0.706508908,0.0001805980384,0.001923430994,4
100,2.244137931,-1.47274046,0.681710948,0.0002023681341,0.004677513322,0
100,2.244137931,-1.47274046,0.681710948,0.0002023681341,0.004677513322,1
100,2.244137931,-1.47274046,0.681710948,0.0002023681341,0.004677513322,2
100,2.244137931,-1.47274046,0.681710948,0.0002023681341,0.004677513322,3
100,2.244137931,-1.47274046,0.681710948,0.0002023681341,0.004677513322,4
100,2.246206897,-1.470421872,0.688892654,0.0001802868193,0.002007948092,1
100,2.246206897,-1.470421872,0.688892654,0.0001802868193,0.002007948092,0
100,2.246206897,-1.470421872,0.688892654,0.0001802868193,0.002007948092,2
100,2.246206897,-1.470421872,0.688892654,0.0001802868193,0.002007948092,3
100,2.246206897,-1.470421872,0.688892654,0.0001802868193,0.002007948092,4
100,2.248275862,-1.469773824,0.697729104,0.0001763393409,0.001499797496,0
100,2.248275862,-1.469773824,0.697729104,0.0001763393409,0.001499797496,1
100,2.248275862,-1.469773824,0.697729104,0.0001763393409,0.001499797496,2
100,2.248275862,-1.469773824,0.697729104,0.0001763393409,0.001499797496,3
100,2.248275862,-1.469773824,0.697729104,0.0001763393409,0.001499797496,4
100,2.250344828,-1.465725316,0.689551812,0.0001790742096,0.001640075604,1
100,2.250344828,-1.465725316,0.689551812,0.0001790742096,0.001640075604,2
100,2.250344828,-1.465725316,0.689551812,0.0001790742096,0.001640075604,0
100,2.250344828,-1.465725316,0.689551812,0.0001790742096,0.001640075604,3
100,2.250344828,-1.465725316,0.689551812,0.0001790742096,0.001640075604,4
100,2.252413793,-1.458014232,0.66112328,0.0002084737728,0.004463679882,0
100,2.252413793,-1.458014232,0.66112328,0.0002084737728,0.004463679882,1
100,2.252413793,-1.458014232,0.66112328,0.0002084737728,0.004463679882,2
100,2.252413793,-1.458014232,0.66112328,0.0002084737728,0.004463679882,3
100,2.252413793,-1.458014232,0.66112328,0.0002084737728,0.004463679882,4
100,2.254482759,-1.457099208,0.674204962,0.0001812162603,0.002102918937,2
100,2.254482759,-1.457099208,0.674204962,0.0001812162603,0.002102918937,1
100,2.254482759,-1.457099208,0.674204962,0.0001812162603,0.002102918937,0
100,2.254482759,-1.457099208,0.674204962,0.0001812162603,0.002102918937,3
100,2.254482759,-1.457099208,0.674204962,0.0001812162603,0.002102918937,4
100,2.256551724,-1.442395004,0.584085182,0.000251429283,0.01509192548,0
100,2.256551724,-1.442395004,0.584085182,0.000251429283,0.01509192548,1
100,2.256551724,-1.442395004,0.584085182,0.000251429283,0.01509192548,2
100,2.256551724,-1.442395004,0.584085182,0.000251429283,0.01509192548,3
100,2.256551724,-1.442395004,0.584085182,0.000251429283,0.01509192548,4
100,2.25862069,-1.443368824,0.628428082,0.000217197697,0.006080824889,0
100,2.25862069,-1.443368824,0.628428082,0.000217197697,0.006080824889,1
100,2.25862069,-1.443368824,0.628428082,0.000217197697,0.006080824889,2
100,2.25862069,-1.443368824,0.628428082,0.000217197697,0.006080824889,3
100,2.25862069,-1.443368824,0.628428082,0.000217197697,0.006080824889,4
100,2.260689655,-1.441438632,0.638091724,0.0001987727884,0.003590851171,0
100,2.260689655,-1.441438632,0.638091724,0.0001987727884,0.003590851171,1
100,2.260689655,-1.441438632,0.638091724,0.0001987727884,0.003590851171,2
100,2.260689655,-1.441438632,0.638091724,0.0001987727884,0.003590851171,3
100,2.260689655,-1.441438632,0.638091724,0.0001987727884,0.003590851171,4
100,2.262758621,-1.436420036,0.615455232,0.0002165780902,0.006117806851,2
100,2.262758621,-1.436420036,0.615455232,0.0002165780902,0.006117806851,1
100,2.262758621,-1.436420036,0.615455232,0.0002165780902,0.006117806851,0
100,2.262758621,-1.436420036,0.615455232,0.0002165780902,0.006117806851,3
100,2.262758621,-1.436420036,0.615455232,0.0002165780902,0.006117806851,4
100,2.264827586,-1.43599374,0.634432484,0.00020746346,0.004008840023,0
100,2.264827586,-1.43599374,0.634432484,0.00020746346,0.004008840023,1
100,2.264827586,-1.43599374,0.634432484,0.00020746346,0.004008840023,2
100,2.264827586,-1.43599374,0.634432484,0.00020746346,0.004008840023,3
100,2.264827586,-1.43599374,0.634432484,0.00020746346,0.004008840023,4
100,2.266896552,-1.41753734,0.505281796,0.0002724771196,0.02009122277,3
100,2.266896552,-1.41753734,0.505281796,0.0002724771196,0.02009122277,0
100,2.266896552,-1.41753734,0.505281796,0.0002724771196,0.02009122277,1
100,2.266896552,-1.41753734,0.505281796,0.0002724771196,0.02009122277,2
100,2.266896552,-1.41753734,0.505281796,0.0002724771196,0.02009122277,4
100,2.268965517,-1.423309428,0.589933252,0.0002297735448,0.007197388566,0
100,2.268965517,-1.423309428,0.589933252,0.0002297735448,0.007197388566,1
100,2.268965517,-1.423309428,0.589933252,0.0002297735448,0.007197388566,2
100,2.268965517,-1.423309428,0.589933252,0.0002297735448,0.007197388566,4
100,2.268965517,-1.423309428,0.589933252,0.0002297735448,0.007197388566,3
100,2.271034483,-1.416945772,0.570496354,0.0002355131813,0.008940740902,1
100,2.271034483,-1.416945772,0.570496354,0.0002355131813,0.008940740902,0
100,2.271034483,-1.416945772,0.570496354,0.0002355131813,0.008940740902,2
100,2.271034483,-1.416945772,0.570496354,0.0002355131813,0.008940740902,3
100,2.271034483,-1.416945772,0.570496354,0.0002355131813,0.008940740902,4
100,2.273103448,-1.412508144,0.549681326,0.0002427396325,0.01001910753,0
100,2.273103448,-1.412508144,0.549681326,0.0002427396325,0.01001910753,1
100,2.273103448,-1.412508144,0.549681326,0.0002427396325,0.01001910753,2
100,2.273103448,-1.412508144,0.549681326,0.0002427396325,0.01001910753,3
100,2.273103448,-1.412508144,0.549681326,0.0002427396325,0.01001910753,4
100,2.275172414,-1.40464088,0.522799048,0.0002268801652,0.01130185984,1
100,2.275172414,-1.40464088,0.522799048,0.0002268801652,0.01130185984,0
100,2.275172414,-1.40464088,0.522799048,0.0002268801652,0.01130185984,2
100,2.275172414,-1.40464088,0.522799048,0.0002268801652,0.01130185984,3
100,2.275172414,-1.40464088,0.522799048,0.0002268801652,0.01130185984,4
100,2.277241379,-1.401180024,0.510360828,0.000246234216,0.01198913804,0
100,2.277241379,-1.401180024,0.510360828,0.000246234216,0.01198913804,1
100,2.277241379,-1.401180024,0.510360828,0.000246234216,0.01198913804,2
100,2.277241379,-1.401180024,0.510360828,0.000246234216,0.01198913804,3
100,2.277241379,-1.401180024,0.510360828,0.000246234216,0.01198913804,4
100,2.279310345,-1.390038608,0.441301978,0.0002479924925,0.01626628134,0
100,2.279310345,-1.390038608,0.441301978,0.0002479924925,0.01626628134,1
100,2.279310345,-1.390038608,0.441301978,0.0002479924925,0.01626628134,3
100,2.279310345,-1.390038608,0.441301978,0.0002479924925,0.01626628134,2
100,2.279310345,-1.390038608,0.441301978,0.0002479924925,0.01626628134,4
100,2.28137931,-1.39393598,0.500060768,0.0002373216121,0.01212073725,0
100,2.28137931,-1.39393598,0.500060768,0.0002373216121,0.01212073725,1
100,2.28137931,-1.39393598,0.500060768,0.0002373216121,0.01212073725,2
100,2.28137931,-1.39393598,0.500060768,0.0002373216121,0.01212073725,3
100,2.28137931,-1.39393598,0.500060768,0.0002373216121,0.01212073725,4
100,2.283448276,-1.386269472,0.44577685,0.0002333303433,0.01655977989,0
100,2.283448276,-1.386269472,0.44577685,0.0002333303433,0.01655977989,1
100,2.283448276,-1.386269472,0.44577685,0.0002333303433,0.01655977989,2
100,2.283448276,-1.386269472,0.44577685,0.0002333303433,0.01655977989,3
100,2.283448276,-1.386269472,0.44577685,0.0002333303433,0.01655977989,4
100,2.285517241,-1.38463,0.4606109,0.0002469210309,0.01517240158,0
100,2.285517241,-1.38463,0.4606109,0.0002469210309,0.01517240158,1
100,2.285517241,-1.38463,0.4606109,0.0002469210309,0.01517240158,2
100,2.285517241,-1.38463,0.4606109,0.0002469210309,0.01517240158,3
100,2.285517241,-1.38463,0.4606109,0.0002469210309,0.01517240158,4
100,2.287586207,-1.37535134,0.420869286,0.0002249411506,0.01412795685,0
100,2.287586207,-1.37535134,0.420869286,0.0002249411506,0.01412795685,1
100,2.287586207,-1.37535134,0.420869286,0.0002249411506,0.01412795685,2
100,2.287586207,-1.37535134,0.420869286,0.0002249411506,0.01412795685,3
100,2.287586207,-1.37535134,0.420869286,0.0002249411506,0.01412795685,4
100,2.289655172,-1.376212908,0.465547018,0.0002276473491,0.01026207302,0
100,2.289655172,-1.376212908,0.465547018,0.0002276473491,0.01026207302,1
100,2.289655172,-1.376212908,0.465547018,0.0002276473491,0.01026207302,2
100,2.289655172,-1.376212908,0.465547018,0.0002276473491,0.01026207302,3
100,2.289655172,-1.376212908,0.465547018,0.0002276473491,0.01026207302,4
100,2.291724138,-1.372713764,0.432834282,0.0002442502921,0.01541648988,0
100,2.291724138,-1.372713764,0.432834282,0.0002442502921,0.01541648988,2
100,2.291724138,-1.372713764,0.432834282,0.0002442502921,0.01541648988,3
100,2.291724138,-1.372713764,0.432834282,0.0002442502921,0.01541648988,1
100,2.291724138,-1.372713764,0.432834282,0.0002442502921,0.01541648988,4
100,2.293793103,-1.35920738,0.363021018,0.000209431342,0.01196373732,0
100,2.293793103,-1.35920738,0.363021018,0.000209431342,0.01196373732,1
100,2.293793103,-1.35920738,0.363021018,0.000209431342,0.01196373732,2
