sample,energy_per_spin
13,-2
13,-2
13,-2
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-1.96
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-1.98
13,-1.98
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-1.98
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-1.98
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-1.98
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-2
13,-1.98
13,-2
13,-2
13,-2
13,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-1.96
14,-1.98
14,-1.98
14,-1.96
14,-1.96
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.96
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.96
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-1.97
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.96
14,-1.98
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-1.98
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.96
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.96
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.96
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.96
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-1.98
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.96
14,-1.98
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-1.96
14,-1.98
14,-1.96
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.97
14,-1.98
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.96
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-1.98
14,-2
14,-1.98
14,-2
14,-1.97
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-1.98
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-1.98
14,-1.97
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.97
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.96
14,-1.98
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.96
14,-1.98
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.96
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.97
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.97
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-1.98
14,-1.96
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-1.97
14,-1.97
14,-1.96
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-1.98
14,-2
14,-2
14,-1.97
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-2
14,-1.98
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-1.98
14,-1.98
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
14,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-1.98
15,-1.98
15,-1.98
15,-1.98
15,-2
15,-2
15,-2
15,-2
15,-1.98
15,-1.98
15,-1.98
15,-2
15,-2
15,-1.98
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-1.98
15,-1.98
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-1.98
15,-1.98
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-1.98
15,-1.98
15,-1.98
15,-2
15,-2
15,-2
15,-2
15,-2
15,-1.98
15,-1.98
15,-1.98
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-1.98
15,-2
15,-2
15,-1.98
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-1.98
15,-2
15,-1.98
15,-1.98
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-1.98
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-1.98
15,-1.98
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-1.98
15,-2
15,-1.98
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-1.98
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-1.96
15,-2
15,-2
15,-2
15,-2
15,-1.98
15,-1.98
15,-1.98
15,-2
15,-2
15,-2
15,-1.98
15,-1.96
15,-1.98
15,-2
15,-2
15,-2
15,-2
15,-2
15,-1.98
15,-1.98
15,-2
15,-2
15,-2
15,-1.98
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-1.97
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-2
15,-1.98
15,-1.98
15,-2
15,-2
15,-2
