t,x,y,z
26.6375,27.6659,10.0208,19.9863
26.65,27.9687,10.098,19.9863
26.6625,28.2737,10.1661,19.9863
26.675,28.5806,10.225,19.9863
26.6875,28.8891,10.2746,19.9863
26.7,29.199,10.3149,19.9863
26.7125,29.51,10.3458,19.9863
26.725,29.8217,10.3674,19.9862
26.7375,30.1339,10.3796,19.9862
26.75,30.4464,10.3824,19.9862
26.7625,30.7588,10.3758,19.9862
26.775,31.0709,10.3598,19.9862
26.7875,31.3824,10.3344,19.9862
26.8,31.6929,10.2996,19.9862
26.8125,32.0023,10.2555,19.9862
26.825,32.3102,10.2021,19.9861
26.8375,32.6163,10.1395,19.9861
26.85,32.9205,10.0677,19.9861
26.8625,33.2223,9.9868,19.9861
26.875,33.5215,9.89683,19.9861
26.8875,33.818,9.7979,19.9861
26.9,34.1113,9.69009,19.9861
26.9125,34.4012,9.5735,19.9861
26.925,34.6875,9.44824,19.986
26.9375,34.9699,9.31443,19.986
26.95,35.2481,9.17217,19.986
26.9625,35.5219,9.02161,19.986
26.975,35.7911,8.86288,19.986
26.9875,36.0554,8.69611,19.986
27,36.3145,8.52148,19.986
27.0125,36.5682,8.33912,19.9859
27.025,36.8164,8.1492,19.9859
27.0375,37.0587,7.95191,19.9859
27.05,37.295,7.74741,19.9859
27.0625,37.525,7.5359,19.9859
27.075,37.7486,7.31755,19.9859
27.0875,37.9655,7.09258,19.9859
27.1,38.1755,6.86119,19.9859
27.1125,38.3784,6.62358,19.9858
27.125,38.5742,6.37997,19.9858
27.1375,38.7624,6.13058,19.9858
27.15,38.9432,5.87564,19.9858
27.1625,39.1161,5.61537,19.9858
27.175,39.2811,5.35002,19.9858
27.1875,39.4381,5.07982,19.9858
27.2,39.5869,4.80502,19.9858
27.2125,39.7273,4.52587,19.9857
27.225,39.8593,4.24262,19.9857
27.2375,39.9827,3.95553,19.9857
27.25,40.0974,3.66485,19.9857
27.2625,40.2033,3.37085,19.9857
27.275,40.3003,3.0738,19.9857
27.2875,40.3883,2.77396,19.9857
27.3,40.4673,2.47161,19.9856
27.3125,40.5371,2.16702,19.9856
27.325,40.5977,1.86047,19.9856
27.3375,40.6491,1.55223,19.9856
27.35,40.6912,1.24259,19.9856
27.3625,40.7239,0.931822,19.9856
27.375,40.7473,0.620208,19.9856
27.3875,40.7612,0.308033,19.9856
27.4,40.7658,-0.00442235,19.9855
27.4125,40.761,-0.316874,19.9855
27.425,40.7468,-0.629038,19.9855
27.4375,40.7232,-0.940633,19.9855
27.45,40.6902,-1.25138,19.9855
27.4625,40.6479,-1.56099,19.9855
27.475,40.5962,-1.86918,19.9855
27.4875,40.5354,-2.17569,19.9854
27.5,40.4653,-2.48022,19.9854
27.5125,40.3861,-2.78251,19.9854
27.525,40.2979,-3.08227,19.9854
27.5375,40.2006,-3.37925,19.9854
27.55,40.0945,-3.67316,19.9854
27.5625,39.9796,-3.96375,19.9854
27.575,39.856,-4.25075,19.9854
27.5875,39.7238,-4.5339,19.9853
27.6,39.5831,-4.81294,19.9853
27.6125,39.4341,-5.08762,19.9853
27.625,39.2769,-5.3577,19.9853
27.6375,39.1117,-5.62292,19.9853
27.65,38.9385,-5.88305,19.9853
27.6625,38.7576,-6.13785,19.9853
27.675,38.5691,-6.38709,19.9852
27.6875,38.3732,-6.63054,19.9852
27.7,38.1701,-6.86799,19.9852
27.7125,37.9599,-7.09922,19.9852
27.725,37.7428,-7.32402,19.9852
27.7375,37.5191,-7.54219,19.9852
27.75,37.2889,-7.75352,19.9852
27.7625,37.0525,-7.95783,19.9852
27.775,36.81,-8.15493,19.9851
27.7875,36.5617,-8.34465,19.9851
27.8,36.3078,-8.52681,19.9851
27.8125,36.0485,-8.70125,19.9851
27.825,35.7841,-8.8678,19.9851
27.8375,35.5148,-9.02632,19.9851
27.85,35.2409,-9.17667,19.9851
27.8625,34.9625,-9.3187,19.985
27.875,34.68,-9.4523,19.985
27.8875,34.3936,-9.57733,19.985
27.9,34.1036,-9.69369,19.985
27.9125,33.8102,-9.80127,19.985
27.925,33.5137,-9.89997,19.985
27.9375,33.2144,-9.9897,19.985
27.95,32.9125,-10.0704,19.985
27.9625,32.6083,-10.1419,19.9849
27.975,32.3021,-10.2043,19.9849
27.9875,31.9942,-10.2575,19.9849
28,31.6848,-10.3013,19.9849
28.0125,31.3742,-10.3358,19.9849
28.025,31.0628,-10.361,19.9849
28.0375,30.7507,-10.3767,19.9849
28.05,30.4382,-10.3831,19.9848
28.0625,30.1258,-10.3801,19.9848
28.075,29.8135,-10.3676,19.9848
28.0875,29.5018,-10.3458,19.9848
28.1,29.1909,-10.3146,19.9848
28.1125,28.881,-10.2741,19.9848
28.125,28.5725,-10.2242,19.9848
28.1375,28.2657,-10.1651,19.9848
28.15,27.9608,-10.0968,19.9847
28.1625,27.658,-10.0193,19.9847
28.175,27.3578,-9.93278,19.9847
28.1875,27.0602,-9.83725,19.9847
28.2,26.7657,-9.7328,19.9847
28.2125,26.4745,-9.61954,19.9847
28.225,26.1868,-9.49757,19.9847
28.2375,25.9029,-9.36699,19.9846
28.25,25.623,-9.22793,19.9846
28.2625,25.3475,-9.08052,19.9846
28.275,25.0765,-8.92487,19.9846
28.2875,24.8104,-8.76115,19.9846
28.3,24.5493,-8.58949,19.9846
28.3125,24.2934,-8.41004,19.9846
28.325,24.0431,-8.22299,19.9845
28.3375,23.7985,-8.02848,19.9845
28.35,23.5599,-7.8267,19.9845
28.3625,23.3275,-7.61783,19.9845
28.375,23.1015,-7.40206,19.9845
28.3875,22.882,-7.17959,19.9845
28.4,22.6694,-6.95061,19.9845
28.4125,22.4637,-6.71534,19.9845
28.425,22.2652,-6.47399,19.9844
28.4375,22.0741,-6.22677,19.9844
28.45,21.8905,-5.97392,19.9844
28.4625,21.7146,-5.71565,19.9844
28.475,21.5465,-5.4522,19.9844
28.4875,21.3864,-5.18382,19.9844
28.5,21.2345,-4.91074,19.9844
28.5125,21.0909,-4.63322,19.9843
28.525,20.9557,-4.35149,19.9843
28.5375,20.829,-4.06583,19.9843
28.55,20.711,-3.77648,19.9843
28.5625,20.6018,-3.48372,19.9843
28.575,20.5014,-3.1878,19.9843
28.5875,20.4099,-2.88899,19.9843
28.6,20.3275,-2.58756,19.9842
28.6125,20.2542,-2.28379,19.9842
28.625,20.1901,-1.97796,19.9842
28.6375,20.1352,-1.67033,19.9842
28.65,20.0896,-1.36119,19.9842
28.6625,20.0533,-1.05081,19.9842
28.675,20.0263,-0.739487,19.9842
28.6875,20.0088,-0.427492,19.9841
28.7,20.0006,-0.11511,19.9841
28.7125,20.0019,0.197376,19.9841
28.725,20.0125,0.509682,19.9841
28.7375,20.0326,0.821527,19.9841
28.75,20.062,1.13263,19.9841
28.7625,20.1008,1.4427,19.9841
28.775,20.1489,1.75147,19.9841
28.7875,20.2062,2.05865,19.984
28.8,20.2728,2.36396,19.984
28.8125,20.3485,2.66714,19.984
28.825,20.4333,2.96789,19.984
28.8375,20.5271,3.26596,19.984
28.85,20.6299,3.56107,19.984
28.8625,20.7415,3.85296,19.984
28.875,20.8618,4.14135,19.9839
28.8875,20.9908,4.42599,19.9839
28.9,21.1282,4.70663,19.9839
28.9125,21.2741,4.98299,19.9839
28.925,21.4282,5.25485,19.9839
28.9375,21.5904,5.52195,19.9839
28.95,21.7605,5.78404,19.9839
28.9625,21.9385,6.04089,19.9838
28.975,22.1241,6.29227,19.9838
28.9875,22.3172,6.53796,19.9838
29,22.5176,6.77772,19.9838
29.0125,22.7252,7.01134,19.9838
29.025,22.9396,7.2386,19.9838
29.0375,23.1609,7.45932,19.9838
29.05,23.3886,7.67327,19.9837
29.0625,23.6227,7.88027,19.9837
29.075,23.8629,8.08014,19.9837
29.0875,24.109,8.27269,19.9837
29.1,24.3608,8.45774,19.9837
29.1125,24.6181,8.63513,19.9837
29.125,24.8806,8.8047,19.9837
29.1375,25.148,8.9663,19.9836
29.15,25.4202,9.11977,19.9836
29.1625,25.6969,9.26498,19.9836
29.175,25.9779,9.4018,19.9836
29.1875,26.2628,9.5301,19.9836
29.2,26.5515,9.64977,19.9836
29.2125,26.8436,9.7607,19.9836
29.225,27.139,9.86279,19.9836
29.2375,27.4372,9.95594,19.9835
29.25,27.7382,10.0401,19.9835
29.2625,28.0415,10.1151,19.9835
29.275,28.347,10.181,19.9835
29.2875,28.6543,10.2376,19.9835
29.3,28.9632,10.285,19.9835
29.3125,29.2733,10.3231,19.9835
29.325,29.5845,10.3518,19.9834
29.3375,29.8964,10.3711,19.9834
29.35,30.2087,10.3811,19.9834
29.3625,30.5212,10.3816,19.9834
29.375,30.8336,10.3728,19.9834
29.3875,31.1455,10.3545,19.9834
29.4,31.4568,10.3269,19.9834
29.4125,31.7671,10.2899,19.9833
29.425,32.0761,10.2436,19.9833
29.4375,32.3836,10.188,19.9833
29.45,32.6893,10.1231,19.9833
29.4625,32.9929,10.0492,19.9833
29.475,33.2942,9.96606,19.9833
29.4875,33.5928,9.87393,19.9833
29.5,33.8885,9.77287,19.9832
29.5125,34.181,9.66295,19.9832
29.525,34.47,9.54428,19.9832
29.5375,34.7554,9.41696,19.9832
29.55,35.0368,9.28111,19.9832
29.5625,35.314,9.13686,19.9832
29.575,35.5868,8.98433,19.9832
29.5875,35.8548,8.82366,19.9831
29.6,36.1179,8.655,19.9831
29.6125,36.3757,8.47849,19.9831
29.625,36.6282,8.29431,19.9831
29.6375,36.8749,8.10262,19.9831
29.65,37.1158,7.90358,19.9831
29.6625,37.3507,7.69739,19.9831
29.675,37.5791,7.48422,19.983
29.6875,37.8011,7.26427,19.983
29.7,38.0164,7.03775,19.983
29.7125,38.2247,6.80485,19.983
29.725,38.426,6.56578,19.983
29.7375,38.6199,6.32077,19.983
29.75,38.8064,6.07003,19.983
29.7625,38.9853,5.81379,19.9829
29.775,39.1563,5.55229,19.9829
29.7875,39.3194,5.28575,19.9829
29.8,39.4745,5.01443,19.9829
29.8125,39.6213,4.73857,19.9829
29.825,39.7597,4.45841,19.9829
29.8375,39.8896,4.17422,19.9829
29.85,40.0109,3.88624,19.9828
29.8625,40.1235,3.59474,19.9828
29.875,40.2273,3.29999,19.9828
29.8875,40.3222,3.00225,19.9828
29.9,40.408,2.70178,19.9828
29.9125,40.4848,2.39887,19.9828
29.925,40.5524,2.09379,19.9828
29.9375,40.6109,1.78681,19.9827
29.95,40.66,1.47821,19.9827
29.9625,40.6998,1.16827,19.9827
29.975,40.7303,0.857274,19.9827
29.9875,40.7515,0.5455,19.9827
30,40.7632,0.233232,19.9827
30.0125,40.7655,-0.0792476,19.9827
30.025,40.7584,-0.391656,19.9826
30.0375,40.742,-0.70371,19.9826
30.05,40.7161,-1.01513,19.9826
30.0625,40.6809,-1.32562,19.9826
30.075,40.6363,-1.63492,19.9826
30.0875,40.5825,-1.94274,19.9826
30.1,40.5194,-2.2488,19.9826
30.1125,40.4472,-2.55282,19.9825
30.125,40.3658,-2.85453,19.9825
30.1375,40.2754,-3.15365,19.9825
30.15,40.176,-3.44992,19.9825
30.1625,40.0678,-3.74306,19.9825
30.175,39.9508,-4.03281,19.9825
30.1875,39.8251,-4.31891,19.9824
30.2,39.6909,-4.6011,19.9824
30.2125,39.5482,-4.87912,19.9824
30.225,39.3972,-5.15272,19.9824
30.2375,39.2381,-5.42166,19.9824
30.25,39.0709,-5.68568,19.9824
30.2625,38.8959,-5.94456,19.9824
30.275,38.7132,-6.19805,19.9823
30.2875,38.5229,-6.44592,19.9823
30.3,38.3253,-6.68796,19.9823
30.3125,38.1204,-6.92394,19.9823
30.325,37.9086,-7.15365,19.9823
30.3375,37.6899,-7.37688,19.9823
30.35,37.4646,-7.59343,19.9823
30.3625,37.2329,-7.8031,19.9822
30.375,36.995,-8.0057,19.9822
30.3875,36.7511,-8.20105,19.9822
30.4,36.5014,-8.38898,19.9822
30.4125,36.2462,-8.5693,19.9822
30.425,35.9857,-8.74186,19.9822
30.4375,35.7201,-8.90651,19.9822
30.45,35.4497,-9.06309,19.9821
30.4625,35.1746,-9.21146,19.9821
30.475,34.8953,-9.35148,19.9821
30.4875,34.6118,-9.48304,19.9821
30.5,34.3246,-9.60601,19.9821
30.5125,34.0337,-9.72027,19.9821
30.525,33.7395,-9.82573,19.9821
30.5375,33.4424,-9.92229,19.982
30.55,33.1424,-10.0099,19.982
30.5625,32.8399,-10.0884,19.982
30.575,32.5352,-10.1577,19.982
30.5875,32.2286,-10.2179,19.982
30.6,31.9203,-10.2688,19.982
30.6125,31.6106,-10.3104,19.982
30.625,31.2998,-10.3427,19.9819
30.6375,30.9881,-10.3656,19.9819
30.65,30.6759,-10.3791,19.9819
30.6625,30.3635,-10.3833,19.9819
30.675,30.051,-10.378,19.9819
30.6875,29.7389,-10.3633,19.9819
30.7,29.4273,-10.3392,19.9818
30.7125,29.1166,-10.3058,19.9818
30.725,28.8071,-10.263,19.9818
30.7375,28.4989,-10.2109,19.9818
30.75,28.1925,-10.1496,19.9818
30.7625,27.8881,-10.0791,19.9818
30.775,27.5859,-9.99946,19.9818
30.7875,27.2863,-9.91076,19.9817
30.8,26.9895,-9.81309,19.9817
30.8125,26.6957,-9.70652,19.9817
30.825,26.4053,-9.59117,19.9817
30.8375,26.1185,-9.46713,19.9817
30.85,25.8355,-9.33451,19.9817
30.8625,25.5567,-9.19344,19.9817
30.875,25.2822,-9.04404,19.9816
30.8875,25.0124,-8.88645,19.9816
30.9,24.7474,-8.72081,19.9816
30.9125,24.4875,-8.54727,19.9816
30.925,24.233,-8.36599,19.9816
30.9375,23.984,-8.17713,19.9816
30.95,23.7409,-7.98087,19.9816
30.9625,23.5037,-7.77738,19.9815
30.975,23.2728,-7.56684,19.9815
30.9875,23.0483,-7.34945,19.9815
31,22.8305,-7.1254,19.9815
31.0125,22.6195,-6.8949,19.9815
31.025,22.4156,-6.65815,19.9815
31.0375,22.2188,-6.41538,19.9814
31.05,22.0295,-6.16679,19.9814
31.0625,21.8477,-5.91262,19.9814
31.075,21.6736,-5.65309,19.9814
31.0875,21.5075,-5.38844,19.9814
31.1,21.3493,-5.11891,19.9814
31.1125,21.1994,-4.84475,19.9814
31.125,21.0578,-4.56619,19.9813
31.1375,20.9246,-4.2835,19.9813
31.15,20.8,-3.99693,19.9813
31.1625,20.6841,-3.70675,19.9813
31.175,20.5769,-3.4132,19.9813
31.1875,20.4787,-3.11656,19.9813
31.2,20.3894,-2.8171,19.9813
31.2125,20.3091,-2.51509,19.9812
31.225,20.238,-2.2108,19.9812
31.2375,20.1761,-1.90451,19.9812
31.25,20.1234,-1.5965,19.9812
31.2625,20.08,-1.28703,19.9812
31.275,20.046,-0.976407,19.9812
31.2875,20.0213,-0.664895,19.9811
31.3,20.006,-0.352782,19.9811
31.3125,20.0001,-0.0403498,19.9811
31.325,20.0036,0.272119,19.9811
31.3375,20.0165,0.584341,19.9811
31.35,20.0388,0.896033,19.9811
31.3625,20.0704,1.20691,19.9811
31.375,20.1114,1.5167,19.981
31.3875,20.1617,1.82511,19.981
31.4,20.2213,2.13187,19.981
31.4125,20.2901,2.4367,19.981
31.425,20.368,2.73932,19.981
31.4375,20.455,3.03946,19.981
31.45,20.5509,3.33684,19.981
31.4625,20.6558,3.6312,19.9809
31.475,20.7695,3.92228,19.9809
31.4875,20.8919,4.2098,19.9809
31.5,21.0229,4.4935,19.9809
31.5125,21.1624,4.77314,19.9809
31.525,21.3102,5.04845,19.9809
31.5375,21.4662,5.31919,19.9808
31.55,21.6304,5.58511,19.9808
31.5625,21.8024,5.84597,19.9808
31.575,21.9822,6.10153,19.9808
31.5875,22.1697,6.35157,19.9808
31.6,22.3645,6.59586,19.9808
31.6125,22.5667,6.83417,19.9808
31.625,22.7759,7.06628,19.9807
31.6375,22.992,7.292,19.9807
31.65,23.2148,7.51111,19.9807
31.6625,23.4441,7.72342,19.9807
31.675,23.6796,7.92874,19.9807
31.6875,23.9213,8.12687,19.9807
31.7,24.1688,8.31764,19.9806
31.7125,24.4219,8.50087,19.9806
31.725,24.6804,8.6764,19.9806
31.7375,24.9441,8.84408,19.9806
31.75,25.2128,9.00374,19.9806
31.7625,25.4861,9.15525,19.9806
31.775,25.7638,9.29846,19.9806
31.7875,26.0457,9.43325,19.9805
31.8,26.3316,9.5595,19.9805
31.8125,26.6211,9.67709,19.9805
31.825,26.914,9.78591,19.9805
31.8375,27.2101,9.88587,19.9805
31.85,27.509,9.97687,19.9805
31.8625,27.8106,10.0588,19.9804
31.875,28.1145,10.1317,19.9804
31.8875,28.4204,10.1954,19.9804
31.9,28.7281,10.2498,19.9804
31.9125,29.0373,10.295,19.9804
31.925,29.3477,10.3308,19.9804
31.9375,29.6591,10.3573,19.9804
31.95,29.9711,10.3744,19.9803
31.9625,30.2835,10.382,19.9803
31.975,30.596,10.3803,19.9803
31.9875,30.9083,10.3692,19.9803
32,31.2201,10.3487,19.9803
32.0125,31.5312,10.3188,19.9803
32.025,31.8412,10.2796,19.9802
32.0375,32.1499,10.2311,19.9802
32.05,32.457,10.1733,19.9802
32.0625,32.7622,10.1062,19.9802
32.075,33.0652,10.0301,19.9802
32.0875,33.3659,9.94479,19.9802
32.1,33.6638,9.85052,19.9802
32.1125,33.9588,9.74733,19.9801
32.125,34.2505,9.63531,19.9801
32.1375,34.5387,9.51456,19.9801
32.15,34.8231,9.38519,19.9801
32.1625,35.1036,9.24732,19.9801
32.175,35.3797,9.10107,19.9801
32.1875,35.6514,8.94658,19.98
32.2,35.9182,8.78398,19.98
32.2125,36.1801,8.61343,19.98
32.225,36.4366,8.43507,19.98
32.2375,36.6878,8.24908,19.98
32.25,36.9331,8.05561,19.98
32.2625,37.1726,7.85484,19.98
32.275,37.4059,7.64696,19.9799
32.2875,37.6329,7.43216,19.9799
32.3,37.8533,7.21062,19.9799
32.3125,38.0669,6.98255,19.9799
32.325,38.2735,6.74815,19.9799
32.3375,38.473,6.50764,19.9799
32.35,38.6652,6.26124,19.9798
32.3625,38.8499,6.00916,19.9798
32.375,39.0269,5.75164,19.9798
32.3875,39.1961,5.48891,19.9798
32.4,39.3573,5.22121,19.9798
32.4125,39.5104,4.94878,19.9798
32.425,39.6552,4.67186,19.9798
32.4375,39.7916,4.39072,19.9797
32.45,39.9195,4.10559,19.9797
32.4625,40.0387,3.81675,19.9797
32.475,40.1492,3.52445,19.9797
32.4875,40.2508,3.22896,19.9797
32.5,40.3436,2.93054,19.9797
32.5125,40.4272,2.62946,19.9796
32.525,40.5018,2.32601,19.9796
32.5375,40.5673,2.02045,19.9796
32.55,40.6235,1.71305,19.9796
32.5625,40.6704,1.40411,19.9796
32.575,40.708,1.09389,19.9796
32.5875,40.7362,0.782682,19.9795
32.6,40.7551,0.470764,19.9795
32.6125,40.7646,0.15842,19.9795
32.625,40.7647,-0.154069,19.9795
32.6375,40.7554,-0.466418,19.9795
32.65,40.7366,-0.778345,19.9795
32.6625,40.7085,-1.08957,19.9795
32.675,40.6711,-1.3998,19.9794
32.6875,40.6243,-1.70877,19.9794
32.7,40.5683,-2.01619,19.9794
32.7125,40.503,-2.32179,19.9794
32.725,40.4285,-2.62528,19.9794
32.7375,40.345,-2.9264,19.9794
32.75,40.2524,-3.22486,19.9793
32.7625,40.1509,-3.5204,19.9793
32.775,40.0406,-3.81276,19.9793
32.7875,39.9215,-4.10166,19.9793
32.8,39.7937,-4.38685,19.9793
32.8125,39.6575,-4.66806,19.9793
32.825,39.5128,-4.94505,19.9792
32.8375,39.3599,-5.21755,19.9792
32.85,39.1988,-5.48534,19.9792
32.8625,39.0298,-5.74815,19.9792
32.875,38.8529,-6.00576,19.9792
32.8875,38.6683,-6.25792,19.9792
32.9,38.4763,-6.50442,19.9792
32.9125,38.2769,-6.74503,19.9791
32.925,38.0703,-6.97953,19.9791
32.9375,37.8568,-7.20771,19.9791
32.95,37.6366,-7.42936,19.9791
32.9625,37.4097,-7.64428,19.9791
32.975,37.1765,-7.85227,19.9791
32.9875,36.9371,-8.05316,19.979
33,36.6918,-8.24675,19.979
33.0125,36.4408,-8.43287,19.979
33.025,36.1843,-8.61135,19.979
33.0375,35.9226,-8.78203,19.979
33.05,35.6558,-8.94476,19.979
33.0625,35.3842,-9.09938,19.9789
33.075,35.1082,-9.24577,19.9789
33.0875,34.8278,-9.38378,19.9789
33.1,34.5434,-9.51329,19.9789
33.1125,34.2553,-9.63418,19.9789
33.125,33.9636,-9.74635,19.9789
33.1375,33.6687,-9.84969,19.9789
33.15,33.3708,-9.94411,19.9788
33.1625,33.0702,-10.0295,19.9788
33.175,32.7672,-10.1058,19.9788
33.1875,32.462,-10.173,19.9788
33.2,32.1549,-10.231,19.9788
33.2125,31.8463,-10.2797,19.9788
33.225,31.5363,-10.3191,19.9787
33.2375,31.2252,-10.3491,19.9787
33.25,30.9134,-10.3697,19.9787
33.2625,30.6011,-10.381,19.9787
33.275,30.2887,-10.3829,19.9787
33.2875,29.9763,-10.3753,19.9787
33.3,29.6642,-10.3584,19.9786
33.3125,29.3529,-10.3321,19.9786
33.325,29.0424,-10.2964,19.9786
33.3375,28.7332,-10.2514,19.9786
33.35,28.4254,-10.1971,19.9786
33.3625,28.1195,-10.1336,19.9786
33.375,27.8156,-10.0609,19.9785
33.3875,27.514,-9.97908,19.9785
33.4,27.215,-9.88823,19.9785
33.4125,26.9189,-9.78842,19.9785
33.425,26.6259,-9.67974,19.9785
33.4375,26.3363,-9.5623,19.9785
33.45,26.0504,-9.43619,19.9785
33.4625,25.7684,-9.30154,19.9784
33.475,25.4906,-9.15847,19.9784
33.4875,25.2172,-9.00709,19.9784
33.5,24.9485,-8.84756,19.9784
33.5125,24.6847,-8.68002,19.9784
33.525,24.4261,-8.50461,19.9784
33.5375,24.1729,-8.32151,19.9783
33.55,23.9253,-8.13086,19.9783
33.5625,23.6836,-7.93285,19.9783
33.575,23.4479,-7.72765,19.9783
33.5875,23.2185,-7.51546,19.9783
33.6,22.9956,-7.29646,19.9783
33.6125,22.7794,-7.07085,19.9782
33.625,22.57,-6.83883,19.9782
33.6375,22.3678,-6.60062,19.9782
33.65,22.1728,-6.35643,19.9782
33.6625,21.9853,-6.10649,19.9782
33.675,21.8053,-5.85101,19.9782
33.6875,21.6331,-5.59024,19.9781
33.7,21.4689,-5.3244,19.9781
33.7125,21.3127,-5.05374,19.9781
33.725,21.1647,-4.7785,19.9781
33.7375,21.0251,-4.49893,19.9781
33.75,20.894,-4.21529,19.9781
33.7625,20.7714,-3.92783,19.978
33.775,20.6576,-3.63682,19.978
33.7875,20.5526,-3.34251,19.978
33.8,20.4565,-3.04517,19.978
33.8125,20.3693,-2.74507,19.978
33.825,20.2913,-2.44249,19.978
33.8375,20.2224,-2.1377,19.9779
33.85,20.1626,-1.83097,19.9779
33.8625,20.1122,-1.52258,19.9779
33.875,20.071,-1.21282,19.9779
33.8875,20.0392,-0.901951,19.9779
33.9,20.0168,-0.59027,19.9779
33.9125,20.0037,-0.278054,19.9779
33.925,20.0001,0.0344126,19.9778
33.9375,20.0058,0.346848,19.9778
33.95,20.021,0.658969,19.9778
33.9625,20.0455,0.970492,19.9778
33.975,20.0794,1.28114,19.9778
33.9875,20.1226,1.59062,19.9778
34,20.1752,1.89866,19.9777
34.0125,20.2369,2.20498,19.9777
34.025,20.3079,2.50931,19.9777
34.0375,20.388,2.81136,19.9777
34.05,20.4771,3.11086,19.9777
34.0625,20.5752,3.40755,19.9777
34.075,20.6822,3.70115,19.9776
34.0875,20.798,3.99139,19.9776
34.1,20.9225,4.27802,19.9776
34.1125,21.0555,4.56078,19.9776
34.125,21.197,4.8394,19.9776
34.1375,21.3468,5.11364,19.9776
34.15,21.5048,5.38325,19.9775
34.1625,21.6708,5.64798,19.9775
34.175,21.8447,5.90759,19.9775
34.1875,22.0264,6.16186,19.9775
34.2,22.2156,6.41054,19.9775
34.2125,22.4123,6.65341,19.9775
34.225,22.6161,6.89026,19.9774
34.2375,22.827,7.12087,19.9774
34.25,23.0447,7.34502,19.9774
34.2625,23.2691,7.56252,19.9774
34.275,23.4999,7.77318,19.9774
34.2875,23.7369,7.97679,19.9774
34.3,23.98,8.17317,19.9773
34.3125,24.2289,8.36215,19.9773
34.325,24.4833,8.54356,19.9773
34.3375,24.7431,8.71722,19.9773
34.35,25.008,8.88299,19.9773
34.3625,25.2778,9.04072,19.9773
34.375,25.5521,9.19025,19.9772
34.3875,25.8309,9.33146,19.9772
34.4,26.1138,9.46422,19.9772
34.4125,26.4005,9.5884,19.9772
34.425,26.6909,9.7039,19.9772
34.4375,26.9846,9.81061,19.9772
34.45,27.2814,9.90843,19.9771
34.4625,27.581,9.99728,19.9771
34.475,27.8831,10.0771,19.9771
34.4875,28.1875,10.1477,19.9771
34.5,28.4939,10.2092,19.9771
34.5125,28.802,10.2614,19.9771
34.525,29.1115,10.3044,19.977
34.5375,29.4222,10.3379,19.977
34.55,29.7337,10.3622,19.977
34.5625,30.0459,10.377,19.977
34.575,30.3583,10.3825,19.977
34.5875,30.6708,10.3785,19.977
34.6,30.983,10.3651,19.9769
34.6125,31.2946,10.3424,19.9769
34.625,31.6055,10.3103,19.9769
34.6375,31.9152,10.2688,19.9769
34.65,32.2235,10.218,19.9769
34.6625,32.5302,10.158,19.9769
34.675,32.8349,10.0888,19.9768
34.6875,33.1374,10.0104,19.9768
34.7,33.4374,9.92302,19.9768
34.7125,33.7347,9.8266,19.9768
34.725,34.0289,9.72129,19.9768
34.7375,34.3198,9.60716,19.9768
34.75,34.6071,9.48434,19.9767
34.7625,34.8906,9.35293,19.9767
34.775,35.1701,9.21304,19.9767
34.7875,35.4452,9.0648,19.9767
34.8,35.7157,8.90836,19.9767
34.8125,35.9813,8.74385,19.9767
34.825,36.242,8.57141,19.9766
34.8375,36.4973,8.39121,19.9766
34.85,36.747,8.20341,19.9766
34.8625,36.991,8.00818,19.9766
34.875,37.229,7.8057,19.9766
34.8875,37.4608,7.59614,19.9766
34.9,37.6862,7.37971,19.9765
34.9125,37.905,7.15658,19.9765
34.925,38.117,6.92698,19.9765
34.9375,38.3219,6.6911,19.9765
34.95,38.5197,6.44916,19.9765
34.9625,38.7101,6.20138,19.9765
34.975,38.893,5.94798,19.9764
34.9875,39.0681,5.68919,19.9764
35,39.2354,5.42525,19.9764
35.0125,39.3947,5.15639,19.9764
35.025,39.5458,4.88287,19.9764
35.0375,39.6886,4.60492,19.9764
35.05,39.823,4.3228,19.9763
35.0625,39.9488,4.03676,19.9763
35.075,40.0659,3.74706,19.9763
35.0875,40.1743,3.45397,19.9763
35.1,40.2738,3.15776,19.9763
35.1125,40.3644,2.85868,19.9763
35.125,40.4459,2.55701,19.9762
35.1375,40.5183,2.25303,19.9762
35.15,40.5816,1.947,19.9762
35.1625,40.6355,1.63921,19.9762
35.175,40.6802,1.32993,19.9762
35.1875,40.7156,1.01945,19.9762
35.2,40.7416,0.70805,19.9761
35.2125,40.7582,0.396004,19.9761
35.225,40.7655,0.083599,19.9761
35.2375,40.7633,-0.228882,19.9761
35.25,40.7517,-0.541156,19.9761
35.2625,40.7308,-0.85294,19.9761
35.275,40.7004,-1.16395,19.976
35.2875,40.6607,-1.47391,19.976
35.3,40.6117,-1.78253,19.976
35.3125,40.5535,-2.08954,19.976
35.325,40.486,-2.39466,19.976
35.3375,40.4094,-2.69761,19.976
35.35,40.3237,-2.99811,19.9759
35.3625,40.229,-3.2959,19.9759
35.375,40.1253,-3.59071,19.9759
35.3875,40.0129,-3.88226,19.9759
35.4,39.8917,-4.1703,19.9759
35.4125,39.7619,-4.45456,19.9758
35.425,39.6236,-4.73478,19.9758
35.4375,39.477,-5.01072,19.9758
35.45,39.3221,-5.28212,19.9758
35.4625,39.1591,-5.54873,19.9758
35.475,38.9881,-5.81032,19.9758
35.4875,38.8094,-6.06665,19.9757
