t,fe_error,rk4_error
12.4688,0.07099,2.88886e-09
12.475,0.0708452,2.88285e-09
12.4813,0.0707034,2.87697e-09
12.4875,0.0705647,2.87121e-09
12.4938,0.0704291,2.86558e-09
12.5,0.0702966,2.86006e-09
12.5063,0.0701671,2.85467e-09
12.5125,0.0700406,2.8494e-09
12.5188,0.069917,2.84424e-09
12.525,0.0697964,2.8392e-09
12.5312,0.0696788,2.83428e-09
12.5375,0.0695641,2.82948e-09
12.5438,0.0694522,2.82479e-09
12.55,0.0693433,2.82022e-09
12.5563,0.0692372,2.81575e-09
12.5625,0.0691339,2.81141e-09
12.5688,0.0690334,2.80717e-09
12.575,0.0689358,2.80305e-09
12.5813,0.0688409,2.79903e-09
12.5875,0.0687488,2.79513e-09
12.5938,0.0686595,2.79133e-09
12.6,0.0685729,2.78765e-09
12.6063,0.068489,2.78407e-09
12.6125,0.0684078,2.7806e-09
12.6188,0.0683293,2.77723e-09
12.625,0.0682535,2.77397e-09
12.6313,0.0681803,2.77082e-09
12.6375,0.0681098,2.76777e-09
12.6438,0.0680419,2.76483e-09
12.65,0.0679766,2.76199e-09
12.6562,0.0679139,2.75925e-09
12.6625,0.0678538,2.75662e-09
12.6688,0.0677963,2.75409e-09
12.675,0.0677414,2.75166e-09
12.6813,0.067689,2.74933e-09
12.6875,0.0676391,2.74711e-09
12.6938,0.0675918,2.74498e-09
12.7,0.0675471,2.74295e-09
12.7063,0.0675048,2.74103e-09
12.7125,0.067465,2.7392e-09
12.7188,0.0674278,2.73747e-09
12.725,0.067393,2.73584e-09
12.7313,0.0673607,2.73431e-09
12.7375,0.0673309,2.73287e-09
12.7438,0.0673036,2.73153e-09
12.75,0.0672787,2.73029e-09
12.7563,0.0672562,2.72915e-09
12.7625,0.0672362,2.7281e-09
12.7688,0.0672186,2.72715e-09
12.775,0.0672035,2.7263e-09
12.7812,0.0671908,2.72554e-09
12.7875,0.0671805,2.72488e-09
12.7938,0.0671726,2.72431e-09
12.8,0.0671671,2.72384e-09
12.8063,0.067164,2.72346e-09
12.8125,0.0671634,2.72318e-09
12.8188,0.0671651,2.723e-09
12.825,0.0671692,2.7229e-09
12.8313,0.0671757,2.7229e-09
12.8375,0.0671846,2.723e-09
12.8438,0.0671959,2.72319e-09
12.85,0.0672096,2.72347e-09
12.8563,0.0672256,2.72385e-09
12.8625,0.067244,2.72432e-09
12.8688,0.0672648,2.72489e-09
12.875,0.067288,2.72554e-09
12.8813,0.0673135,2.7263e-09
12.8875,0.0673414,2.72714e-09
12.8938,0.0673717,2.72808e-09
12.9,0.0674044,2.72912e-09
12.9062,0.0674394,2.73025e-09
12.9125,0.0674768,2.73147e-09
12.9188,0.0675166,2.73278e-09
12.925,0.0675588,2.73419e-09
12.9313,0.0676033,2.73569e-09
12.9375,0.0676503,2.73729e-09
12.9438,0.0676996,2.73898e-09
12.95,0.0677513,2.74076e-09
12.9563,0.0678053,2.74264e-09
12.9625,0.0678618,2.74461e-09
12.9688,0.0679207,2.74668e-09
12.975,0.0679819,2.74884e-09
12.9813,0.0680456,2.7511e-09
12.9875,0.0681117,2.75345e-09
12.9938,0.0681801,2.75589e-09
13,0.068251,2.75843e-09
13.0063,0.0683243,2.76107e-09
13.0125,0.0684,2.7638e-09
13.0188,0.0684782,2.76663e-09
13.025,0.0685588,2.76955e-09
13.0312,0.0686418,2.77257e-09
13.0375,0.0687273,2.77569e-09
13.0438,0.0688153,2.7789e-09
13.05,0.0689057,2.78221e-09
13.0563,0.0689985,2.78561e-09
13.0625,0.0690939,2.78912e-09
13.0688,0.0691917,2.79272e-09
13.075,0.069292,2.79642e-09
13.0813,0.0693948,2.80022e-09
13.0875,0.0695001,2.80412e-09
13.0938,0.069608,2.80811e-09
13.1,0.0697183,2.81221e-09
13.1063,0.0698312,2.8164e-09
13.1125,0.0699466,2.8207e-09
13.1188,0.0700646,2.8251e-09
13.125,0.0701852,2.82959e-09
13.1313,0.0703083,2.83419e-09
13.1375,0.070434,2.83889e-09
13.1438,0.0705623,2.8437e-09
13.15,0.0706933,2.8486e-09
13.1562,0.0708268,2.85361e-09
13.1625,0.070963,2.85872e-09
13.1688,0.0711018,2.86394e-09
13.175,0.0712432,2.86926e-09
13.1813,0.0713873,2.87469e-09
13.1875,0.0715342,2.88022e-09
13.1938,0.0716836,2.88586e-09
13.2,0.0718358,2.8916e-09
13.2063,0.0719908,2.89745e-09
13.2125,0.0721484,2.90341e-09
13.2188,0.0723088,2.90948e-09
13.225,0.072472,2.91566e-09
13.2313,0.0726379,2.92194e-09
13.2375,0.0728066,2.92834e-09
13.2438,0.0729781,2.93484e-09
13.25,0.0731524,2.94146e-09
13.2563,0.0733296,2.94819e-09
13.2625,0.0735096,2.95503e-09
13.2688,0.0736925,2.96198e-09
13.275,0.0738783,2.96905e-09
13.2812,0.0740669,2.97623e-09
13.2875,0.0742585,2.98353e-09
13.2938,0.074453,2.99094e-09
13.3,0.0746505,2.99847e-09
13.3063,0.0748509,3.00611e-09
13.3125,0.0750543,3.01388e-09
13.3188,0.0752607,3.02176e-09
13.325,0.0754701,3.02976e-09
13.3313,0.0756825,3.03788e-09
13.3375,0.075898,3.04612e-09
13.3438,0.0761166,3.05448e-09
13.35,0.0763382,3.06296e-09
13.3563,0.076563,3.07157e-09
13.3625,0.0767908,3.0803e-09
13.3688,0.0770219,3.08915e-09
13.375,0.077256,3.09813e-09
13.3813,0.0774934,3.10723e-09
13.3875,0.0777339,3.11646e-09
13.3938,0.0779777,3.12581e-09
13.4,0.0782247,3.1353e-09
13.4062,0.078475,3.14491e-09
13.4125,0.0787285,3.15465e-09
13.4188,0.0789854,3.16452e-09
13.425,0.0792455,3.17452e-09
13.4313,0.079509,3.18466e-09
13.4375,0.0797758,3.19492e-09
13.4438,0.080046,3.20532e-09
13.45,0.0803196,3.21586e-09
13.4563,0.0805966,3.22652e-09
13.4625,0.080877,3.23733e-09
13.4688,0.0811609,3.24826e-09
13.475,0.0814482,3.25934e-09
13.4813,0.0817391,3.27055e-09
13.4875,0.0820334,3.28191e-09
13.4938,0.0823312,3.2934e-09
13.5,0.0826326,3.30503e-09
13.5063,0.0829375,3.3168e-09
13.5125,0.0832461,3.32871e-09
13.5188,0.0835582,3.34077e-09
13.525,0.0838739,3.35296e-09
13.5312,0.0841932,3.3653e-09
13.5375,0.0845162,3.37779e-09
13.5438,0.0848428,3.39042e-09
13.55,0.0851732,3.40319e-09
13.5563,0.0855072,3.41611e-09
13.5625,0.0858449,3.42918e-09
13.5688,0.0861863,3.44239e-09
13.575,0.0865315,3.45576e-09
13.5813,0.0868804,3.46926e-09
13.5875,0.087233,3.48292e-09
13.5938,0.0875894,3.49673e-09
13.6,0.0879496,3.51069e-09
13.6063,0.0883136,3.52479e-09
13.6125,0.0886814,3.53905e-09
13.6188,0.089053,3.55346e-09
13.625,0.0894285,3.56801e-09
13.6313,0.0898077,3.58272e-09
13.6375,0.0901907,3.59758e-09
13.6438,0.0905776,3.6126e-09
13.65,0.0909684,3.62776e-09
13.6562,0.0913629,3.64308e-09
13.6625,0.0917613,3.65854e-09
13.6688,0.0921635,3.67416e-09
13.675,0.0925696,3.68994e-09
13.6813,0.0929795,3.70586e-09
13.6875,0.0933932,3.72193e-09
13.6938,0.0938107,3.73816e-09
13.7,0.094232,3.75453e-09
13.7063,0.0946572,3.77106e-09
13.7125,0.0950861,3.78774e-09
13.7188,0.0955188,3.80456e-09
13.725,0.0959552,3.82154e-09
13.7313,0.0963954,3.83866e-09
13.7375,0.0968392,3.85593e-09
13.7438,0.0972868,3.87334e-09
13.75,0.097738,3.89091e-09
13.7563,0.0981929,3.90861e-09
13.7625,0.0986513,3.92646e-09
13.7688,0.0991134,3.94445e-09
13.775,0.0995789,3.96258e-09
13.7812,0.100048,3.98085e-09
13.7875,0.100521,3.99926e-09
13.7938,0.100996,4.01779e-09
13.8,0.101476,4.03647e-09
13.8063,0.101958,4.05527e-09
13.8125,0.102444,4.07421e-09
13.8188,0.102933,4.09327e-09
13.825,0.103425,4.11245e-09
13.8313,0.10392,4.13176e-09
13.8375,0.104419,4.15119e-09
13.8438,0.10492,4.17073e-09
13.85,0.105423,4.19038e-09
13.8563,0.10593,4.21014e-09
13.8625,0.106439,4.23001e-09
13.8688,0.106951,4.24998e-09
13.875,0.107465,4.27005e-09
13.8813,0.107982,4.29021e-09
13.8875,0.108501,4.31046e-09
13.8938,0.109022,4.3308e-09
13.9,0.109545,4.35122e-09
13.9062,0.11007,4.37171e-09
13.9125,0.110597,4.39228e-09
13.9188,0.111125,4.41291e-09
13.925,0.111655,4.4336e-09
13.9313,0.112186,4.45434e-09
13.9375,0.112718,4.47513e-09
13.9438,0.113251,4.49597e-09
13.95,0.113786,4.51683e-09
13.9563,0.114321,4.53773e-09
13.9625,0.114856,4.55865e-09
13.9688,0.115392,4.57958e-09
13.975,0.115927,4.60053e-09
13.9813,0.116463,4.62147e-09
13.9875,0.116999,4.6424e-09
13.9938,0.117534,4.66331e-09
14,0.118068,4.6842e-09
14.0063,0.118602,4.70506e-09
14.0125,0.119134,4.72587e-09
14.0188,0.119665,4.74663e-09
14.025,0.120194,4.76733e-09
14.0312,0.120722,4.78795e-09
14.0375,0.121247,4.8085e-09
14.0438,0.121771,4.82896e-09
14.05,0.122291,4.84931e-09
14.0563,0.122809,4.86955e-09
14.0625,0.123323,4.88967e-09
14.0688,0.123834,4.90966e-09
14.075,0.124341,4.9295e-09
14.0813,0.124845,4.94919e-09
14.0875,0.125344,4.96871e-09
14.0938,0.125838,4.98804e-09
14.1,0.126328,5.0072e-09
14.1063,0.126812,5.02614e-09
14.1125,0.127291,5.04488e-09
14.1188,0.127764,5.06338e-09
14.125,0.128231,5.08165e-09
14.1313,0.128692,5.09966e-09
14.1375,0.129145,5.11742e-09
14.1438,0.129592,5.13489e-09
14.15,0.130032,5.15208e-09
14.1562,0.130463,5.16897e-09
14.1625,0.130887,5.18555e-09
14.1688,0.131303,5.2018e-09
14.175,0.13171,5.21772e-09
14.1813,0.132108,5.23328e-09
14.1875,0.132497,5.24848e-09
14.1938,0.132876,5.26332e-09
14.2,0.133245,5.27777e-09
14.2063,0.133605,5.29182e-09
14.2125,0.133954,5.30547e-09
14.2188,0.134292,5.3187e-09
14.225,0.13462,5.3315e-09
14.2313,0.134936,5.34387e-09
14.2375,0.135241,5.35578e-09
14.2438,0.135535,5.36724e-09
14.25,0.135816,5.37823e-09
14.2563,0.136085,5.38875e-09
14.2625,0.136342,5.39878e-09
14.2688,0.136587,5.40831e-09
14.275,0.136818,5.41735e-09
14.2812,0.137037,5.42588e-09
14.2875,0.137243,5.4339e-09
14.2938,0.137435,5.44139e-09
14.3,0.137614,5.44836e-09
14.3063,0.13778,5.4548e-09
14.3125,0.137931,5.46071e-09
14.3188,0.13807,5.46608e-09
14.325,0.138194,5.4709e-09
14.3313,0.138304,5.47518e-09
14.3375,0.138401,5.47891e-09
14.3438,0.138484,5.4821e-09
14.35,0.138552,5.48474e-09
14.3563,0.138607,5.48682e-09
14.3625,0.138648,5.48835e-09
14.3688,0.138674,5.48934e-09
14.375,0.138687,5.48978e-09
14.3813,0.138686,5.48968e-09
14.3875,0.138671,5.48903e-09
14.3938,0.138642,5.48784e-09
14.4,0.1386,5.48612e-09
14.4062,0.138544,5.48387e-09
14.4125,0.138475,5.48109e-09
14.4188,0.138393,5.47779e-09
14.425,0.138297,5.47398e-09
14.4313,0.138189,5.46966e-09
14.4375,0.138068,5.46483e-09
14.4438,0.137934,5.45952e-09
14.45,0.137788,5.45371e-09
14.4563,0.13763,5.44743e-09
14.4625,0.137459,5.44068e-09
14.4688,0.137277,5.43347e-09
14.475,0.137084,5.42581e-09
14.4813,0.136879,5.41771e-09
14.4875,0.136664,5.40917e-09
14.4938,0.136437,5.40022e-09
14.5,0.136201,5.39085e-09
14.5063,0.135954,5.38108e-09
14.5125,0.135697,5.37093e-09
14.5188,0.13543,5.3604e-09
14.525,0.135155,5.3495e-09
14.5312,0.13487,5.33825e-09
14.5375,0.134576,5.32665e-09
14.5438,0.134274,5.31472e-09
14.55,0.133964,5.30247e-09
14.5563,0.133646,5.28991e-09
14.5625,0.133321,5.27706e-09
14.5688,0.132988,5.26393e-09
14.575,0.132648,5.25051e-09
14.5813,0.132302,5.23684e-09
14.5875,0.131949,5.22292e-09
14.5938,0.13159,5.20876e-09
14.6,0.131226,5.19437e-09
14.6063,0.130856,5.17977e-09
14.6125,0.13048,5.16496e-09
14.6188,0.1301,5.14997e-09
14.625,0.129716,5.13479e-09
14.6313,0.129327,5.11944e-09
14.6375,0.128933,5.10393e-09
14.6438,0.128537,5.08827e-09
14.65,0.128136,5.07248e-09
14.6562,0.127732,5.05655e-09
14.6625,0.127326,5.04051e-09
14.6688,0.126916,5.02436e-09
14.675,0.126504,5.00811e-09
14.6813,0.12609,4.99178e-09
14.6875,0.125674,4.97536e-09
14.6938,0.125256,4.95887e-09
14.7,0.124836,4.94232e-09
14.7063,0.124415,4.92572e-09
14.7125,0.123993,4.90907e-09
14.7188,0.12357,4.89238e-09
14.725,0.123147,4.87567e-09
14.7313,0.122722,4.85893e-09
14.7375,0.122298,4.84218e-09
14.7438,0.121873,4.82543e-09
14.75,0.121448,4.80867e-09
14.7563,0.121023,4.79193e-09
14.7625,0.120599,4.7752e-09
14.7688,0.120175,4.75848e-09
14.775,0.119752,4.7418e-09
14.7812,0.11933,4.72514e-09
14.7875,0.118909,4.70853e-09
14.7938,0.118489,4.69195e-09
14.8,0.11807,4.67543e-09
14.8063,0.117653,4.65896e-09
14.8125,0.117237,4.64255e-09
14.8188,0.116822,4.6262e-09
14.825,0.11641,4.60992e-09
14.8313,0.115999,4.59372e-09
14.8375,0.11559,4.57759e-09
14.8438,0.115184,4.56154e-09
14.85,0.114779,4.54558e-09
14.8563,0.114377,4.5297e-09
14.8625,0.113977,4.51391e-09
14.8688,0.113579,4.49822e-09
14.875,0.113184,4.48263e-09
14.8813,0.112792,4.46714e-09
14.8875,0.112402,4.45175e-09
14.8938,0.112015,4.43647e-09
14.9,0.111631,4.4213e-09
14.9062,0.111249,4.40624e-09
14.9125,0.110871,4.3913e-09
14.9188,0.110495,4.37647e-09
14.925,0.110123,4.36175e-09
14.9313,0.109754,4.34716e-09
14.9375,0.109387,4.33269e-09
14.9438,0.109024,4.31835e-09
14.95,0.108664,4.30413e-09
14.9563,0.108308,4.29004e-09
14.9625,0.107954,4.27607e-09
14.9688,0.107604,4.26223e-09
14.975,0.107258,4.24853e-09
14.9813,0.106914,4.23496e-09
14.9875,0.106574,4.22152e-09
14.9938,0.106238,4.20821e-09
15,0.105905,4.19504e-09
15.0063,0.105575,4.182e-09
15.0125,0.105249,4.16911e-09
15.0188,0.104927,4.15634e-09
15.025,0.104608,4.14372e-09
15.0312,0.104292,4.13124e-09
15.0375,0.103981,4.11889e-09
15.0438,0.103672,4.10668e-09
15.05,0.103368,4.09461e-09
15.0563,0.103067,4.08269e-09
15.0625,0.102769,4.0709e-09
15.0688,0.102475,4.05926e-09
15.075,0.102185,4.04775e-09
15.0813,0.101898,4.03638e-09
15.0875,0.101615,4.02516e-09
15.0938,0.101336,4.01408e-09
15.1,0.10106,4.00314e-09
15.1063,0.100788,3.99234e-09
15.1125,0.100519,3.98168e-09
15.1188,0.100254,3.97116e-09
15.125,0.0999931,3.96078e-09
15.1313,0.0997355,3.95055e-09
15.1375,0.0994815,3.94046e-09
15.1438,0.0992311,3.9305e-09
15.15,0.0989843,3.92069e-09
15.1562,0.0987411,3.91101e-09
15.1625,0.0985015,3.90148e-09
15.1688,0.0982655,3.89209e-09
15.175,0.0980331,3.88283e-09
15.1813,0.0978042,3.87372e-09
15.1875,0.097579,3.86474e-09
15.1938,0.0973573,3.8559e-09
15.2,0.0971392,3.8472e-09
15.2063,0.0969246,3.83864e-09
15.2125,0.0967136,3.83022e-09
15.2188,0.0965061,3.82193e-09
15.225,0.0963022,3.81378e-09
15.2313,0.0961018,3.80577e-09
15.2375,0.0959048,3.79789e-09
15.2438,0.0957114,3.79015e-09
15.25,0.0955215,3.78254e-09
15.2563,0.095335,3.77507e-09
15.2625,0.095152,3.76774e-09
15.2688,0.0949725,3.76054e-09
15.275,0.0947965,3.75347e-09
15.2812,0.0946239,3.74653e-09
15.2875,0.0944547,3.73973e-09
15.2938,0.0942889,3.73306e-09
15.3,0.0941266,3.72652e-09
15.3063,0.0939676,3.72012e-09
15.3125,0.0938121,3.71384e-09
15.3188,0.0936599,3.7077e-09
15.325,0.0935111,3.70169e-09
15.3313,0.0933657,3.69581e-09
15.3375,0.0932236,3.69005e-09
15.3438,0.0930849,3.68443e-09
15.35,0.0929495,3.67894e-09
15.3563,0.0928174,3.67357e-09
15.3625,0.0926887,3.66834e-09
15.3688,0.0925633,3.66323e-09
15.375,0.0924411,3.65825e-09
15.3813,0.0923223,3.65339e-09
15.3875,0.0922067,3.64866e-09
15.3938,0.0920944,3.64406e-09
15.4,0.0919854,3.63959e-09
15.4062,0.0918797,3.63524e-09
15.4125,0.0917771,3.63101e-09
15.4188,0.0916779,3.62691e-09
15.425,0.0915818,3.62294e-09
15.4313,0.091489,3.61909e-09
15.4375,0.0913994,3.61537e-09
15.4438,0.0913131,3.61177e-09
15.45,0.0912299,3.60829e-09
15.4563,0.0911499,3.60493e-09
15.4625,0.0910732,3.6017e-09
15.4688,0.0909996,3.59859e-09
15.475,0.0909292,3.59561e-09
15.4813,0.090862,3.59275e-09
15.4875,0.0907979,3.59001e-09
15.4938,0.090737,3.58739e-09
15.5,0.0906793,3.58489e-09
15.5063,0.0906247,3.58251e-09
15.5125,0.0905733,3.58026e-09
15.5188,0.090525,3.57812e-09
15.525,0.0904799,3.57611e-09
15.5312,0.0904379,3.57422e-09
15.5375,0.0903991,3.57245e-09
15.5438,0.0903634,3.5708e-09
15.55,0.0903308,3.56927e-09
15.5563,0.0903013,3.56786e-09
15.5625,0.090275,3.56657e-09
15.5688,0.0902518,3.56541e-09
15.575,0.0902317,3.56436e-09
15.5813,0.0902148,3.56343e-09
15.5875,0.0902009,3.56262e-09
15.5938,0.0901902,3.56193e-09
15.6,0.0901826,3.56136e-09
15.6063,0.0901782,3.56091e-09
15.6125,0.0901768,3.56058e-09
15.6188,0.0901786,3.56038e-09
15.625,0.0901835,3.56029e-09
15.6313,0.0901915,3.56032e-09
15.6375,0.0902026,3.56047e-09
15.6438,0.0902169,3.56074e-09
15.65,0.0902343,3.56113e-09
15.6562,0.0902548,3.56164e-09
15.6625,0.0902785,3.56227e-09
15.6688,0.0903053,3.56302e-09
15.675,0.0903352,3.5639e-09
15.6813,0.0903683,3.56489e-09
15.6875,0.0904045,3.566e-09
15.6938,0.0904438,3.56724e-09
15.7,0.0904864,3.56859e-09
15.7063,0.090532,3.57007e-09
15.7125,0.0905809,3.57166e-09
15.7188,0.0906329,3.57338e-09
15.725,0.0906881,3.57523e-09
15.7313,0.0907464,3.57719e-09
15.7375,0.090808,3.57927e-09
15.7438,0.0908728,3.58148e-09
15.75,0.0909407,3.58381e-09
15.7563,0.0910119,3.58627e-09
15.7625,0.0910863,3.58884e-09
15.7688,0.0911639,3.59154e-09
15.775,0.0912447,3.59437e-09
15.7812,0.0913288,3.59732e-09
15.7875,0.0914162,3.60039e-09
15.7938,0.0915068,3.60359e-09
15.8,0.0916006,3.60691e-09
15.8063,0.0916978,3.61036e-09
15.8125,0.0917982,3.61394e-09
15.8188,0.091902,3.61764e-09
15.825,0.0920091,3.62147e-09
15.8313,0.0921194,3.62543e-09
15.8375,0.0922332,3.62951e-09
15.8438,0.0923503,3.63373e-09
15.85,0.0924707,3.63807e-09
15.8563,0.0925945,3.64254e-09
15.8625,0.0927217,3.64714e-09
15.8688,0.0928523,3.65187e-09
15.875,0.0929864,3.65673e-09
15.8813,0.0931238,3.66173e-09
15.8875,0.0932647,3.66685e-09
15.8938,0.0934091,3.67211e-09
15.9,0.0935569,3.6775e-09
15.9062,0.0937083,3.68303e-09
15.9125,0.0938631,3.68869e-09
15.9188,0.0940215,3.69448e-09
15.925,0.0941834,3.70041e-09
15.9313,0.0943489,3.70648e-09
15.9375,0.0945179,3.71268e-09
15.9438,0.0946905,3.71903e-09
15.95,0.0948668,3.72551e-09
15.9563,0.0950467,3.73212e-09
15.9625,0.0952302,3.73888e-09
15.9688,0.0954174,3.74578e-09
15.975,0.0956083,3.75282e-09
15.9813,0.0958029,3.76e-09
15.9875,0.0960012,3.76733e-09
15.9938,0.0962033,3.7748e-09
16,0.0964091,3.78241e-09
16.0063,0.0966188,3.79017e-09
16.0125,0.0968322,3.79807e-09
16.0188,0.0970495,3.80612e-09
16.025,0.0972707,3.81432e-09
16.0312,0.0974957,3.82267e-09
16.0375,0.0977246,3.83117e-09
16.0437,0.0979575,3.83981e-09
16.05,0.0981943,3.84861e-09
16.0563,0.0984351,3.85757e-09
16.0625,0.0986799,3.86667e-09
16.0688,0.0989287,3.87593e-09
16.075,0.0991815,3.88534e-09
16.0813,0.0994385,3.89491e-09
16.0875,0.0996995,3.90464e-09
16.0938,0.0999646,3.91452e-09
16.1,0.100234,3.92456e-09
16.1062,0.100507,3.93477e-09
16.1125,0.100785,3.94513e-09
16.1188,0.101067,3.95566e-09
16.125,0.101353,3.96635e-09
16.1313,0.101644,3.9772e-09
16.1375,0.101938,3.98822e-09
16.1438,0.102237,3.9994e-09
16.15,0.102541,4.01076e-09
16.1562,0.102849,4.02228e-09
16.1625,0.103161,4.03397e-09
16.1687,0.103478,4.04582e-09
16.175,0.103799,4.05786e-09
16.1813,0.104125,4.07006e-09
16.1875,0.104455,4.08244e-09
16.1938,0.10479,4.09499e-09
16.2,0.105129,4.10772e-09
16.2063,0.105473,4.12062e-09
16.2125,0.105822,4.13371e-09
16.2188,0.106175,4.14697e-09
16.225,0.106533,4.16041e-09
16.2312,0.106896,4.17403e-09
16.2375,0.107263,4.18784e-09
16.2438,0.107635,4.20183e-09
16.25,0.108012,4.216e-09
16.2563,0.108394,4.23036e-09
16.2625,0.108781,4.24491e-09
16.2688,0.109173,4.25964e-09
16.275,0.109569,4.27457e-09
16.2812,0.109971,4.28968e-09
16.2875,0.110378,4.30498e-09
16.2937,0.110789,4.32047e-09
16.3,0.111206,4.33616e-09
16.3063,0.111627,4.35204e-09
16.3125,0.112054,4.36812e-09
16.3188,0.112486,4.38439e-09
16.325,0.112923,4.40085e-09
16.3313,0.113365,4.41752e-09
16.3375,0.113812,4.43438e-09
16.3438,0.114264,4.45144e-09
16.35,0.114722,4.4687e-09
16.3562,0.115185,4.48616e-09
16.3625,0.115653,4.50382e-09
16.3688,0.116126,4.52168e-09
16.375,0.116605,4.53975e-09
16.3813,0.117088,4.55801e-09
16.3875,0.117578,4.57648e-09
16.3938,0.118072,4.59515e-09
16.4,0.118572,4.61403e-09
16.4062,0.119077,4.63311e-09
16.4125,0.119587,4.6524e-09
16.4187,0.120103,4.67188e-09
16.425,0.120624,4.69158e-09
16.4313,0.12115,4.71148e-09
16.4375,0.121682,4.73158e-09
16.4438,0.122219,4.75189e-09
16.45,0.122761,4.7724e-09
16.4563,0.123309,4.79311e-09
16.4625,0.123862,4.81403e-09
16.4688,0.12442,4.83515e-09
16.475,0.124984,4.85647e-09
16.4812,0.125553,4.87799e-09
16.4875,0.126127,4.89972e-09
16.4938,0.126706,4.92164e-09
16.5,0.12729,4.94376e-09
16.5063,0.12788,4.96608e-09
16.5125,0.128474,4.98859e-09
16.5188,0.129074,5.0113e-09
16.525,0.129678,5.0342e-09
16.5312,0.130288,5.05728e-09
16.5375,0.130902,5.08056e-09
16.5437,0.131521,5.10402e-09
16.55,0.132146,5.12766e-09
16.5563,0.132774,5.15149e-09
16.5625,0.133408,5.17549e-09
16.5688,0.134046,5.19966e-09
16.575,0.134688,5.22401e-09
16.5813,0.135335,5.24853e-09
16.5875,0.135986,5.27321e-09
16.5938,0.136641,5.29804e-09
16.6,0.1373,5.32304e-09
16.6062,0.137963,5.34818e-09
16.6125,0.13863,5.37347e-09
16.6188,0.139301,5.3989e-09
16.625,0.139975,5.42447e-09
16.6313,0.140653,5.45017e-09
16.6375,0.141333,5.47599e-09
16.6438,0.142017,5.50193e-09
16.65,0.142704,5.52798e-09
16.6562,0.143394,5.55414e-09
16.6625,0.144086,5.58039e-09
16.6687,0.14478,5.60673e-09
16.675,0.145477,5.63316e-09
16.6813,0.146175,5.65966e-09
16.6875,0.146875,5.68622e-09
16.6938,0.147577,5.71285e-09
16.7,0.14828,5.73951e-09
16.7063,0.148984,5.76622e-09
16.7125,0.149688,5.79295e-09
16.7188,0.150393,5.8197e-09
16.725,0.151098,5.84646e-09
16.7312,0.151803,5.8732e-09
16.7375,0.152508,5.89994e-09
16.7438,0.153212,5.92664e-09
16.75,0.153915,5.95331e-09
16.7563,0.154616,5.97992e-09
16.7625,0.155316,6.00646e-09
16.7688,0.156013,6.03292e-09
16.775,0.156708,6.05929e-09
16.7812,0.1574,6.08555e-09
16.7875,0.158089,6.11169e-09
16.7937,0.158775,6.13768e-09
16.8,0.159456,6.16352e-09
16.8063,0.160133,6.1892e-09
16.8125,0.160805,6.21468e-09
16.8188,0.161472,6.23997e-09
16.825,0.162133,6.26503e-09
16.8313,0.162788,6.28987e-09
16.8375,0.163436,6.31444e-09
16.8438,0.164078,6.33875e-09
16.85,0.164711,6.36277e-09
16.8562,0.165337,6.38648e-09
16.8625,0.165955,6.40987e-09
16.8688,0.166563,6.43292e-09
16.875,0.167162,6.4556e-09
16.8813,0.167751,6.47791e-09
16.8875,0.16833,6.49982e-09
16.8938,0.168898,6.52131e-09
16.9,0.169454,6.54237e-09
16.9062,0.169999,6.56296e-09
16.9125,0.170531,6.5831e-09
16.9187,0.171051,6.60274e-09
16.925,0.171557,6.62187e-09
16.9313,0.172049,6.64047e-09
16.9375,0.172528,6.65853e-09
16.9438,0.172991,6.67603e-09
16.95,0.17344,6.69295e-09
16.9563,0.173873,6.70927e-09
16.9625,0.17429,6.72499e-09
16.9688,0.17469,6.74007e-09
16.975,0.175074,6.75451e-09
16.9812,0.175441,6.76829e-09
16.9875,0.17579,6.78139e-09
16.9938,0.176121,6.79381e-09
17,0.176434,6.80553e-09
17.0063,0.176728,6.81654e-09
17.0125,0.177003,6.82682e-09
17.0188,0.177259,6.83637e-09
17.025,0.177496,6.84517e-09
17.0312,0.177713,6.85321e-09
17.0375,0.177909,6.8605e-09
17.0437,0.178086,6.867e-09
17.05,0.178243,6.87274e-09
17.0563,0.178379,6.87769e-09
17.0625,0.178494,6.88185e-09
17.0688,0.178589,6.88521e-09
17.075,0.178662,6.88779e-09
17.0813,0.178715,6.88956e-09
17.0875,0.178747,6.89054e-09
17.0938,0.178759,6.89071e-09
17.1,0.178749,6.89009e-09
17.1062,0.178719,6.88867e-09
17.1125,0.178668,6.88647e-09
17.1188,0.178596,6.88347e-09
17.125,0.178504,6.87968e-09
17.1313,0.178391,6.87512e-09
17.1375,0.178258,6.86978e-09
17.1438,0.178105,6.86369e-09
17.15,0.177933,6.85683e-09
17.1562,0.177741,6.84923e-09
17.1625,0.177529,6.8409e-09
17.1687,0.177299,6.83184e-09
17.175,0.17705,6.82206e-09
17.1813,0.176782,6.81158e-09
17.1875,0.176497,6.80041e-09
17.1938,0.176194,6.78857e-09
17.2,0.175873,6.77607e-09
17.2063,0.175536,6.76292e-09
17.2125,0.175182,6.74914e-09
17.2188,0.174812,6.73474e-09
17.225,0.174426,6.71976e-09
17.2312,0.174025,6.70418e-09
17.2375,0.17361,6.68804e-09
17.2438,0.173179,6.67135e-09
17.25,0.172735,6.65413e-09
17.2563,0.172278,6.6364e-09
17.2625,0.171808,6.61818e-09
17.2688,0.171325,6.59947e-09
17.275,0.17083,6.58032e-09
