t,x,y,z,vx,vy,vz
13.0375,3.20337,-51.049,-18.5252,-48.1399,7.27762,-5.17263
13.05,2.60162,-50.958,-18.5899,-47.9131,8.57331,-5.06085
13.0625,2.00271,-50.8508,-18.6531,-47.649,9.86248,-4.94868
13.075,1.4071,-50.7276,-18.715,-47.3479,11.1441,-4.83614
13.0875,0.815246,-50.5883,-18.7754,-47.0101,12.417,-4.72324
13.1,0.22762,-50.4331,-18.8345,-46.6357,13.6803,-4.60999
13.1125,-0.355325,-50.262,-18.8921,-46.225,14.9328,-4.49638
13.125,-0.933138,-50.0754,-18.9483,-45.7784,16.1735,-4.38244
13.1375,-1.50537,-49.8732,-19.0031,-45.2961,17.4014,-4.26817
13.15,-2.07157,-49.6557,-19.0564,-44.7786,18.6154,-4.15358
13.1625,-2.6313,-49.423,-19.1084,-44.2262,19.8145,-4.03867
13.175,-3.18413,-49.1753,-19.1588,-43.6394,20.9977,-3.92347
13.1875,-3.72962,-48.9129,-19.2079,-43.0187,22.1641,-3.80797
13.2,-4.26735,-48.6358,-19.2555,-42.3644,23.3126,-3.69218
13.2125,-4.79691,-48.3444,-19.3016,-41.6772,24.4424,-3.57611
13.225,-5.31787,-48.0389,-19.3463,-40.9575,25.5523,-3.45978
13.2375,-5.82984,-47.7195,-19.3896,-40.206,26.6416,-3.34318
13.25,-6.33242,-47.3864,-19.4314,-39.4232,27.7092,-3.22633
13.2625,-6.82521,-47.0401,-19.4717,-38.6097,28.7543,-3.10925
13.275,-7.30783,-46.6807,-19.5106,-37.7662,29.776,-2.99192
13.2875,-7.77991,-46.3085,-19.548,-36.8935,30.7734,-2.87438
13.3,-8.24108,-45.9238,-19.5839,-35.992,31.7458,-2.75661
13.3125,-8.69098,-45.527,-19.6184,-35.0627,32.6921,-2.63864
13.325,-9.12926,-45.1183,-19.6513,-34.1062,33.6118,-2.52047
13.3375,-9.55559,-44.6982,-19.6828,-33.1233,34.5039,-2.40212
13.35,-9.96963,-44.2669,-19.7129,-32.1148,35.3678,-2.28358
13.3625,-10.3711,-43.8248,-19.7414,-31.0815,36.2026,-2.16487
13.375,-10.7596,-43.3722,-19.7685,-30.0242,37.0076,-2.04599
13.3875,-11.1349,-42.9096,-19.7941,-28.9438,37.7823,-1.92697
13.4,-11.4967,-42.4374,-19.8181,-27.8413,38.5258,-1.80779
13.4125,-11.8447,-41.9558,-19.8407,-26.7173,39.2376,-1.68849
13.425,-12.1787,-41.4653,-19.8618,-25.573,39.9171,-1.56905
13.4375,-12.4983,-40.9664,-19.8815,-24.4092,40.5636,-1.4495
13.45,-12.8034,-40.4593,-19.8996,-23.2268,41.1766,-1.32984
13.4625,-13.0938,-39.9446,-19.9162,-22.0269,41.7556,-1.21008
13.475,-13.3691,-39.4227,-19.9313,-20.8103,42.3,-1.09022
13.4875,-13.6292,-38.8939,-19.945,-19.5782,42.8094,-0.970288
13.5,-13.874,-38.3588,-19.9571,-18.3314,43.2833,-0.850281
13.5125,-14.1031,-37.8177,-19.9677,-17.0711,43.7214,-0.73021
13.525,-14.3165,-37.2712,-19.9768,-15.7982,44.1231,-0.610083
13.5375,-14.514,-36.7197,-19.9845,-14.5139,44.4882,-0.489911
13.55,-14.6954,-36.1636,-19.9906,-13.2191,44.8163,-0.369702
13.5625,-14.8606,-35.6034,-19.9952,-11.9149,45.1071,-0.249466
13.575,-15.0096,-35.0395,-19.9983,-10.6024,45.3604,-0.12921
13.5875,-15.1421,-34.4725,-19.9999,-9.2827,45.5758,-0.00894529
13.6,-15.2581,-33.9028,-20.0001,-7.95685,45.7533,0.111321
13.6125,-15.3576,-33.3309,-19.9987,-6.62597,45.8925,0.231578
13.625,-15.4404,-32.7573,-19.9958,-5.29114,45.9935,0.351818
13.6375,-15.5066,-32.1824,-19.9914,-3.95347,46.056,0.472032
13.65,-15.556,-31.6067,-19.9855,-2.61407,46.0799,0.59221
13.6625,-15.5887,-31.0307,-19.9781,-1.27404,46.0653,0.712343
13.675,-15.6046,-30.4548,-19.9692,0.065491,46.0121,0.832423
13.6875,-15.6038,-29.8797,-19.9588,1.40343,45.9203,0.952441
13.7,-15.5862,-29.3057,-19.9468,2.73865,45.7899,1.07239
13.7125,-15.552,-28.7333,-19.9334,4.07006,45.6211,1.19225
13.725,-15.5011,-28.163,-19.9185,5.39654,45.4139,1.31203
13.7375,-15.4337,-27.5954,-19.9021,6.71698,45.1685,1.4317
13.75,-15.3497,-27.0308,-19.8842,8.03029,44.8851,1.55127
13.7625,-15.2493,-26.4697,-19.8649,9.33538,44.5638,1.67073
13.775,-15.1326,-25.9127,-19.844,10.6311,44.2049,1.79005
13.7875,-14.9997,-25.3601,-19.8216,11.9165,43.8087,1.90925
13.8,-14.8508,-24.8125,-19.7977,13.1904,43.3755,2.0283
13.8125,-14.6859,-24.2703,-19.7724,14.4517,42.9055,2.14719
13.825,-14.5053,-23.734,-19.7455,15.6995,42.3992,2.26593
13.8375,-14.309,-23.204,-19.7172,16.9326,41.8569,2.38449
13.85,-14.0974,-22.6808,-19.6874,18.15,41.2791,2.50288
13.8625,-13.8705,-22.1648,-19.6561,19.3507,40.6662,2.62108
13.875,-13.6286,-21.6565,-19.6234,20.5336,40.0186,2.73908
13.8875,-13.3719,-21.1562,-19.5891,21.6979,39.337,2.85687
13.9,-13.1007,-20.6645,-19.5534,22.8424,38.6218,2.97445
13.9125,-12.8152,-20.1817,-19.5162,23.9663,37.8736,3.09181
13.925,-12.5156,-19.7083,-19.4776,25.0686,37.0931,3.20893
13.9375,-12.2022,-19.2447,-19.4375,26.1483,36.2807,3.32581
13.95,-11.8754,-18.7911,-19.3959,27.2046,35.4372,3.44245
13.9625,-11.5353,-18.3482,-19.3529,28.2365,34.5632,3.55882
13.975,-11.1824,-17.9161,-19.3084,29.2431,33.6595,3.67493
13.9875,-10.8168,-17.4954,-19.2624,30.2237,32.7268,3.79076
14,-10.439,-17.0863,-19.2151,31.1773,31.7657,3.9063
14.0125,-10.0493,-16.6892,-19.1662,32.1031,30.7772,4.02156
14.025,-9.64802,-16.3045,-19.116,33.0005,29.762,4.13651
14.0375,-9.23552,-15.9325,-19.0643,33.8685,28.7208,4.25114
14.05,-8.81216,-15.5735,-19.0111,34.7064,27.6546,4.36546
14.0625,-8.37833,-15.2278,-18.9565,35.5135,26.5643,4.47945
14.075,-7.93441,-14.8958,-18.9006,36.2892,25.4506,4.59311
14.0875,-7.4808,-14.5776,-18.8431,37.0327,24.3146,4.70642
14.1,-7.01789,-14.2737,-18.7843,37.7434,23.1571,4.81937
14.1125,-6.5461,-13.9842,-18.7241,38.4207,21.979,4.93197
14.125,-6.06584,-13.7095,-18.6624,39.064,20.7814,5.04419
14.1375,-5.57754,-13.4497,-18.5994,39.6727,19.5653,5.15603
14.15,-5.08163,-13.2052,-18.5349,40.2463,18.3315,5.26749
14.1625,-4.57855,-12.976,-18.4691,40.7842,17.0812,5.37855
14.175,-4.06875,-12.7625,-18.4018,41.2861,15.8153,5.4892
14.1875,-3.55267,-12.5648,-18.3332,41.7514,14.5349,5.59944
14.2,-3.03078,-12.3831,-18.2632,42.1798,13.2411,5.70927
14.2125,-2.50353,-12.2176,-18.1919,42.5708,11.9348,5.81866
14.225,-1.9714,-12.0684,-18.1191,42.9241,10.6173,5.92761
14.2375,-1.43485,-11.9357,-18.045,43.2393,9.28948,6.03612
14.25,-0.894355,-11.8196,-17.9696,43.5162,7.95254,6.14418
14.2625,-0.350402,-11.7202,-17.8928,43.7545,6.60757,6.25177
14.275,0.196529,-11.6376,-17.8146,43.954,5.25568,6.3589
14.2875,0.745953,-11.5719,-17.7351,44.1144,3.89798,6.46554
14.3,1.29738,-11.5232,-17.6543,44.2356,2.5356,6.5717
14.3125,1.85033,-11.4915,-17.5722,44.3175,1.16966,6.67737
14.325,2.4043,-11.4768,-17.4887,44.3599,-0.19869,6.78253
14.3375,2.9588,-11.4793,-17.4039,44.3628,-1.56833,6.88719
14.35,3.51333,-11.4989,-17.3178,44.3262,-2.93812,6.99133
14.3625,4.06741,-11.5357,-17.2305,44.25,-4.30691,7.09494
14.375,4.62053,-11.5895,-17.1418,44.1343,-5.67357,7.19802
14.3875,5.17221,-11.6604,-17.0518,43.9791,-7.03696,7.30055
14.4,5.72195,-11.7484,-16.9605,43.7845,-8.39595,7.40254
14.4125,6.26926,-11.8533,-16.868,43.5506,-9.74939,7.50397
14.425,6.81364,-11.9752,-16.7742,43.2777,-11.0962,7.60484
14.4375,7.35461,-12.1139,-16.6791,42.9658,-12.4351,7.70514
14.45,7.89168,-12.2693,-16.5828,42.6153,-13.7652,7.80485
14.4625,8.42437,-12.4414,-16.4853,42.2263,-15.0852,7.90398
14.475,8.9522,-12.63,-16.3865,41.7992,-16.3941,8.00252
14.4875,9.47469,-12.8349,-16.2864,41.3343,-17.6907,8.10046
14.5,9.99137,-13.056,-16.1852,40.8318,-18.9741,8.19778
14.5125,10.5018,-13.2932,-16.0827,40.2923,-20.243,8.29449
14.525,11.0054,-13.5462,-15.979,39.7162,-21.4964,8.39058
14.5375,11.5019,-13.8149,-15.8741,39.1038,-22.7333,8.48603
14.55,11.9907,-14.0991,-15.7681,38.4556,-23.9526,8.58085
14.5625,12.4714,-14.3985,-15.6608,37.7722,-25.1533,8.67502
14.575,12.9435,-14.7129,-15.5524,37.054,-26.3344,8.76854
14.5875,13.4067,-15.0421,-15.4428,36.3018,-27.4949,8.86141
14.6,13.8605,-15.3858,-15.332,35.5159,-28.6337,8.9536
14.6125,14.3044,-15.7437,-15.2201,34.6971,-29.75,9.04512
14.625,14.7381,-16.1156,-15.107,33.846,-30.8428,9.13597
14.6375,15.1612,-16.5011,-14.9928,32.9633,-31.911,9.22612
14.65,15.5732,-16.9,-14.8775,32.0497,-32.954,9.31559
14.6625,15.9739,-17.3119,-14.761,31.1059,-33.9706,9.40435
14.675,16.3627,-17.7366,-14.6435,30.1326,-34.9602,9.4924
14.6875,16.7393,-18.1736,-14.5248,29.1307,-35.9217,9.57974
14.7,17.1035,-18.6226,-14.4051,28.101,-36.8545,9.66637
14.7125,17.4547,-19.0833,-14.2843,27.0443,-37.7576,9.75226
14.725,17.7928,-19.5553,-14.1624,25.9614,-38.6304,9.83742
14.7375,18.1173,-20.0381,-14.0394,24.8531,-39.472,9.92185
14.75,18.428,-20.5315,-13.9154,23.7205,-40.2818,10.0055
14.7625,18.7245,-21.0351,-13.7903,22.5645,-41.059,10.0884
14.775,19.0065,-21.5483,-13.6642,21.3858,-41.8029,10.1706
14.7875,19.2739,-22.0708,-13.5371,20.1856,-42.5129,10.252
14.8,19.5262,-22.6022,-13.4089,18.9648,-43.1884,10.3326
14.8125,19.7632,-23.1421,-13.2797,17.7243,-43.8288,10.4125
14.825,19.9848,-23.69,-13.1496,16.4653,-44.4335,10.4916
14.8375,20.1906,-24.2454,-13.0184,15.1887,-45.0019,10.5699
14.85,20.3805,-24.8079,-12.8863,13.8955,-45.5336,10.6473
14.8625,20.5542,-25.3771,-12.7532,12.5868,-46.0282,10.724
14.875,20.7115,-25.9524,-12.6192,11.2638,-46.485,10.7999
14.8875,20.8523,-26.5335,-12.4842,9.92737,-46.9038,10.875
14.9,20.9764,-27.1198,-12.3482,8.57875,-47.2841,10.9492
14.9125,21.0836,-27.7108,-12.2114,7.21901,-47.6257,11.0227
14.925,21.1739,-28.3062,-12.0736,5.84925,-47.928,11.0953
14.9375,21.247,-28.9053,-11.9349,4.47062,-48.191,11.167
14.95,21.3029,-29.5076,-11.7953,3.08424,-48.4143,11.238
14.9625,21.3414,-30.1128,-11.6548,1.69125,-48.5976,11.3081
14.975,21.3626,-30.7203,-11.5135,0.292809,-48.7409,11.3773
14.9875,21.3662,-31.3296,-11.3713,-1.10993,-48.8439,11.4457
15,21.3523,-31.9401,-11.2282,-2.51582,-48.9065,11.5132
15.0125,21.3209,-32.5514,-11.0843,-3.92368,-48.9287,11.5798
15.025,21.2718,-33.163,-10.9395,-5.33236,-48.9103,11.6456
15.0375,21.2052,-33.7744,-10.794,-6.74068,-48.8514,11.7105
15.05,21.1209,-34.3851,-10.6476,-8.14748,-48.7519,11.7746
15.0625,21.0191,-34.9945,-10.5004,-9.5516,-48.6119,11.8377
15.075,20.8997,-35.6021,-10.3524,-10.9519,-48.4314,11.8999
15.0875,20.7628,-36.2075,-10.2037,-12.3471,-48.2107,11.9613
15.1,20.6085,-36.8101,-10.0542,-13.7362,-47.9497,12.0218
15.1125,20.4368,-37.4095,-9.9039,-15.1179,-47.6488,12.0813
15.125,20.2478,-38.0051,-9.75288,-16.4911,-47.308,12.14
15.1375,20.0416,-38.5965,-9.60113,-17.8547,-46.9277,12.1977
15.15,19.8185,-39.1831,-9.44866,-19.2075,-46.5082,12.2545
15.1625,19.5784,-39.7644,-9.29548,-20.5485,-46.0496,12.3104
15.175,19.3215,-40.34,-9.1416,-21.8763,-45.5524,12.3654
15.1875,19.0481,-40.9094,-8.98703,-23.1901,-45.017,12.4194
15.2,18.7582,-41.4722,-8.83179,-24.4886,-44.4437,12.4725
15.2125,18.4521,-42.0277,-8.67588,-25.7708,-43.8331,12.5247
15.225,18.1299,-42.5756,-8.51932,-27.0355,-43.1854,12.5759
15.2375,17.792,-43.1154,-8.36212,-28.2818,-42.5014,12.6262
15.25,17.4385,-43.6467,-8.2043,-29.5086,-41.7814,12.6756
15.2625,17.0696,-44.169,-8.04585,-30.7148,-41.026,12.7239
15.275,16.6857,-44.6818,-7.8868,-31.8994,-40.2359,12.7714
15.2875,16.2869,-45.1847,-7.72716,-33.0614,-39.4117,12.8178
15.3,15.8737,-45.6774,-7.56694,-34.1999,-38.554,12.8633
15.3125,15.4462,-46.1593,-7.40615,-35.3138,-37.6634,12.9079
15.325,15.0047,-46.6301,-7.2448,-36.4023,-36.7408,12.9514
15.3375,14.5497,-47.0894,-7.0829,-37.4643,-35.7867,12.994
15.35,14.0814,-47.5367,-6.92048,-38.4991,-34.8021,13.0356
15.3625,13.6002,-47.9717,-6.75753,-39.5057,-33.7876,13.0763
15.375,13.1064,-48.3941,-6.59408,-40.4832,-32.744,13.1159
15.3875,12.6003,-48.8034,-6.43013,-41.4308,-31.6723,13.1546
15.4,12.0824,-49.1993,-6.2657,-42.3477,-30.5733,13.1923
15.4125,11.5531,-49.5814,-6.1008,-43.2332,-29.4478,13.2289
15.425,11.0127,-49.9495,-5.93543,-44.0864,-28.2968,13.2646
15.4375,10.4616,-50.3032,-5.76963,-44.9066,-27.1211,13.2993
15.45,9.90026,-50.6423,-5.60338,-45.6931,-25.9218,13.333
15.4625,9.32909,-50.9663,-5.43672,-46.4452,-24.6998,13.3657
15.475,8.74853,-51.275,-5.26965,-47.1623,-23.4561,13.3974
15.4875,8.159,-51.5682,-5.10218,-47.8438,-22.1916,13.4281
15.5,7.56095,-51.8456,-4.93433,-48.489,-20.9075,13.4578
15.5125,6.95484,-52.107,-4.76611,-49.0973,-19.6048,13.4864
15.525,6.34112,-52.352,-4.59753,-49.6683,-18.2845,13.5141
15.5375,5.72027,-52.5806,-4.4286,-50.2014,-16.9477,13.5407
15.55,5.09275,-52.7924,-4.25934,-50.6962,-15.5955,13.5663
15.5625,4.45905,-52.9874,-4.08976,-51.1522,-14.229,13.5909
15.575,3.81964,-53.1652,-3.91988,-51.569,-12.8493,13.6145
15.5875,3.17503,-53.3259,-3.7497,-51.9461,-11.4575,13.637
15.6,2.52571,-53.4691,-3.57923,-52.2834,-10.0548,13.6585
15.6125,1.87216,-53.5948,-3.4085,-52.5804,-8.64234,13.679
15.625,1.21491,-53.7028,-3.23751,-52.8368,-7.22127,13.6985
15.6375,0.554448,-53.7931,-3.06628,-53.0525,-5.79274,13.7169
15.65,-0.108709,-53.8655,-2.89482,-53.2272,-4.35794,13.7344
15.6625,-0.774049,-53.9199,-2.72314,-53.3607,-2.91805,13.7507
15.675,-1.44106,-53.9564,-2.55126,-53.4528,-1.47425,13.7661
15.6875,-2.10922,-53.9748,-2.37918,-53.5036,-0.0277357,13.7804
15.7,-2.77801,-53.9752,-2.20693,-53.5127,1.42031,13.7937
15.7125,-3.44692,-53.9574,-2.03451,-53.4804,2.86868,13.8059
15.725,-4.11543,-53.9216,-1.86193,-53.4064,4.31619,13.8171
15.7375,-4.78301,-53.8676,-1.68922,-53.2909,5.76163,13.8272
15.75,-5.44914,-53.7956,-1.51638,-53.1338,7.20381,13.8364
15.7625,-6.11332,-53.7056,-1.34342,-52.9354,8.64153,13.8444
15.775,-6.77501,-53.5975,-1.17037,-52.6957,10.0736,13.8515
15.7875,-7.4337,-53.4716,-0.997226,-52.4148,11.4989,13.8575
15.8,-8.08889,-53.3279,-0.824008,-52.0931,12.9161,13.8624
15.8125,-8.74005,-53.1664,-0.650727,-51.7306,14.3241,13.8663
15.825,-9.38669,-52.9874,-0.477398,-51.3277,15.7218,13.8692
15.8375,-10.0283,-52.7909,-0.304033,-50.8847,17.1079,13.871
15.85,-10.6643,-52.577,-0.130645,-50.4018,18.4813,13.8718
15.8625,-11.2944,-52.346,0.0427529,-49.8796,19.8409,13.8716
15.875,-11.9179,-52.098,0.216147,-49.3182,21.1855,13.8703
15.8875,-12.5343,-51.8332,0.389526,-48.7183,22.514,13.8679
15.9,-13.1433,-51.5517,0.562875,-48.0802,23.8253,13.8645
15.9125,-13.7443,-51.2539,0.736182,-47.4044,25.1183,13.8601
15.925,-14.3369,-50.9399,0.909433,-46.6915,26.3919,13.8546
15.9375,-14.9205,-50.61,1.08262,-45.9421,27.645,13.8481
15.95,-15.4948,-50.2645,1.25572,-45.1566,28.8767,13.8406
15.9625,-16.0592,-49.9035,1.42872,-44.3358,30.0857,13.832
15.975,-16.6134,-49.5274,1.60162,-43.4802,31.2712,13.8224
15.9875,-17.1569,-49.1366,1.7744,-42.5906,32.4321,13.8117
16,-17.6893,-48.7312,1.94705,-41.6677,33.5675,13.8
16.0125,-18.2102,-48.3116,2.11955,-40.7121,34.6763,13.7872
16.025,-18.7191,-47.8781,2.29189,-39.7247,35.7577,13.7735
16.0375,-19.2156,-47.4311,2.46406,-38.7063,36.8107,13.7586
16.05,-19.6995,-46.971,2.63604,-37.6576,37.8344,13.7428
16.0625,-20.1702,-46.4981,2.80783,-36.5795,38.828,13.7259
16.075,-20.6274,-46.0127,2.9794,-35.4729,39.7907,13.708
16.0875,-21.0708,-45.5153,3.15075,-34.3387,40.7215,13.689
16.1,-21.5001,-45.0063,3.32186,-33.1777,41.6196,13.6691
16.1125,-21.9148,-44.4861,3.49273,-31.9909,42.4845,13.6481
16.125,-22.3147,-43.955,3.66333,-30.7793,43.3152,13.626
16.1375,-22.6994,-43.4136,3.83365,-29.5439,44.111,13.603
16.15,-23.0687,-42.8622,4.00369,-28.2856,44.8713,13.5789
16.1625,-23.4223,-42.3013,4.17343,-27.0055,45.5955,13.5538
16.175,-23.7599,-41.7314,4.34285,-25.7047,46.2828,13.5277
16.1875,-24.0812,-41.1528,4.51195,-24.3841,46.9327,13.5006
16.2,-24.386,-40.5662,4.6807,-23.0448,47.5447,13.4724
16.2125,-24.674,-39.9719,4.84911,-21.688,48.1181,13.4433
16.225,-24.9451,-39.3704,5.01715,-20.3148,48.6525,13.4131
16.2375,-25.1991,-38.7622,5.18481,-18.9262,49.1473,13.3819
16.25,-25.4356,-38.1479,5.35209,-17.5235,49.6023,13.3497
16.2625,-25.6547,-37.5279,5.51896,-16.1077,50.0169,13.3165
16.275,-25.856,-36.9026,5.68541,-14.6801,50.3907,13.2824
16.2875,-26.0395,-36.2728,5.85144,-13.2417,50.7235,13.2472
16.3,-26.2051,-35.6387,6.01703,-11.7939,51.0149,13.211
16.3125,-26.3525,-35.001,6.18217,-10.3377,51.2646,13.1738
16.325,-26.4817,-34.3602,6.34684,-8.87436,51.4724,13.1356
16.3375,-26.5926,-33.7168,6.51104,-7.40512,51.6382,13.0965
16.35,-26.6852,-33.0713,6.67474,-5.93117,51.7616,13.0564
16.3625,-26.7593,-32.4243,6.83795,-4.45373,51.8426,13.0152
16.375,-26.815,-31.7763,7.00064,-2.97402,51.8811,12.9731
16.3875,-26.8522,-31.1278,7.1628,-1.49326,51.8771,12.9301
16.4,-26.8708,-30.4793,7.32443,-0.0126758,51.8304,12.886
16.4125,-26.871,-29.8314,7.4855,1.4665,51.741,12.841
16.425,-26.8527,-29.1847,7.64602,2.94304,51.6092,12.795
16.4375,-26.8159,-28.5396,7.80595,4.41573,51.4348,12.7481
16.45,-26.7607,-27.8966,7.96531,5.88333,51.218,12.7002
16.4625,-26.6872,-27.2564,8.12406,7.34463,50.959,12.6513
16.475,-26.5953,-26.6194,8.2822,8.7984,50.6579,12.6015
16.4875,-26.4854,-25.9862,8.43972,10.2435,50.3149,12.5508
16.5,-26.3573,-25.3572,8.5966,11.6786,49.9304,12.4991
16.5125,-26.2113,-24.7331,8.75284,13.1025,49.5045,12.4465
16.525,-26.0476,-24.1143,8.90842,14.5142,49.0377,12.3929
16.5375,-25.8661,-23.5013,9.06334,15.9123,48.5302,12.3384
16.55,-25.6672,-22.8947,9.21757,17.2958,47.9824,12.283
16.5625,-25.451,-22.2949,9.3711,18.6634,47.3948,12.2266
16.575,-25.2177,-21.7025,9.52393,20.0141,46.7679,12.1693
16.5875,-24.9676,-21.1179,9.67605,21.3466,46.102,12.1112
16.6,-24.7007,-20.5416,9.82744,22.6599,45.3977,12.0521
16.6125,-24.4175,-19.9742,9.97809,23.9528,44.6557,11.9921
16.625,-24.1181,-19.416,10.128,25.2244,43.8764,11.9312
16.6375,-23.8028,-18.8675,10.2771,26.4734,43.0605,11.8694
16.65,-23.4718,-18.3292,10.4255,27.6988,42.2086,11.8067
16.6625,-23.1256,-17.8016,10.5731,28.8997,41.3214,11.7431
16.675,-22.7644,-17.2851,10.7199,30.0749,40.3996,11.6786
16.6875,-22.3884,-16.7801,10.8659,31.2235,39.444,11.6133
16.7,-21.9981,-16.2871,11.011,32.3445,38.4552,11.5471
16.7125,-21.5938,-15.8064,11.1554,33.437,37.4342,11.48
16.725,-21.1759,-15.3385,11.2989,34.5,36.3817,11.4121
16.7375,-20.7446,-14.8837,11.4415,35.5326,35.2986,11.3433
16.75,-20.3005,-14.4425,11.5833,36.534,34.1858,11.2736
16.7625,-19.8438,-14.0151,11.7242,37.5033,33.044,11.2031
16.775,-19.375,-13.6021,11.8643,38.4396,31.8744,11.1318
16.7875,-18.8945,-13.2037,12.0034,39.3421,30.6777,11.0596
16.8,-18.4027,-12.8202,12.1417,40.2101,29.4551,10.9866
16.8125,-17.9001,-12.452,12.279,41.0428,28.2074,10.9127
16.825,-17.3871,-12.0994,12.4154,41.8395,26.9358,10.8381
16.8375,-16.8641,-11.7627,12.5509,42.5995,25.6411,10.7626
16.85,-16.3316,-11.4422,12.6854,43.3221,24.3246,10.6863
16.8625,-15.79,-11.1381,12.819,44.0067,22.9872,10.6092
16.875,-15.24,-10.8508,12.9516,44.6528,21.6301,10.5314
16.8875,-14.6818,-10.5804,13.0832,45.2597,20.2543,10.4527
16.9,-14.1161,-10.3272,13.2139,45.8268,18.8611,10.3732
16.9125,-13.5432,-10.0915,13.3436,46.3538,17.4515,10.293
16.925,-12.9638,-9.87333,13.4722,46.84,16.0266,10.212
16.9375,-12.3783,-9.67299,13.5999,47.2852,14.5878,10.1302
16.95,-11.7872,-9.49065,13.7265,47.6888,13.1361,10.0477
16.9625,-11.1911,-9.32644,13.8521,48.0505,11.6727,9.96435
16.975,-10.5905,-9.18054,13.9766,48.37,10.1989,9.88031
16.9875,-9.98587,-9.05305,14.1002,48.6469,8.71589,9.79552
17,-9.37778,-8.9441,14.2226,48.8811,7.22484,9.71
17.0125,-8.76677,-8.85379,14.344,49.0722,5.72702,9.62374
17.025,-8.15336,-8.7822,14.4643,49.22,4.22366,9.53676
17.0375,-7.53811,-8.72941,14.5835,49.3245,2.71601,9.44907
17.05,-6.92156,-8.69546,14.7016,49.3854,1.20532,9.36067
17.0625,-6.30424,-8.68039,14.8186,49.4027,-0.307155,9.27156
17.075,-5.68671,-8.68423,14.9345,49.3764,-1.82017,9.18175
17.0875,-5.0695,-8.70698,15.0493,49.3064,-3.33245,9.09126
17.1,-4.45317,-8.74864,15.1629,49.1927,-4.84276,9.00008
17.1125,-3.83826,-8.80917,15.2754,49.0354,-6.34983,8.90822
17.125,-3.22532,-8.88854,15.3868,48.8346,-7.8524,8.8157
17.1375,-2.61489,-8.9867,15.497,48.5904,-9.34922,8.72251
17.15,-2.00751,-9.10356,15.606,48.3029,-10.839,8.62867
17.1625,-1.40372,-9.23905,15.7138,47.9725,-12.3206,8.53418
17.175,-0.804066,-9.39306,15.8205,47.5993,-13.7927,8.43904
17.1875,-0.209075,-9.56547,15.926,47.1835,-15.2541,8.34327
17.2,0.380719,-9.75615,16.0303,46.7255,-16.7035,8.24688
17.2125,0.964788,-9.96494,16.1334,46.2257,-18.1398,8.14987
17.225,1.54261,-10.1917,16.2353,45.6844,-19.5617,8.05224
17.2375,2.11366,-10.4362,16.3359,45.102,-20.9681,7.95401
17.25,2.67744,-10.6983,16.4353,44.4789,-22.3577,7.85518
17.2625,3.23343,-10.9778,16.5335,43.8157,-23.7295,7.75576
17.275,3.78112,-11.2744,16.6305,43.1129,-25.0821,7.65575
17.2875,4.32003,-11.5879,16.7262,42.371,-26.4145,7.55517
17.3,4.84967,-11.9181,16.8206,41.5906,-27.7256,7.45403
17.3125,5.36955,-12.2647,16.9138,40.7722,-29.0143,7.35232
17.325,5.87921,-12.6274,17.0057,39.9166,-30.2794,7.25006
17.3375,6.37816,-13.0058,17.0963,39.0245,-31.5199,7.14725
17.35,6.86597,-13.3998,17.1857,38.0965,-32.7347,7.04391
17.3625,7.34218,-13.809,17.2737,37.1333,-33.9228,6.94004
17.375,7.80634,-14.2331,17.3605,36.1358,-35.0833,6.83565
17.3875,8.25804,-14.6716,17.4459,35.1047,-36.215,6.73074
17.4,8.69685,-15.1243,17.53,34.0408,-37.317,6.62533
17.4125,9.12236,-15.5908,17.6129,32.9451,-38.3884,6.51942
17.425,9.53417,-16.0706,17.6943,31.8184,-39.4283,6.41301
17.4375,9.9319,-16.5635,17.7745,30.6616,-40.4358,6.30613
17.45,10.3152,-17.0689,17.8533,29.4756,-41.4099,6.19877
17.4625,10.6836,-17.5865,17.9308,28.2613,-42.35,6.09095
17.475,11.0369,-18.1159,18.007,27.0199,-43.255,5.98267
17.4875,11.3746,-18.6566,18.0817,25.7522,-44.1243,5.87394
17.5,11.6965,-19.2082,18.1552,24.4594,-44.9572,5.76477
17.5125,12.0023,-19.7701,18.2272,23.1423,-45.7528,5.65516
17.525,12.2916,-20.342,18.2979,21.8022,-46.5105,5.54513
17.5375,12.5641,-20.9234,18.3672,20.4402,-47.2296,5.43469
17.55,12.8196,-21.5138,18.4352,19.0572,-47.9095,5.32383
17.5625,13.0578,-22.1126,18.5017,17.6545,-48.5495,5.21257
17.575,13.2785,-22.7195,18.5669,16.2332,-49.1492,5.10093
17.5875,13.4814,-23.3339,18.6306,14.7945,-49.7079,4.9889
17.6,13.6663,-23.9552,18.693,13.3395,-50.2252,4.87649
17.6125,13.8331,-24.583,18.7539,11.8694,-50.7006,4.76372
17.625,13.9814,-25.2168,18.8135,10.3855,-51.1337,4.65059
17.6375,14.1113,-25.856,18.8716,8.88892,-51.524,4.53711
17.65,14.2224,-26.5,18.9283,7.38094,-51.8712,4.42328
17.6625,14.3146,-27.1484,18.9836,5.86278,-52.175,4.30913
17.675,14.3879,-27.8006,19.0375,4.3357,-52.435,4.19465
17.6875,14.4421,-28.456,19.0899,2.80096,-52.6511,4.07986
17.7,14.4771,-29.1142,19.1409,1.25981,-52.8229,3.96476
17.7125,14.4929,-29.7745,19.1905,-0.286451,-52.9504,3.84936
