t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2
26.95,-39.5677,-18.84,19.7527,-20.5461,23.8453,2.17448,-46.8894,-53.2192,-1.13004,-36.6819,34.1154,4.93819
26.9625,-39.8207,-18.5384,19.7792,-19.9394,24.3984,2.05562,-47.3423,-52.7869,-1.06827,-35.7827,35.0466,4.9448
26.975,-40.0661,-18.2301,19.8041,-19.3171,24.9339,1.93661,-47.7838,-52.3432,-1.00642,-34.8572,35.9517,4.95103
26.9875,-40.3036,-17.9152,19.8276,-18.6796,25.4514,1.81745,-48.2136,-51.8882,-0.9445,-33.9062,36.8298,4.9569
27,-40.533,-17.5939,19.8496,-18.0275,25.9504,1.69816,-48.6314,-51.4225,-0.882504,-32.9304,37.6804,4.96239
27.0125,-40.7542,-17.2665,19.8701,-17.3614,26.4306,1.57873,-49.0368,-50.9464,-0.820441,-31.9307,38.5026,4.96751
27.025,-40.967,-16.9332,19.889,-16.6818,26.8916,1.45919,-49.4296,-50.4601,-0.758317,-30.9079,39.2959,4.97226
27.0375,-41.1712,-16.5943,19.9065,-15.9892,27.3328,1.33954,-49.8094,-49.9641,-0.696136,-29.8628,40.0595,4.97663
27.05,-41.3667,-16.25,19.9225,-15.2843,27.7541,1.21979,-50.176,-49.4587,-0.633903,-28.7963,40.7928,4.98063
27.0625,-41.5533,-15.9005,19.937,-14.5675,28.1551,1.09994,-50.5292,-48.9444,-0.571622,-27.7093,41.4953,4.98426
27.075,-41.7308,-15.5462,19.95,-13.8395,28.5353,0.980016,-50.8687,-48.4215,-0.509298,-26.6027,42.1663,4.98751
27.0875,-41.8992,-15.1872,19.9615,-13.101,28.8945,0.860016,-51.1942,-47.8904,-0.446936,-25.4773,42.8053,4.99038
27.1,-42.0583,-14.8239,19.9715,-12.3524,29.2325,0.739951,-51.5055,-47.3515,-0.38454,-24.3341,43.4118,4.99288
27.1125,-42.208,-14.4565,19.98,-11.5944,29.5489,0.61983,-51.8025,-46.8052,-0.322116,-23.1741,43.9852,4.99501
27.125,-42.3481,-14.0853,19.987,-10.8277,29.8434,0.499663,-52.0848,-46.252,-0.259667,-21.9983,44.5251,4.99676
27.1375,-42.4787,-13.7105,19.9925,-10.0529,30.1159,0.379458,-52.3524,-45.6922,-0.197198,-20.8075,45.0311,4.99813
27.15,-42.5994,-13.3325,19.9965,-9.27052,30.366,0.259225,-52.605,-45.1263,-0.134715,-19.6028,45.5027,4.99913
27.1625,-42.7104,-12.9514,19.999,-8.48134,30.5937,0.138972,-52.8424,-44.5548,-0.0722217,-18.3851,45.9396,4.99975
27.175,-42.8114,-12.5677,20,-7.68598,30.7986,0.0187093,-53.0645,-43.978,-0.00972291,-17.1555,46.3414,5
27.1875,-42.9025,-12.1816,19.9995,-6.88507,30.9807,-0.101555,-53.2712,-43.3964,0.0527766,-15.915,46.7077,4.99987
27.2,-42.9835,-11.7933,19.9974,-6.07929,31.1398,-0.221812,-53.4624,-42.8105,0.115272,-14.6646,47.0384,4.99936
27.2125,-43.0545,-11.4032,19.9939,-5.26931,31.2757,-0.342052,-53.6378,-42.2206,0.177759,-13.4054,47.333,4.99848
27.225,-43.1153,-11.0115,19.9889,-4.45577,31.3883,-0.462267,-53.7975,-41.6273,0.240233,-12.1383,47.5913,4.99722
27.2375,-43.1659,-10.6186,19.9824,-3.63937,31.4777,-0.582447,-53.9412,-41.031,0.302688,-10.8644,47.8132,4.99559
27.25,-43.2062,-10.2247,19.9743,-2.82076,31.5435,-0.702583,-54.0691,-40.4321,0.365121,-9.58487,47.9985,4.99358
27.2625,-43.2364,-9.83007,19.9648,-2.00064,31.586,-0.822666,-54.1808,-39.8312,0.427526,-8.30064,48.147,4.9912
27.275,-43.2563,-9.4351,19.9538,-1.17966,31.6049,-0.942687,-54.2766,-39.2286,0.489899,-7.01281,48.2586,4.98844
27.2875,-43.2659,-9.04005,19.9412,-0.358517,31.6002,-1.06264,-54.3562,-38.6248,0.552236,-5.72244,48.3333,4.98531
27.3,-43.2652,-8.6452,19.9272,0.462122,31.5721,-1.18251,-54.4196,-38.0204,0.61453,-4.4306,48.3708,4.9818
27.3125,-43.2543,-8.25084,19.9117,1.28158,31.5204,-1.30229,-54.4669,-37.4157,0.676779,-3.13835,48.3713,4.97792
27.325,-43.2332,-7.85728,19.8946,2.09917,31.4453,-1.42197,-54.4981,-36.8113,0.738977,-1.84676,48.3348,4.97366
27.3375,-43.2018,-7.46481,19.8761,2.91424,31.3468,-1.54155,-54.5131,-36.2075,0.801119,-0.5569,48.2612,4.96903
27.35,-43.1603,-7.07371,19.8561,3.72609,31.2251,-1.66101,-54.512,-35.6049,0.863201,0.730168,48.1506,4.96403
27.3625,-43.1087,-6.68428,19.8346,4.53407,31.0801,-1.78035,-54.4949,-35.0039,0.925218,2.01338,48.0031,4.95865
27.375,-43.047,-6.2968,19.8116,5.33751,30.912,-1.89955,-54.4617,-34.405,0.987166,3.29168,47.8189,4.9529
27.3875,-42.9753,-5.91157,19.7871,6.13575,30.721,-2.01861,-54.4126,-33.8086,1.04904,4.564,47.5982,4.94678
27.4,-42.8936,-5.52887,19.7611,6.92812,30.5071,-2.13752,-54.3476,-33.2152,1.11083,5.82931,47.341,4.94028
27.4125,-42.8021,-5.14899,19.7337,7.71398,30.2707,-2.25627,-54.2669,-32.6252,1.17254,7.08654,47.0476,4.93342
27.425,-42.7008,-4.7722,19.7047,8.49268,30.0119,-2.37484,-54.1705,-32.0391,1.23417,8.33468,46.7183,4.92618
27.4375,-42.5898,-4.39878,19.6743,9.26357,29.7309,-2.49324,-54.0586,-31.4574,1.2957,9.57267,46.3533,4.91857
27.45,-42.4693,-4.02902,19.6424,10.026,29.4279,-2.61145,-53.9312,-30.8804,1.35713,10.7995,45.953,4.9106
27.4625,-42.3392,-3.66318,19.609,10.7794,29.1032,-2.72947,-53.7886,-30.3087,1.41846,12.0142,45.5177,4.90225
27.475,-42.1998,-3.30153,19.5742,11.5231,28.7571,-2.84728,-53.6309,-29.7427,1.47968,13.2157,45.0477,4.89354
27.4875,-42.0512,-2.94434,19.5378,12.2565,28.3898,-2.96488,-53.4583,-29.1827,1.5408,14.403,44.5435,4.88446
27.5,-41.8935,-2.59187,19.5,12.979,28.0017,-3.08225,-53.2709,-28.6292,1.60179,15.5752,44.0054,4.87501
27.5125,-41.7268,-2.24438,19.4608,13.6899,27.5931,-3.19939,-53.069,-28.0827,1.66267,16.7313,43.4339,4.86519
27.525,-41.5513,-1.90213,19.4201,14.3888,27.1643,-3.31629,-52.8527,-27.5435,1.72342,17.8703,42.8295,4.85501
27.5375,-41.3671,-1.56536,19.3779,15.075,26.7156,-3.43295,-52.6223,-27.0121,1.78405,18.9913,42.1927,4.84447
27.55,-41.1744,-1.23432,19.3342,15.748,26.2476,-3.54934,-52.378,-26.4888,1.84453,20.0933,41.5241,4.83356
27.5625,-40.9735,-0.909246,19.2891,16.4072,25.7604,-3.66547,-52.1201,-25.9741,1.90488,21.1755,40.8241,4.82228
27.575,-40.7643,-0.590383,19.2426,17.0521,25.2546,-3.78132,-51.8487,-25.4683,1.96509,22.237,40.0934,4.81065
27.5875,-40.5472,-0.277957,19.1946,17.6821,24.7305,-3.89689,-51.5642,-24.9719,2.02515,23.2769,39.3326,4.79865
27.6,-40.3223,0.0278063,19.1452,18.2968,24.1887,-4.01216,-51.2669,-24.4851,2.08505,24.2943,38.5423,4.78629
27.6125,-40.0899,0.326688,19.0943,18.8955,23.6295,-4.12713,-50.957,-24.0085,2.1448,25.2884,37.7232,4.77358
27.625,-39.85,0.618473,19.042,19.4779,23.0534,-4.2418,-50.6348,-23.5422,2.20439,26.2584,36.876,4.7605
27.6375,-39.603,0.902954,18.9883,20.0435,22.4609,-4.35614,-50.3006,-23.0867,2.26381,27.2034,36.0013,4.74707
27.65,-39.349,1.17993,18.9331,20.5917,21.8525,-4.47016,-49.9548,-22.6423,2.32307,28.1228,35.0999,4.73327
27.6625,-39.0883,1.4492,18.8765,21.1221,21.2286,-4.58384,-49.5976,-22.2093,2.38214,29.0156,34.1725,4.71913
27.675,-38.821,1.71058,18.8185,21.6343,20.5899,-4.69717,-49.2295,-21.788,2.44104,29.8813,33.22,4.70463
27.6875,-38.5475,1.96389,18.7591,22.1279,19.9368,-4.81016,-48.8507,-21.3789,2.49976,30.719,32.2431,4.68977
27.7,-38.2679,2.20895,18.6982,22.6025,19.2699,-4.92278,-48.4617,-20.9821,2.55829,31.5282,31.2426,4.67456
27.7125,-37.9825,2.44558,18.636,23.0576,18.5897,-5.03503,-48.0626,-20.5979,2.61662,32.3081,30.2193,4.659
27.725,-37.6915,2.67364,18.5724,23.493,17.8968,-5.1469,-47.6541,-20.2267,2.67476,33.058,29.1742,4.64309
27.7375,-37.3953,2.89295,18.5073,23.9082,17.1918,-5.25839,-47.2363,-19.8686,2.7327,33.7774,28.1081,4.62684
27.75,-37.0939,3.10338,18.4409,24.3029,16.4753,-5.36948,-46.8098,-19.5241,2.79043,34.4657,27.0218,4.61023
27.7625,-36.7878,3.30479,18.3731,24.6768,15.7478,-5.48016,-46.3748,-19.1932,2.84795,35.1224,25.9163,4.59328
27.775,-36.4771,3.49703,18.3039,25.0295,15.0099,-5.59044,-45.9318,-18.8762,2.90526,35.7467,24.7925,4.57598
27.7875,-36.1621,3.68,18.2333,25.3608,14.2624,-5.70029,-45.4813,-18.5734,2.96235,36.3384,23.6513,4.55834
27.8,-35.8432,3.85356,18.1614,25.6705,13.5057,-5.80972,-45.0235,-18.285,3.01922,36.8968,22.4937,4.54035
27.8125,-35.5205,4.0176,18.0881,25.9582,12.7405,-5.91871,-44.559,-18.0112,3.07586,37.4215,21.3207,4.52203
27.825,-35.1943,4.17204,18.0134,26.2237,11.9675,-6.02726,-44.0881,-17.7521,3.13227,37.9121,20.1332,4.50336
27.8375,-34.865,4.31676,17.9374,26.4669,11.1873,-6.13535,-43.6113,-17.5079,3.18844,38.3682,18.9321,4.48436
27.85,-34.5327,4.45169,17.8601,26.6874,10.4005,-6.24298,-43.1291,-17.2788,3.24437,38.7894,17.7186,4.46502
27.8625,-34.1979,4.57675,17.7814,26.8852,9.6078,-6.35014,-42.6418,-17.065,3.30006,39.1753,16.4936,4.44534
27.875,-33.8607,4.69186,17.7013,27.0601,8.80987,-6.45682,-42.1498,-16.8665,3.35551,39.5257,15.2582,4.42533
27.8875,-33.5215,4.79698,17.6199,27.2119,8.00735,-6.56302,-41.6538,-16.6836,3.4107,39.8402,14.0133,4.40498
27.9,-33.1805,4.89203,17.5372,27.3405,7.20092,-6.66873,-41.154,-16.5162,3.46563,40.1187,12.76,4.38431
27.9125,-32.838,4.97698,17.4532,27.4458,6.39123,-6.77393,-40.6509,-16.3646,3.5203,40.3608,11.4994,4.3633
27.925,-32.4944,5.0518,17.3679,27.5277,5.57897,-6.87863,-40.1451,-16.2288,3.57471,40.5664,10.2325,4.34197
27.9375,-32.1499,5.11645,17.2813,27.5862,4.7648,-6.98281,-39.6369,-16.1088,3.62885,40.7353,8.96027,4.32031
27.95,-31.8049,5.17092,17.1933,27.6212,3.9494,-7.08646,-39.1269,-16.0048,3.68272,40.8673,7.68389,4.29833
27.9625,-31.4595,5.21518,17.1041,27.6327,3.13346,-7.18958,-38.6154,-15.9167,3.73631,40.9625,6.40437,4.27602
27.975,-31.1142,5.24925,17.0136,27.6206,2.31764,-7.29216,-38.103,-15.8447,3.78962,41.0206,5.12279,4.2534
27.9875,-30.7691,5.27313,16.9218,27.5851,1.50262,-7.39419,-37.59,-15.7886,3.84264,41.0417,3.84021,4.23045
28,-30.4246,5.28682,16.8287,27.5261,0.689082,-7.49567,-37.0771,-15.7487,3.89538,41.0257,2.55769,4.20718
28.0125,-30.081,5.29036,16.7344,27.4436,-0.1223,-7.59658,-36.5646,-15.7247,3.94782,40.9727,1.27631,4.1836
28.025,-29.7386,5.28378,16.6388,27.3379,-0.930855,-7.69692,-36.0529,-15.7167,3.99996,40.8827,-0.00286836,4.15971
28.0375,-29.3977,5.26711,16.542,27.2088,-1.73591,-7.79669,-35.5426,-15.7248,4.05181,40.7558,-1.27878,4.1355
28.05,-29.0585,5.2404,16.4439,27.0566,-2.5368,-7.89586,-35.0342,-15.7487,4.10335,40.5921,-2.55037,4.11098
28.0625,-28.7214,5.20371,16.3446,26.8814,-3.33285,-7.99445,-34.528,-15.7885,4.15458,40.3917,-3.81658,4.08615
28.075,-28.3866,5.1571,16.244,26.6834,-4.12342,-8.09243,-34.0245,-15.8441,4.2055,40.1548,-5.07634,4.06101
28.0875,-28.0544,5.10065,16.1423,26.4626,-4.90783,-8.1898,-33.5243,-15.9154,4.25611,39.8816,-6.32862,4.03557
28.1,-27.7251,5.03443,16.0393,26.2193,-5.68545,-8.28656,-33.0277,-16.0023,4.30639,39.5723,-7.57237,4.00983
28.1125,-27.399,4.95854,15.9351,25.9537,-6.45562,-8.3827,-32.5351,-16.1046,4.35635,39.2272,-8.80656,3.98378
28.125,-27.0763,4.87308,15.8297,25.666,-7.21771,-8.47821,-32.0471,-16.2224,4.40598,38.8466,-10.0302,3.95743
28.1375,-26.7574,4.77814,15.7232,25.3565,-7.97107,-8.57307,-31.5641,-16.3553,4.45529,38.4309,-11.2422,3.93079
28.15,-26.4425,4.67384,15.6154,25.0254,-8.7151,-8.6673,-31.0865,-16.5034,4.50425,37.9802,-12.4415,3.90385
28.1625,-26.1319,4.5603,15.5065,24.673,-9.44917,-8.76087,-30.6147,-16.6663,4.55288,37.4951,-13.6273,3.87662
28.175,-25.8258,4.43765,15.3964,24.2996,-10.1727,-8.85379,-30.1493,-16.844,4.60117,36.976,-14.7984,3.8491
28.1875,-25.5245,4.30603,15.2851,23.9054,-10.885,-8.94603,-29.6905,-17.0362,4.64911,36.4232,-15.954,3.82129
28.2,-25.2282,4.16558,15.1727,23.491,-11.5856,-9.03761,-29.2388,-17.2428,4.6967,35.8372,-17.0931,3.79319
28.2125,-24.9373,4.01644,15.0592,23.0565,-12.2738,-9.12851,-28.7947,-17.4635,4.74394,35.2186,-18.2146,3.7648
28.225,-24.6519,3.85879,14.9445,22.6023,-12.9491,-9.21872,-28.3585,-17.6981,4.79082,34.5678,-19.3178,3.73613
28.2375,-24.3723,3.69277,14.8287,22.1289,-13.611,-9.30824,-27.9306,-17.9463,4.83734,33.8854,-20.4016,3.70719
28.25,-24.0988,3.51857,14.7118,21.6366,-14.2588,-9.39706,-27.5115,-18.208,4.8835,33.172,-21.4651,3.67796
28.2625,-23.8315,3.33636,14.5938,21.1258,-14.892,-9.48517,-27.1014,-18.4829,4.92929,32.4281,-22.5076,3.64846
28.275,-23.5707,3.14633,14.4747,20.597,-15.5102,-9.57257,-26.7009,-18.7706,4.97471,31.6544,-23.528,3.61868
28.2875,-23.3166,2.94867,14.3545,20.0506,-16.1128,-9.65925,-26.3102,-19.071,5.01975,30.8515,-24.5256,3.58863
28.3,-23.0695,2.74358,14.2332,19.487,-16.6993,-9.7452,-25.9297,-19.3837,5.06442,30.0201,-25.4995,3.55831
28.3125,-22.8295,2.53126,14.1109,18.9068,-17.2692,-9.83042,-25.5598,-19.7084,5.10871,29.1609,-26.4489,3.52772
28.325,-22.5969,2.31192,13.9875,18.3104,-17.822,-9.9149,-25.2008,-20.0448,5.15261,28.2746,-27.3731,3.49687
28.3375,-22.3718,2.08578,13.863,17.6983,-18.3573,-9.99864,-24.8531,-20.3926,5.19613,27.3619,-28.2712,3.46575
28.35,-22.1545,1.85306,13.7375,17.071,-18.8746,-10.0816,-24.5169,-20.7515,5.23925,26.4236,-29.1425,3.43438
28.3625,-21.9451,1.61399,13.611,16.4291,-19.3736,-10.1639,-24.1926,-21.121,5.28199,25.4605,-29.9863,3.40274
28.375,-21.7438,1.3688,13.4834,15.773,-19.8538,-10.2453,-23.8805,-21.501,5.32432,24.4733,-30.8019,3.37085
28.3875,-21.5508,1.11773,13.3548,15.1034,-20.3147,-10.326,-23.5808,-21.891,5.36626,23.463,-31.5886,3.33871
28.4,-21.3663,0.861015,13.2253,14.4208,-20.7561,-10.4059,-23.294,-22.2906,5.40779,22.4303,-32.3457,3.30632
28.4125,-21.1904,0.59891,13.0947,13.7257,-21.1775,-10.4851,-23.0202,-22.6995,5.44891,21.3762,-33.0726,3.27368
28.425,-21.0232,0.331663,12.9631,13.0188,-21.5786,-10.5634,-22.7597,-23.1173,5.48963,20.3014,-33.7687,3.24079
28.4375,-20.865,0.0595316,12.8306,12.3006,-21.959,-10.641,-22.5127,-23.5436,5.52993,19.2069,-34.4335,3.20765
28.45,-20.7157,-0.217225,12.6971,11.5717,-22.3185,-10.7177,-22.2796,-23.978,5.56982,18.0936,-35.0663,3.17428
28.4625,-20.5757,-0.498343,12.5627,10.8327,-22.6568,-10.7937,-22.0605,-24.4201,5.60929,16.9624,-35.6666,3.14067
28.475,-20.445,-0.783555,12.4273,10.0843,-22.9735,-10.8688,-21.8556,-24.8695,5.64834,15.8143,-36.234,3.10682
28.4875,-20.3236,-1.07259,12.291,9.3271,-23.2685,-10.9431,-21.6652,-25.3258,5.68696,14.6502,-36.768,3.07274
28.5,-20.2118,-1.36517,12.1537,8.56168,-23.5413,-11.0166,-21.4894,-25.7886,5.72515,13.4711,-37.268,3.03843
28.5125,-20.1096,-1.66103,12.0156,7.7887,-23.792,-11.0893,-21.3284,-26.2574,5.76292,12.278,-37.7338,3.00389
28.525,-20.0171,-1.95988,11.8765,7.00881,-24.0201,-11.1611,-21.1825,-26.7318,5.80025,11.0718,-38.1649,2.96912
28.5375,-19.9344,-2.26144,11.7365,6.22266,-24.2256,-11.2321,-21.0517,-27.2113,5.83715,9.85359,-38.5609,2.93413
28.55,-19.8616,-2.56542,11.5957,5.43089,-24.4082,-11.3023,-20.9362,-27.6956,5.8736,8.62437,-38.9215,2.89892
28.5625,-19.7987,-2.87155,11.454,4.63419,-24.5679,-11.3716,-20.8361,-28.1842,5.90962,7.38515,-39.2465,2.86349
28.575,-19.7458,-3.17953,11.3114,3.8332,-24.7044,-11.44,-20.7516,-28.6766,5.94519,6.13697,-39.5355,2.82785
28.5875,-19.7029,-3.48906,11.168,3.02859,-24.8177,-11.5076,-20.6827,-29.1725,5.98031,4.88087,-39.7883,2.79199
28.6,-19.6701,-3.79987,11.0237,2.22104,-24.9077,-11.5743,-20.6296,-29.6712,6.01499,3.61789,-40.0046,2.75593
28.6125,-19.6473,-4.11166,10.8786,1.41121,-24.9742,-11.6402,-20.5923,-30.1724,6.04921,2.34908,-40.1844,2.71966
28.625,-19.6348,-4.42413,10.7327,0.599791,-25.0173,-11.7052,-20.5709,-30.6757,6.08298,1.07551,-40.3274,2.68318
28.6375,-19.6324,-4.73699,10.586,-0.212552,-25.0369,-11.7693,-20.5654,-31.1805,6.11629,-0.201775,-40.4336,2.6465
28.65,-19.6401,-5.04995,10.4385,-1.02514,-25.033,-11.8325,-20.576,-31.6863,6.14914,-1.48171,-40.5028,2.60962
28.6625,-19.658,-5.36272,10.2902,-1.83729,-25.0056,-11.8948,-20.6025,-32.1929,6.18153,-2.76322,-40.5349,2.57255
28.675,-19.686,-5.675,10.1411,-2.64834,-24.9547,-11.9562,-20.6451,-32.6996,6.21345,-4.04524,-40.53,2.53528
28.6875,-19.7242,-5.98649,9.99129,-3.45759,-24.8803,-12.0168,-20.7036,-33.206,6.24491,-5.32671,-40.488,2.49782
28.7,-19.7725,-6.29691,9.8407,-4.26439,-24.7826,-12.0764,-20.7782,-33.7116,6.2759,-6.60657,-40.4091,2.46018
28.7125,-19.8308,-6.60596,9.68938,-5.06806,-24.6615,-12.1351,-20.8688,-34.216,6.30641,-7.88373,-40.2931,2.42235
28.725,-19.8991,-6.91335,9.53733,-5.86792,-24.5173,-12.1929,-20.9753,-34.7188,6.33646,-9.15715,-40.1403,2.38433
28.7375,-19.9775,-7.21879,9.38456,-6.66331,-24.3499,-12.2498,-21.0977,-35.2194,6.36602,-10.4258,-39.9507,2.34614
28.75,-20.0657,-7.522,9.23109,-7.45357,-24.1596,-12.3058,-21.2359,-35.7174,6.39511,-11.6885,-39.7245,2.30777
28.7625,-20.1638,-7.82269,9.07692,-8.23805,-23.9465,-12.3608,-21.3899,-36.2124,6.42371,-12.9443,-39.462,2.26923
28.775,-20.2716,-8.12057,8.92207,-9.01607,-23.7108,-12.4149,-21.5595,-36.7038,6.45184,-14.1922,-39.1632,2.23052
28.7875,-20.3892,-8.41536,8.76655,-9.787,-23.4527,-12.4681,-21.7446,-37.1913,6.47948,-15.4311,-38.8285,2.19164
28.8,-20.5163,-8.70679,8.61037,-10.5502,-23.1724,-12.5204,-21.9452,-37.6744,6.50663,-16.6599,-38.458,2.15259
28.8125,-20.6529,-8.99458,8.45355,-11.305,-22.8701,-12.5717,-22.1611,-38.1526,6.53329,-17.8777,-38.0523,2.11339
28.825,-20.7989,-9.27845,8.29609,-12.0509,-22.546,-12.622,-22.3921,-38.6255,6.55946,-19.0834,-37.6114,2.07402
28.8375,-20.9541,-9.55814,8.138,-12.7871,-22.2005,-12.6714,-22.6381,-39.0927,6.58514,-20.276,-37.1359,2.0345
28.85,-21.1185,-9.83338,7.9793,-13.513,-21.8339,-12.7199,-22.899,-39.5538,6.61032,-21.4546,-36.6261,1.99483
28.8625,-21.2919,-10.1039,7.82001,-14.2281,-21.4464,-12.7674,-23.1744,-40.0082,6.63501,-22.6181,-36.0825,1.955
28.875,-21.4741,-10.3695,7.66012,-14.9318,-21.0383,-12.8139,-23.4643,-40.4557,6.6592,-23.7656,-35.5054,1.91503
28.8875,-21.6651,-10.6298,7.49966,-15.6235,-20.61,-12.8595,-23.7685,-40.8957,6.68289,-24.8961,-34.8953,1.87492
28.9,-21.8647,-10.8846,7.33864,-16.3025,-20.1619,-12.9041,-24.0867,-41.3279,6.70607,-26.0087,-34.2528,1.83466
28.9125,-22.0726,-11.1337,7.17706,-16.9684,-19.6943,-12.9478,-24.4186,-41.7519,6.72875,-27.1025,-33.5784,1.79427
28.925,-22.2888,-11.3769,7.01495,-17.6206,-19.2075,-12.9905,-24.7641,-42.1673,6.75093,-28.1765,-32.8726,1.75374
28.9375,-22.5131,-11.6139,6.85231,-18.2585,-18.7021,-13.0322,-25.123,-42.5736,6.7726,-29.2299,-32.1361,1.71308
28.95,-22.7452,-11.8444,6.68915,-18.8816,-18.1785,-13.0729,-25.4948,-42.9706,6.79375,-30.2618,-31.3694,1.67229
28.9625,-22.9851,-12.0682,6.52549,-19.4893,-17.6369,-13.1126,-25.8794,-43.3577,6.8144,-31.2712,-30.5731,1.63137
28.975,-23.2324,-12.2852,6.36134,-20.0813,-17.078,-13.1513,-26.2765,-43.7348,6.83454,-32.2574,-29.7479,1.59033
28.9875,-23.487,-12.4951,6.19671,-20.6569,-16.5022,-13.1891,-26.6857,-44.1013,6.85416,-33.2196,-28.8946,1.54918
29,-23.7487,-12.6977,6.03161,-21.2157,-15.9099,-13.2259,-27.1069,-44.457,6.87327,-34.157,-28.0137,1.5079
29.0125,-24.0173,-12.8928,5.86607,-21.7572,-15.3016,-13.2616,-27.5396,-44.8015,6.89186,-35.0687,-27.1061,1.46652
29.025,-24.2926,-13.0802,5.70008,-22.281,-14.6779,-13.2964,-27.9835,-45.1346,6.90993,-35.954,-26.1724,1.42502
29.0375,-24.5743,-13.2597,5.53366,-22.7867,-14.0392,-13.3302,-28.4383,-45.4557,6.92748,-36.8121,-25.2135,1.38341
29.05,-24.8622,-13.4311,5.36683,-23.2738,-13.3862,-13.363,-28.9037,-45.7648,6.94451,-37.6425,-24.2301,1.34171
29.0625,-25.1561,-13.5943,5.19959,-23.7418,-12.7192,-13.3947,-29.3792,-46.0614,6.96102,-38.4443,-23.2231,1.2999
29.075,-25.4557,-13.749,5.03196,-24.1905,-12.0389,-13.4255,-29.8647,-46.3453,6.97701,-39.2168,-22.1932,1.25799
29.0875,-25.7607,-13.8952,4.86396,-24.6195,-11.3459,-13.4553,-30.3595,-46.6161,6.99247,-39.9596,-21.1414,1.21599
29.1,-26.0711,-14.0326,4.69559,-25.0283,-10.6407,-13.484,-30.8635,-46.8737,7.00741,-40.6718,-20.0684,1.1739
29.1125,-26.3864,-14.1612,4.52686,-25.4167,-9.92392,-13.5117,-31.3762,-47.1178,7.02182,-41.353,-18.9753,1.13172
29.125,-26.7064,-14.2807,4.3578,-25.7842,-9.19611,-13.5384,-31.8972,-47.348,7.0357,-42.0025,-17.8628,1.08945
29.1375,-27.0309,-14.391,4.1884,-26.1307,-8.45791,-13.5641,-32.4261,-47.5643,7.04906,-42.6199,-16.732,1.0471
29.15,-27.3596,-14.4921,4.0187,-26.4558,-7.70991,-13.5888,-32.9626,-47.7662,7.06188,-43.2045,-15.5836,1.00467
29.1625,-27.6922,-14.5837,3.84869,-26.7592,-6.95275,-13.6125,-33.5061,-47.9538,7.07417,-43.756,-14.4188,0.962172
29.175,-28.0285,-14.6659,3.67839,-27.0408,-6.18704,-13.6351,-34.0563,-48.1267,7.08593,-44.2738,-13.2384,0.919598
29.1875,-28.3681,-14.7384,3.50782,-27.3001,-5.41343,-13.6567,-34.6128,-48.2847,7.09716,-44.7575,-12.0435,0.876954
29.2,-28.7109,-14.8012,3.33698,-27.5371,-4.63255,-13.6773,-35.1751,-48.4277,7.10786,-45.2067,-10.8349,0.834244
29.2125,-29.0565,-14.8542,3.16589,-27.7516,-3.84505,-13.6968,-35.7428,-48.5555,7.11802,-45.6211,-9.61379,0.791472
29.225,-29.4046,-14.8973,2.99456,-27.9433,-3.05158,-13.7154,-36.3155,-48.668,7.12764,-46.0003,-8.38108,0.74864
29.2375,-29.7549,-14.9304,2.82301,-28.112,-2.2528,-13.7328,-36.8927,-48.765,7.13673,-46.3439,-7.1378,0.705752
29.25,-30.1073,-14.9536,2.65124,-28.2578,-1.44937,-13.7493,-37.474,-48.8464,7.14529,-46.6517,-5.88498,0.662811
29.2625,-30.4613,-14.9667,2.47928,-28.3803,-0.641964,-13.7647,-38.0588,-48.9121,7.1533,-46.9234,-4.62367,0.61982
29.275,-30.8167,-14.9696,2.30713,-28.4795,0.168759,-13.7791,-38.6469,-48.9619,7.16078,-47.1588,-3.35489,0.576782
29.2875,-31.1732,-14.9624,2.13481,-28.5554,0.982124,-13.7925,-39.2377,-48.9959,7.16772,-47.3577,-2.07971,0.533702
29.3,-31.5305,-14.9451,1.96232,-28.6079,1.79746,-13.8048,-39.8307,-49.0139,7.17413,-47.5199,-0.79917,0.490581
29.3125,-31.8883,-14.9175,1.78969,-28.6368,2.61408,-13.8161,-40.4255,-49.0159,7.17999,-47.6453,0.485668,0.447423
29.325,-32.2463,-14.8797,1.61692,-28.6422,3.43132,-13.8263,-41.0217,-49.0018,7.18531,-47.7337,1.77374,0.404231
29.3375,-32.6042,-14.8317,1.44404,-28.6242,4.24851,-13.8355,-41.6187,-48.9715,7.19009,-47.7851,3.06399,0.361009
29.35,-32.9618,-14.7735,1.27104,-28.5826,5.06495,-13.8437,-42.2161,-48.9252,7.19434,-47.7995,4.35534,0.31776
29.3625,-33.3187,-14.7051,1.09795,-28.5175,5.87997,-13.8508,-42.8135,-48.8626,7.19804,-47.7768,5.64673,0.274487
29.375,-33.6746,-14.6265,0.924775,-28.429,6.69291,-13.8569,-43.4104,-48.784,7.2012,-47.7171,6.93709,0.231194
29.3875,-34.0293,-14.5378,0.751531,-28.3171,7.50308,-13.8619,-44.0063,-48.6892,7.20382,-47.6203,8.22536,0.187883
29.4,-34.3825,-14.4389,0.578231,-28.182,8.30982,-13.8659,-44.6007,-48.5784,7.20589,-47.4866,9.51046,0.144558
29.4125,-34.7338,-14.33,0.404888,-28.0237,9.11246,-13.8689,-45.1933,-48.4515,7.20743,-47.3161,10.7913,0.101222
