t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2
41.375,-49.1272,47.2059,-5.77417,27.2013,26.2337,6.5988,-21.0562,40.6718,-15.411,41.3541,17.8179,-5.46703
41.3875,-48.7835,47.5296,-5.69138,27.7906,25.5586,6.6481,-20.5361,40.8874,-15.4789,41.8538,16.678,-5.38909
41.4,-48.4325,47.8448,-5.60797,28.3611,24.8669,6.69678,-20.01,41.0887,-15.5457,42.3198,15.5243,-5.31064
41.4125,-48.0745,48.1512,-5.52396,28.9122,24.1592,6.74485,-19.4782,41.2755,-15.6116,42.7518,14.3577,-5.23167
41.425,-47.7098,48.4487,-5.43936,29.4436,23.4361,6.7923,-18.9413,41.4476,-15.6765,43.1495,13.1792,-5.1522
41.4375,-47.3385,48.737,-5.35416,29.9548,22.6981,6.83912,-18.3996,41.6049,-15.7404,43.5125,11.9898,-5.07222
41.45,-46.961,49.0161,-5.26838,30.4454,21.9459,6.88532,-17.8537,41.7473,-15.8033,43.8405,10.7905,-4.99176
41.4625,-46.5775,49.2856,-5.18203,30.9149,21.18,6.93088,-17.3038,41.8746,-15.8652,44.1333,9.5823,-4.9108
41.475,-46.1882,49.5455,-5.09511,31.3629,20.4011,6.97581,-16.7505,41.9868,-15.9261,44.3906,8.36621,-4.82936
41.4875,-45.7935,49.7956,-5.00764,31.7891,19.6098,7.0201,-16.1942,42.0838,-15.986,44.6122,7.14323,-4.74745
41.5,-45.3936,50.0357,-4.91961,32.1931,18.8067,7.06376,-15.6353,42.1654,-16.0448,44.7981,5.91441,-4.66506
41.5125,-44.9887,50.2657,-4.83105,32.5745,17.9924,7.10677,-15.0744,42.2316,-16.1026,44.948,4.68078,-4.58222
41.525,-44.5793,50.4855,-4.74195,32.9331,17.1677,7.14913,-14.5118,42.2824,-16.1593,45.0618,3.44335,-4.49892
41.5375,-44.1655,50.6949,-4.65232,33.2685,16.3333,7.19085,-13.948,42.3177,-16.2151,45.1395,2.20318,-4.41517
41.55,-43.7477,50.8938,-4.56218,33.5805,15.4897,7.23193,-13.3834,42.3374,-16.2697,45.1809,0.961293,-4.33098
41.5625,-43.3261,51.0821,-4.47152,33.8687,14.6376,7.27235,-12.8186,42.3417,-16.3233,45.1861,-0.281264,-4.24637
41.575,-42.9011,51.2597,-4.38037,34.133,13.7778,7.31213,-12.2539,42.3304,-16.3759,45.1551,-1.52345,-4.16133
41.5875,-42.4729,51.4265,-4.28872,34.373,12.911,7.35125,-11.6899,42.3036,-16.4274,45.088,-2.76424,-4.07587
41.6,-42.0418,51.5824,-4.19659,34.5887,12.0378,7.38972,-11.1269,42.2613,-16.4778,44.9847,-4.00257,-3.99001
41.6125,-41.6083,51.7274,-4.10398,34.7798,11.1589,7.42753,-10.5654,42.2036,-16.5271,44.8453,-5.23743,-3.90375
41.625,-41.1724,51.8614,-4.01091,34.9462,10.2751,7.4647,-10.0059,42.1304,-16.5754,44.6701,-6.46777,-3.81709
41.6375,-40.7347,51.9843,-3.91737,35.0876,9.3871,7.5012,-9.4488,42.0419,-16.6225,44.4592,-7.69257,-3.73006
41.65,-40.2954,52.096,-3.82338,35.2041,8.4956,7.53705,-8.89456,41.9381,-16.6686,44.2127,-8.9108,-3.64265
41.6625,-39.8547,52.1966,-3.72895,35.2954,7.60132,7.57225,-8.34363,41.8192,-16.7136,43.9309,-10.1214,-3.55488
41.675,-39.4131,52.2861,-3.63408,35.3616,6.70499,7.60679,-7.79644,41.6851,-16.7575,43.614,-11.3235,-3.46676
41.6875,-38.9708,52.3643,-3.53878,35.4025,5.80734,7.64067,-7.25342,41.5361,-16.8003,43.2622,-12.5159,-3.37828
41.7,-38.5281,52.4312,-3.44306,35.4181,4.9091,7.67389,-6.71502,41.3723,-16.8419,42.876,-13.6978,-3.28947
41.7125,-38.0854,52.487,-3.34693,35.4084,4.011,7.70646,-6.18167,41.1937,-16.8825,42.4555,-14.868,-3.20033
41.725,-37.643,52.5315,-3.2504,35.3734,3.11376,7.73837,-5.65378,41.0006,-16.922,42.0012,-16.0257,-3.11087
41.7375,-37.2012,52.5648,-3.15348,35.3132,2.21812,7.76962,-5.13177,40.7931,-16.9603,41.5135,-17.1699,-3.0211
41.75,-36.7603,52.587,-3.05617,35.2277,1.32481,7.80021,-4.61608,40.5714,-16.9975,40.9927,-18.2996,-2.93103
41.7625,-36.3206,52.598,-2.95847,35.1171,0.434542,7.83015,-4.10709,40.3357,-17.0336,40.4393,-19.4138,-2.84067
41.775,-35.8825,52.5979,-2.86041,34.9814,-0.45195,7.85943,-3.60523,40.0861,-17.0685,39.8538,-20.5117,-2.75002
41.7875,-35.4462,52.5867,-2.76199,34.8207,-1.33395,7.88805,-3.11088,39.823,-17.1023,39.2367,-21.5923,-2.6591
41.8,-35.0121,52.5645,-2.66322,34.6353,-2.21073,7.91602,-2.62444,39.5464,-17.135,38.5884,-22.6547,-2.56792
41.8125,-34.5804,52.5315,-2.56409,34.4252,-3.08159,7.94332,-2.14629,39.2567,-17.1665,37.9096,-23.6981,-2.47647
41.825,-34.1515,52.4875,-2.46464,34.1905,-3.94581,7.96998,-1.67682,38.954,-17.1969,37.2008,-24.7215,-2.38479
41.8375,-33.7257,52.4328,-2.36485,33.9316,-4.8027,7.99598,-1.2164,38.6387,-17.2261,36.4625,-25.7241,-2.29286
41.85,-33.3033,52.3675,-2.26474,33.6486,-5.65155,8.02132,-0.76538,38.311,-17.2542,35.6955,-26.7051,-2.20071
41.8625,-32.8846,52.2916,-2.16432,33.3418,-6.49168,8.04601,-0.324127,37.9712,-17.2811,34.9002,-27.6637,-2.10834
41.875,-32.4699,52.2052,-2.06359,33.0113,-7.3224,8.07004,0.107012,37.6195,-17.3069,34.0776,-28.599,-2.01577
41.8875,-32.0594,52.1086,-1.96257,32.6575,-8.14303,8.09342,0.5277,37.2563,-17.3315,33.2281,-29.5102,-1.92299
41.9,-31.6535,52.0017,-1.86126,32.2808,-8.95291,8.11615,0.937606,36.8819,-17.355,32.3525,-30.3967,-1.83002
41.9125,-31.2525,51.8848,-1.75967,31.8812,-9.75138,8.13822,1.33641,36.4965,-17.3773,31.4515,-31.2577,-1.73688
41.925,-30.8566,51.758,-1.65781,31.4593,-10.5378,8.15965,1.72379,36.1005,-17.3984,30.526,-32.0923,-1.64356
41.9375,-30.4661,51.6214,-1.55568,31.0154,-11.3115,8.18042,2.09946,35.6943,-17.4184,29.5766,-32.9001,-1.55008
41.95,-30.0813,51.4752,-1.4533,30.5498,-12.0719,8.20054,2.46311,35.2782,-17.4372,28.6042,-33.6802,-1.45644
41.9625,-29.7025,51.3197,-1.35067,30.0629,-12.8183,8.22002,2.81447,34.8524,-17.4548,27.6095,-34.4321,-1.36267
41.975,-29.3298,51.1548,-1.2478,29.5552,-13.5501,8.23885,3.15326,34.4175,-17.4712,26.5934,-35.155,-1.26876
41.9875,-28.9637,50.981,-1.1447,29.027,-14.2669,8.25703,3.47922,33.9737,-17.4865,25.5568,-35.8485,-1.17472
42,-28.6042,50.7982,-1.04138,28.4788,-14.9678,8.27456,3.7921,33.5214,-17.5006,24.5004,-36.5119,-1.08058
42.0125,-28.2518,50.6068,-0.937839,27.9111,-15.6525,8.29145,4.09165,33.061,-17.5135,23.4253,-37.1446,-0.986322
42.025,-27.9065,50.407,-0.834093,27.3243,-16.3203,8.3077,4.37765,32.5929,-17.5253,22.3322,-37.7462,-0.891973
42.0375,-27.5688,50.1989,-0.730149,26.7188,-16.9707,8.3233,4.64988,32.1175,-17.5358,21.2221,-38.3161,-0.797538
42.05,-27.2386,49.9828,-0.626014,26.0953,-17.6032,8.33826,4.90814,31.6351,-17.5452,20.0959,-38.8539,-0.703026
42.0625,-26.9164,49.7589,-0.521695,25.4543,-18.2172,8.35258,5.15222,31.1463,-17.5534,18.9546,-39.3591,-0.608446
42.075,-26.6024,49.5275,-0.417202,24.7962,-18.8123,8.36626,5.38194,30.6513,-17.5604,17.799,-39.8312,-0.513808
42.0875,-26.2966,49.2887,-0.312541,24.1216,-19.3879,8.37931,5.59714,30.1506,-17.5662,16.6302,-40.27,-0.419122
42.1,-25.9994,49.0428,-0.207722,23.4311,-19.9437,8.39171,5.79765,29.6447,-17.5709,15.4492,-40.675,-0.324398
42.1125,-25.7109,48.7902,-0.102751,22.7252,-20.4791,8.40349,5.98332,29.1339,-17.5743,14.2568,-41.0459,-0.229643
42.125,-25.4313,48.5309,0.00236269,22.0046,-20.9937,8.41463,6.15403,28.6187,-17.5766,13.0542,-41.3823,-0.134869
42.1375,-25.1608,48.2654,0.107612,21.2698,-21.4871,8.42513,6.30964,28.0995,-17.5777,11.8422,-41.6841,-0.0400835
42.15,-24.8996,47.9939,0.212988,20.5215,-21.959,8.43501,6.45005,27.5767,-17.5776,10.622,-41.9509,0.0547025
42.1625,-24.6479,47.7165,0.318484,19.7603,-22.4088,8.44426,6.57516,27.0509,-17.5763,9.39445,-42.1825,0.14948
42.175,-24.4057,47.4337,0.424092,18.9867,-22.8363,8.45288,6.68488,26.5223,-17.5739,8.16066,-42.3788,0.24424
42.1875,-24.1732,47.1457,0.529804,18.2016,-23.2412,8.46088,6.77915,25.9915,-17.5702,6.92163,-42.5395,0.338972
42.2,-23.9507,46.8528,0.635612,17.4054,-23.623,8.46825,6.85791,25.459,-17.5654,5.67839,-42.6645,0.433667
42.2125,-23.7381,46.5552,0.741508,16.5989,-23.9815,8.475,6.9211,24.9251,-17.5594,4.43197,-42.7538,0.528316
42.225,-23.5357,46.2534,0.847484,15.7828,-24.3163,8.48113,6.9687,24.3903,-17.5522,3.18341,-42.8072,0.622909
42.2375,-23.3436,45.9474,0.953533,14.9577,-24.6273,8.48665,7.00068,23.855,-17.5438,1.93375,-42.8247,0.717436
42.25,-23.1618,45.6378,1.05965,14.1243,-24.9142,8.49155,7.01704,23.3198,-17.5343,0.684014,-42.8063,0.811888
42.2625,-22.9905,45.3247,1.16582,13.2834,-25.1767,8.49583,7.01779,22.785,-17.5235,-0.564751,-42.752,0.906256
42.275,-22.8298,45.0085,1.27204,12.4355,-25.4147,8.4995,7.00293,22.2512,-17.5116,-1.81151,-42.6619,1.00053
42.2875,-22.6797,44.6894,1.3783,11.5815,-25.6279,8.50257,6.97251,21.7186,-17.4985,-3.05523,-42.5359,1.0947
42.3,-22.5403,44.3679,1.4846,10.722,-25.8162,8.50502,6.92657,21.1879,-17.4842,-4.29489,-42.3743,1.18876
42.3125,-22.4116,44.0441,1.59093,9.85774,-25.9794,8.50687,6.86516,20.6594,-17.4688,-5.52944,-42.1771,1.28269
42.325,-22.2938,43.7185,1.69727,8.98947,-26.1174,8.50812,6.78836,20.1336,-17.4522,-6.75787,-41.9446,1.37649
42.3375,-22.1869,43.3913,1.80363,8.1179,-26.2301,8.50877,6.69624,19.611,-17.4344,-7.97916,-41.6768,1.47015
42.35,-22.0909,43.0628,1.90999,7.24376,-26.3174,8.50883,6.58891,19.0919,-17.4154,-9.1923,-41.3741,1.56366
42.3625,-22.0058,42.7335,2.01635,6.36777,-26.3793,8.50828,6.46647,18.5768,-17.3953,-10.3963,-41.0366,1.657
42.375,-21.9317,42.4035,2.12269,5.49066,-26.4156,8.50715,6.32905,18.0661,-17.374,-11.5901,-40.6648,1.75018
42.3875,-21.8686,42.0732,2.22902,4.61318,-26.4265,8.50543,6.17677,17.5603,-17.3515,-12.7728,-40.2587,1.84317
42.4,-21.8164,41.7429,2.33533,3.73604,-26.4118,8.50312,6.00978,17.0598,-17.3279,-13.9433,-39.8189,1.93598
42.4125,-21.7752,41.413,2.4416,2.85999,-26.3717,8.50022,5.82824,16.5649,-17.3031,-15.1007,-39.3457,2.02858
42.425,-21.7449,41.0837,2.54783,1.98575,-26.306,8.49675,5.63232,16.0763,-17.2772,-16.2441,-38.8394,2.12098
42.4375,-21.7255,40.7554,2.65401,1.11406,-26.215,8.49269,5.4222,15.5941,-17.2501,-17.3725,-38.3005,2.21315
42.45,-21.717,40.4285,2.76014,0.245643,-26.0987,8.48807,5.19808,15.1189,-17.2219,-18.4849,-37.7294,2.3051
42.4625,-21.7193,40.1031,2.86621,-0.618777,-25.9571,8.48287,4.96015,14.651,-17.1925,-19.5805,-37.1266,2.39681
42.475,-21.7325,39.7796,2.97221,-1.47848,-25.7905,8.4771,4.70864,14.1908,-17.162,-20.6583,-36.4926,2.48827
42.4875,-21.7563,39.4584,3.07814,-2.33274,-25.5989,8.47077,4.44377,13.7388,-17.1303,-21.7174,-35.828,2.57947
42.5,-21.7908,39.1398,3.18398,-3.18085,-25.3826,8.46388,4.16578,13.2953,-17.0975,-22.757,-35.1332,2.6704
42.5125,-21.8358,38.824,3.28973,-4.02209,-25.1417,8.45643,3.87493,12.8606,-17.0635,-23.7762,-34.4088,2.76106
42.525,-21.8913,38.5113,3.39539,-4.85578,-24.8763,8.44842,3.57147,12.4352,-17.0285,-24.7742,-33.6556,2.85143
42.5375,-21.9571,38.2022,3.50094,-5.6812,-24.5869,8.43987,3.25567,12.0193,-16.9922,-25.75,-32.8739,2.9415
42.55,-22.0333,37.8967,3.60638,-6.49767,-24.2735,8.43077,2.92781,11.6134,-16.9549,-26.703,-32.0647,3.03127
42.5625,-22.1195,37.5954,3.71171,-7.3045,-23.9365,8.42112,2.58819,11.2178,-16.9165,-27.6323,-31.2284,3.12071
42.575,-22.2158,37.2984,3.81691,-8.10103,-23.5761,8.41093,2.23711,10.8328,-16.8769,-28.5372,-30.3658,3.20984
42.5875,-22.322,37.0061,3.92198,-8.88657,-23.1927,8.40021,1.87487,10.4588,-16.8362,-29.4169,-29.4776,3.29862
42.6,-22.438,36.7187,4.02691,-9.66049,-22.7865,8.38896,1.50179,10.096,-16.7944,-30.2707,-28.5646,3.38706
42.6125,-22.5635,36.4365,4.1317,-10.4221,-22.358,8.37718,1.11821,9.74477,-16.7516,-31.0978,-27.6274,3.47514
42.625,-22.6985,36.1599,4.23634,-11.1708,-21.9075,8.36488,0.72446,9.40541,-16.7076,-31.8976,-26.667,3.56285
42.6375,-22.8427,35.8889,4.34082,-11.906,-21.4353,8.35206,0.320886,9.07819,-16.6625,-32.6695,-25.684,3.65019
42.65,-22.996,35.6241,4.44514,-12.627,-20.9419,8.33873,-0.0921588,8.7634,-16.6163,-33.4128,-24.6793,3.73714
42.6625,-23.1583,35.3655,4.54929,-13.3333,-20.4276,8.32488,-0.514312,8.46129,-16.5691,-34.1268,-23.6537,3.8237
42.675,-23.3293,35.1135,4.65326,-14.0242,-19.893,8.31054,-0.945204,8.17214,-16.5207,-34.811,-22.6082,3.90985
42.6875,-23.5089,34.8682,4.75705,-14.6991,-19.3384,8.29569,-1.38446,7.89617,-16.4713,-35.4648,-21.5434,3.99558
42.7,-23.6967,34.6301,4.86065,-15.3576,-18.7643,8.28034,-1.8317,7.63363,-16.4208,-36.0877,-20.4604,4.08089
42.7125,-23.8927,34.3992,4.96406,-15.999,-18.1712,8.26451,-2.28652,7.38473,-16.3693,-36.6792,-19.36,4.16576
42.725,-24.0966,34.1759,5.06726,-16.6228,-17.5597,8.24819,-2.74854,7.1497,-16.3167,-37.2388,-18.2432,4.25018
42.7375,-24.3082,33.9603,5.17026,-17.2285,-16.9301,8.23138,-3.21736,6.92872,-16.263,-37.7659,-17.1108,4.33415
42.75,-24.5273,33.7527,5.27304,-17.8156,-16.2831,8.21411,-3.69255,6.72199,-16.2083,-38.2603,-15.9639,4.41765
42.7625,-24.7535,33.5533,5.37561,-18.3835,-15.6192,8.19636,-4.17372,6.52968,-16.1526,-38.7214,-14.8033,4.50067
42.775,-24.9868,33.3623,5.47795,-18.9319,-14.939,8.17814,-4.66045,6.35196,-16.0958,-39.1488,-13.63,4.58321
42.7875,-25.2267,33.1799,5.58006,-19.4602,-14.2429,8.15947,-5.1523,6.18898,-16.038,-39.5424,-12.445,4.66524
42.8,-25.4732,33.0063,5.68193,-19.968,-13.5316,8.14034,-5.64886,6.04088,-15.9792,-39.9016,-11.2494,4.74678
42.8125,-25.7258,32.8416,5.78357,-20.4549,-12.8058,8.12077,-6.1497,5.90778,-15.9194,-40.2262,-10.044,4.82779
42.825,-25.9845,32.6862,5.88495,-20.9204,-12.0659,8.10075,-6.65437,5.78981,-15.8585,-40.516,-8.82982,4.90828
42.8375,-26.2488,32.5401,5.98608,-21.3642,-11.3126,8.08029,-7.16245,5.68707,-15.7966,-40.7707,-7.60798,4.98823
42.85,-26.5185,32.4034,6.08696,-21.786,-10.5466,8.0594,-7.67349,5.59964,-15.7338,-40.9901,-6.37943,5.06763
42.8625,-26.7933,32.2764,6.18757,-22.1852,-9.76852,8.03809,-8.18706,5.52761,-15.67,-41.174,-5.1452,5.14647
42.875,-27.073,32.1593,6.28791,-22.5617,-8.97894,8.01635,-8.7027,5.47103,-15.6051,-41.3222,-3.90632,5.22475
42.8875,-27.3573,32.052,6.38797,-22.915,-8.17857,7.9942,-9.21996,5.42997,-15.5393,-41.4347,-2.66381,5.30244
42.9,-27.6458,31.9548,6.48776,-23.245,-7.36807,7.97164,-9.73841,5.40445,-15.4726,-41.5114,-1.41871,5.37955
42.9125,-27.9383,31.8678,6.58726,-23.5512,-6.54811,7.94868,-10.2576,5.3945,-15.4049,-41.5521,-0.172044,5.45606
42.925,-28.2345,31.7912,6.68648,-23.8335,-5.71939,7.92532,-10.7771,5.40015,-15.3362,-41.5569,1.07515,5.53196
42.9375,-28.534,31.7249,6.7854,-24.0916,-4.8826,7.90158,-11.2964,5.42138,-15.2666,-41.5258,2.32183,5.60724
42.95,-28.8367,31.6691,6.88401,-24.3253,-4.03843,7.87745,-11.8151,5.45819,-15.196,-41.4587,3.56696,5.6819
42.9625,-29.1421,31.624,6.98233,-24.5344,-3.1876,7.85294,-12.3327,5.51054,-15.1245,-41.3558,4.80952,5.75591
42.975,-29.4499,31.5895,7.08034,-24.7186,-2.3308,7.82806,-12.8488,5.57841,-15.0521,-41.2171,6.04847,5.82928
42.9875,-29.7599,31.5657,7.17803,-24.878,-1.46877,7.80282,-13.363,5.66174,-14.9788,-41.0427,7.28277,5.90199
43,-30.0718,31.5528,7.27541,-25.0122,-0.602218,7.77722,-13.8747,5.76046,-14.9046,-40.8328,8.51141,5.97403
43.0125,-30.3851,31.5507,7.37246,-25.1213,0.26813,7.75126,-14.3836,5.8745,-14.8294,-40.5876,9.73337,6.04539
43.025,-30.6997,31.5595,7.46919,-25.205,1.14155,7.72496,-14.8893,6.00376,-14.7534,-40.3072,10.9476,6.11606
43.0375,-31.0151,31.5792,7.56558,-25.2634,2.0173,7.69833,-15.3912,6.14815,-14.6765,-39.9919,12.1532,6.18604
43.05,-31.3312,31.6099,7.66164,-25.2963,2.89466,7.67135,-15.8889,6.30755,-14.5988,-39.642,13.349,6.25531
43.0625,-31.6474,31.6516,7.75736,-25.3038,3.7729,7.64406,-16.3821,6.48183,-14.5202,-39.2577,14.5342,6.32386
43.075,-31.9637,31.7042,7.85274,-25.2858,4.65127,7.61644,-16.8702,6.67086,-14.4407,-38.8394,15.7076,6.39169
43.0875,-32.2795,31.7679,7.94777,-25.2424,5.52905,7.5885,-17.3529,6.87447,-14.3604,-38.3874,16.8684,6.45878
43.1,-32.5946,31.8425,8.04245,-25.1735,6.4055,7.56026,-17.8298,7.09251,-14.2792,-37.9021,18.0156,6.52513
43.1125,-32.9087,31.928,8.13678,-25.0792,7.27988,7.53172,-18.3003,7.3248,-14.1972,-37.3839,19.1482,6.59072
43.125,-33.2215,32.0245,8.23075,-24.9597,8.15148,7.50288,-18.7642,7.57115,-14.1145,-36.8332,20.2652,6.65556
43.1375,-33.5326,32.1318,8.32435,-24.8149,9.01955,7.47375,-19.221,7.83136,-14.0309,-36.2505,21.3659,6.71962
43.15,-33.8418,32.2499,8.41759,-24.645,9.88337,7.44434,-19.6704,8.10522,-13.9465,-35.6362,22.4491,6.78291
43.1625,-34.1486,32.3788,8.51046,-24.4502,10.7422,7.41465,-20.1118,8.39251,-13.8613,-34.9909,23.5141,6.84541
43.175,-34.4529,32.5185,8.60295,-24.2306,11.5954,7.38468,-20.545,8.693,-13.7753,-34.3151,24.56,6.90711
43.1875,-34.7543,32.6687,8.69507,-23.9863,12.4422,7.35445,-20.9696,9.00643,-13.6886,-33.6094,25.5858,6.96801
43.2,-35.0525,32.8295,8.78681,-23.7177,13.2818,7.32396,-21.3851,9.33256,-13.6011,-32.8743,26.5908,7.0281
43.2125,-35.3471,33.0007,8.87817,-23.4248,14.1137,7.29321,-21.7913,9.67111,-13.5129,-32.1104,27.5741,7.08738
43.225,-35.638,33.1823,8.96914,-23.108,14.937,7.26221,-22.1878,10.0218,-13.424,-31.3185,28.5349,7.14583
43.2375,-35.9247,33.3741,9.05973,-22.7675,15.7511,7.23095,-22.5742,10.3844,-13.3343,-30.499,29.4724,7.20345
43.25,-36.2071,33.576,9.14992,-22.4035,16.5554,7.19946,-22.9501,10.7585,-13.2439,-29.6528,30.3858,7.26023
43.2625,-36.4847,33.7879,9.23971,-22.0165,17.3491,7.16773,-23.3154,11.1439,-13.1528,-28.7805,31.2743,7.31617
43.275,-36.7574,34.0097,9.32911,-21.6066,18.1316,7.13576,-23.6695,11.5403,-13.061,-27.8829,32.1372,7.37126
43.2875,-37.0248,34.2412,9.4181,-21.1742,18.9022,7.10356,-24.0123,11.9472,-12.9685,-26.9606,32.9739,7.4255
43.3,-37.2866,34.4822,9.5067,-20.7198,19.6603,7.07113,-24.3435,12.3645,-12.8753,-26.0144,33.7835,7.47887
43.3125,-37.5427,34.7326,9.59488,-20.2436,20.4052,7.03847,-24.6626,12.7917,-12.7815,-25.0452,34.5655,7.53139
43.325,-37.7926,34.9923,9.68266,-19.7461,21.1364,7.00559,-24.9695,13.2285,-12.6871,-24.0537,35.3191,7.58303
43.3375,-38.0363,35.261,9.77002,-19.2276,21.8532,6.97249,-25.2639,13.6746,-12.5919,-23.0407,36.0438,7.63381
43.35,-38.2733,35.5385,9.85697,-18.6887,22.5549,6.93917,-25.5454,14.1295,-12.4962,-22.0071,36.739,7.68371
43.3625,-38.5034,35.8248,9.9435,-18.1297,23.2411,6.90563,-25.8139,14.5929,-12.3999,-20.9538,37.404,7.73274
43.375,-38.7264,36.1195,10.0296,-17.5511,23.9112,6.87187,-26.0692,15.0645,-12.3029,-19.8815,38.0384,7.78089
43.3875,-38.9421,36.4225,10.1153,-16.9533,24.5645,6.83789,-26.3109,15.5438,-12.2053,-18.7912,38.6416,7.82815
43.4,-39.1502,36.7335,10.2006,-16.337,25.2005,6.8037,-26.5389,16.0304,-12.1072,-17.6838,39.213,7.87454
43.4125,-39.3504,37.0524,10.2854,-15.7025,25.8188,6.76929,-26.7529,16.524,-12.0085,-16.5602,39.7523,7.92004
43.425,-39.5427,37.3789,10.3698,-15.0505,26.4187,6.73466,-26.9528,17.0241,-11.9092,-15.4214,40.2589,7.96467
43.4375,-39.7266,37.7128,10.4538,-14.3814,26.9998,6.6998,-27.1384,17.5303,-11.8094,-14.2681,40.7325,8.00841
43.45,-39.9021,38.0539,10.5373,-13.6959,27.5616,6.66473,-27.3095,18.0422,-11.709,-13.1015,41.1727,8.05127
43.4625,-40.069,38.4018,10.6204,-12.9944,28.1036,6.62942,-27.4659,18.5595,-11.6081,-11.9225,41.579,8.09326
43.475,-40.2269,38.7564,10.703,-12.2776,28.6254,6.59389,-27.6075,19.0816,-11.5067,-10.7321,41.9512,8.13437
43.4875,-40.3758,39.1173,10.7852,-11.546,29.1264,6.55812,-27.7342,19.6081,-11.4047,-9.53114,42.289,8.17462
43.5,-40.5155,39.4844,10.867,-10.8003,29.6064,6.52212,-27.8457,20.1386,-11.3023,-8.32073,42.592,8.21399
43.5125,-40.6458,39.8574,10.9483,-10.0411,30.0649,6.48587,-27.9421,20.6728,-11.1994,-7.10186,42.86,8.2525
43.525,-40.7665,40.236,11.0291,-9.26897,30.5014,6.44937,-28.0233,21.21,-11.096,-5.87551,43.0929,8.29016
43.5375,-40.8775,40.6198,11.1095,-8.48461,30.9157,6.41262,-28.089,21.7499,-10.9921,-4.6427,43.2903,8.32696
43.55,-40.9786,41.0088,11.1894,-7.68865,31.3074,6.37561,-28.1393,22.2921,-10.8878,-3.40446,43.4521,8.36292
43.5625,-41.0696,41.4024,11.2689,-6.88175,31.6761,6.33832,-28.1741,22.8361,-10.7831,-2.1618,43.5782,8.39804
43.575,-41.1506,41.8006,11.3479,-6.06458,32.0216,6.30076,-28.1933,23.3814,-10.6779,-0.915751,43.6686,8.43233
43.5875,-41.2212,42.2029,11.4264,-5.23781,32.3435,6.26291,-28.197,23.9277,-10.5723,0.33266,43.723,8.4658
43.6,-41.2815,42.6091,11.5045,-4.40213,32.6416,6.22477,-28.185,24.4743,-10.4662,1.5824,43.7415,8.49846
43.6125,-41.3312,43.0188,11.582,-3.55823,32.9156,6.18632,-28.1574,25.021,-10.3598,2.83244,43.724,8.53031
43.625,-41.3704,43.4318,11.6591,-2.70682,33.1653,6.14756,-28.1142,25.5673,-10.253,4.08175,43.6706,8.56137
43.6375,-41.3989,43.8478,11.7357,-1.84859,33.3905,6.10848,-28.0554,26.1127,-10.1458,5.32928,43.5813,8.59164
43.65,-41.4166,44.2665,11.8118,-0.984248,33.591,6.06905,-27.981,26.6567,-10.0382,6.57402,43.4562,8.62115
43.6625,-41.4235,44.6875,11.8874,-0.11452,33.7666,6.02929,-27.8911,27.1989,-9.93024,7.81492,43.2953,8.64989
43.675,-41.4194,45.1106,11.9626,0.75988,33.9171,5.98916,-27.7856,27.7389,-9.82194,9.05098,43.0988,8.67789
43.6875,-41.4044,45.5353,12.0372,1.63823,34.0425,5.94867,-27.6648,28.2762,-9.71329,10.2812,42.8669,8.70515
43.7,-41.3785,45.9615,12.1113,2.5198,34.1426,5.90779,-27.5286,28.8104,-9.60431,11.5044,42.5998,8.73168
43.7125,-41.3414,46.3888,12.1849,3.40388,34.2173,5.86652,-27.3772,29.3411,-9.495,12.7198,42.2976,8.75751
43.725,-41.2933,46.8169,12.2579,4.28971,34.2666,5.82485,-27.2107,29.8677,-9.38538,13.9262,41.9606,8.78263
43.7375,-41.2342,47.2454,12.3305,5.17659,34.2905,5.78275,-27.0291,30.39,-9.27544,15.1228,41.5892,8.80708
43.75,-41.1639,47.674,12.4025,6.06377,34.2888,5.74023,-26.8327,30.9073,-9.1652,16.3084,41.1835,8.83085
43.7625,-41.0826,48.1025,12.474,6.95053,34.2616,5.69726,-26.6215,31.4194,-9.05467,17.4821,40.744,8.85397
43.775,-40.9902,48.5304,12.5449,7.83613,34.209,5.65383,-26.3957,31.9258,-8.94385,18.643,40.2709,8.87645
43.7875,-40.8867,48.9576,12.6153,8.71985,34.1309,5.60994,-26.1554,32.426,-8.83276,19.7901,39.7647,8.89829
43.8,-40.7722,49.3836,12.6852,9.60096,34.0274,5.56556,-25.901,32.9198,-8.7214,20.9223,39.2258,8.91952
43.8125,-40.6467,49.8082,12.7545,10.4787,33.8986,5.52069,-25.6324,33.4065,-8.60977,22.0389,38.6546,8.94015
43.825,-40.5102,50.231,12.8232,11.3525,33.7447,5.47531,-25.3501,33.886,-8.4979,23.1388,38.0517,8.9602
43.8375,-40.3629,50.6517,12.8913,12.2214,33.5656,5.42941,-25.054,34.3577,-8.38577,24.2211,37.4174,8.97967
43.85,-40.2047,51.07,12.9589,13.0849,33.3617,5.38299,-24.7446,34.8213,-8.27341,25.285,36.7524,8.99857
43.8625,-40.0358,51.4856,13.0259,13.9421,33.1329,5.33602,-24.422,35.2764,-8.16081,26.3295,36.0571,9.01694
43.875,-39.8562,51.8982,13.0923,14.7925,32.8797,5.2885,-24.0865,35.7226,-8.04798,27.3538,35.3321,9.03476
43.8875,-39.666,52.3075,13.1581,15.6353,32.602,5.24042,-23.7382,36.1596,-7.93494,28.357,34.5781,9.05207
