t,fe_error,rk4_error
19.6375,0.472724,1.17357e-07
19.65,0.479184,1.18926e-07
19.6625,0.485731,1.20515e-07
19.675,0.492356,1.22124e-07
19.6875,0.499052,1.23749e-07
19.7,0.505808,1.25388e-07
19.7125,0.512613,1.27039e-07
19.725,0.519456,1.28699e-07
19.7375,0.526322,1.30364e-07
19.75,0.533196,1.32031e-07
19.7625,0.540062,1.33695e-07
19.775,0.546901,1.35351e-07
19.7875,0.553694,1.36996e-07
19.8,0.560419,1.38624e-07
19.8125,0.567054,1.40229e-07
19.825,0.573576,1.41805e-07
19.8375,0.579957,1.43346e-07
19.85,0.586174,1.44847e-07
19.8625,0.592197,1.46299e-07
19.875,0.597999,1.47696e-07
19.8875,0.603553,1.49032e-07
19.9,0.608828,1.50298e-07
19.9125,0.613797,1.51489e-07
19.925,0.618433,1.52598e-07
19.9375,0.622708,1.53617e-07
19.95,0.626597,1.54541e-07
19.9625,0.630077,1.55365e-07
19.975,0.633127,1.56082e-07
19.9875,0.635727,1.56689e-07
20,0.637862,1.57181e-07
20.0125,0.63952,1.57556e-07
20.025,0.64069,1.57811e-07
20.0375,0.641369,1.57945e-07
20.05,0.641553,1.57958e-07
20.0625,0.641245,1.5785e-07
20.075,0.640451,1.57623e-07
20.0875,0.63918,1.57279e-07
20.1,0.637444,1.56821e-07
20.1125,0.63526,1.56253e-07
20.125,0.632646,1.55581e-07
20.1375,0.629622,1.54808e-07
20.15,0.626213,1.53941e-07
20.1625,0.622443,1.52986e-07
20.175,0.618338,1.51949e-07
20.1875,0.613924,1.50838e-07
20.2,0.609231,1.49658e-07
20.2125,0.604285,1.48417e-07
20.225,0.599113,1.47121e-07
20.2375,0.593743,1.45777e-07
20.25,0.588202,1.44392e-07
20.2625,0.582514,1.42971e-07
20.275,0.576704,1.41522e-07
20.2875,0.570795,1.40049e-07
20.3,0.564809,1.38557e-07
20.3125,0.558766,1.37053e-07
20.325,0.552686,1.35539e-07
20.3375,0.546586,1.34022e-07
20.35,0.540482,1.32504e-07
20.3625,0.534389,1.3099e-07
20.375,0.52832,1.29482e-07
20.3875,0.522288,1.27984e-07
20.4,0.516304,1.26498e-07
20.4125,0.510376,1.25027e-07
20.425,0.504514,1.23572e-07
20.4375,0.498725,1.22135e-07
20.45,0.493016,1.20719e-07
20.4625,0.487392,1.19324e-07
20.475,0.481858,1.17952e-07
20.4875,0.476418,1.16603e-07
20.5,0.471076,1.15278e-07
20.5125,0.465835,1.13978e-07
20.525,0.460695,1.12704e-07
20.5375,0.45566,1.11456e-07
20.55,0.450731,1.10234e-07
20.5625,0.445908,1.09038e-07
20.575,0.441191,1.07869e-07
20.5875,0.436582,1.06726e-07
20.6,0.432079,1.0561e-07
20.6125,0.427683,1.04519e-07
20.625,0.423393,1.03455e-07
20.6375,0.419207,1.02417e-07
20.65,0.415126,1.01405e-07
20.6625,0.411148,1.00418e-07
20.675,0.407272,9.94562e-08
20.6875,0.403496,9.85191e-08
20.7,0.39982,9.76064e-08
20.7125,0.396241,9.67178e-08
20.725,0.392758,9.58528e-08
20.7375,0.389371,9.50111e-08
20.75,0.386076,9.41923e-08
20.7625,0.382873,9.3396e-08
20.775,0.37976,9.26217e-08
20.7875,0.376735,9.18691e-08
20.8,0.373797,9.11378e-08
20.8125,0.370945,9.04274e-08
20.825,0.368176,8.97374e-08
20.8375,0.365489,8.90675e-08
20.85,0.362882,8.84173e-08
20.8625,0.360355,8.77864e-08
20.875,0.357905,8.71745e-08
20.8875,0.355531,8.65811e-08
20.9,0.353232,8.60059e-08
20.9125,0.351006,8.54486e-08
20.925,0.348852,8.49088e-08
20.9375,0.346769,8.43862e-08
20.95,0.344754,8.38804e-08
20.9625,0.342808,8.33911e-08
20.975,0.340928,8.29181e-08
20.9875,0.339114,8.2461e-08
21,0.337365,8.20195e-08
21.0125,0.335678,8.15934e-08
21.025,0.334054,8.11824e-08
21.0375,0.332491,8.07861e-08
21.05,0.330988,8.04045e-08
21.0625,0.329544,8.00371e-08
21.075,0.328158,7.96838e-08
21.0875,0.32683,7.93443e-08
21.1,0.325558,7.90185e-08
21.1125,0.324342,7.8706e-08
21.125,0.32318,7.84068e-08
21.1375,0.322072,7.81205e-08
21.15,0.321018,7.78471e-08
21.1625,0.320016,7.75863e-08
21.175,0.319066,7.7338e-08
21.1875,0.318166,7.71019e-08
21.2,0.317318,7.6878e-08
21.2125,0.316519,7.66661e-08
21.225,0.31577,7.64659e-08
21.2375,0.31507,7.62775e-08
21.25,0.314418,7.61007e-08
21.2625,0.313814,7.59353e-08
21.275,0.313257,7.57812e-08
21.2875,0.312747,7.56383e-08
21.3,0.312284,7.55066e-08
21.3125,0.311867,7.53858e-08
21.325,0.311496,7.5276e-08
21.3375,0.31117,7.5177e-08
21.35,0.310889,7.50887e-08
21.3625,0.310653,7.50111e-08
21.375,0.310462,7.49441e-08
21.3875,0.310316,7.48877e-08
21.4,0.310213,7.48417e-08
21.4125,0.310155,7.48061e-08
21.425,0.31014,7.4781e-08
21.4375,0.310169,7.47661e-08
21.45,0.310242,7.47616e-08
21.4625,0.310358,7.47673e-08
21.475,0.310517,7.47833e-08
21.4875,0.31072,7.48095e-08
21.5,0.310966,7.48459e-08
21.5125,0.311255,7.48925e-08
21.525,0.311588,7.49492e-08
21.5375,0.311963,7.50161e-08
21.55,0.312382,7.50932e-08
21.5625,0.312845,7.51805e-08
21.575,0.31335,7.5278e-08
21.5875,0.313899,7.53857e-08
21.6,0.314492,7.55036e-08
21.6125,0.315129,7.56318e-08
21.625,0.315809,7.57702e-08
21.6375,0.316534,7.5919e-08
21.65,0.317302,7.60781e-08
21.6625,0.318115,7.62476e-08
21.675,0.318973,7.64275e-08
21.6875,0.319876,7.66179e-08
21.7,0.320823,7.68188e-08
21.7125,0.321816,7.70303e-08
21.725,0.322855,7.72524e-08
21.7375,0.323939,7.74853e-08
21.75,0.32507,7.77289e-08
21.7625,0.326247,7.79833e-08
21.775,0.327471,7.82486e-08
21.7875,0.328742,7.8525e-08
21.8,0.330061,7.88123e-08
21.8125,0.331428,7.91108e-08
21.825,0.332842,7.94205e-08
21.8375,0.334306,7.97416e-08
21.85,0.335819,8.0074e-08
21.8625,0.337381,8.04178e-08
21.875,0.338992,8.07733e-08
21.8875,0.340655,8.11404e-08
21.9,0.342367,8.15192e-08
21.9125,0.344131,8.19099e-08
21.925,0.345947,8.23125e-08
21.9375,0.347814,8.27272e-08
21.95,0.349734,8.31539e-08
21.9625,0.351706,8.35929e-08
21.975,0.353732,8.40442e-08
21.9875,0.355811,8.45078e-08
22,0.357945,8.4984e-08
22.0125,0.360132,8.54726e-08
22.025,0.362375,8.5974e-08
22.0375,0.364672,8.6488e-08
22.05,0.367025,8.70148e-08
22.0625,0.369433,8.75545e-08
22.075,0.371898,8.81071e-08
22.0875,0.374419,8.86726e-08
22.1,0.376996,8.92511e-08
22.1125,0.379629,8.98427e-08
22.125,0.38232,9.04473e-08
22.1375,0.385067,9.1065e-08
22.15,0.387871,9.16957e-08
22.1625,0.390732,9.23395e-08
22.175,0.393649,9.29962e-08
22.1875,0.396623,9.3666e-08
22.2,0.399652,9.43486e-08
22.2125,0.402738,9.5044e-08
22.225,0.405879,9.5752e-08
22.2375,0.409074,9.64726e-08
22.25,0.412323,9.72055e-08
22.2625,0.415626,9.79506e-08
22.275,0.418981,9.87077e-08
22.2875,0.422387,9.94764e-08
22.3,0.425843,1.00257e-07
22.3125,0.429347,1.01048e-07
22.325,0.432898,1.01849e-07
22.3375,0.436494,1.02661e-07
22.35,0.440133,1.03483e-07
22.3625,0.443813,1.04314e-07
22.375,0.447532,1.05154e-07
22.3875,0.451286,1.06002e-07
22.4,0.455074,1.06857e-07
22.4125,0.458891,1.07719e-07
22.425,0.462734,1.08587e-07
22.4375,0.4666,1.0946e-07
22.45,0.470485,1.10337e-07
22.4625,0.474384,1.11217e-07
22.475,0.478294,1.12099e-07
22.4875,0.482208,1.12981e-07
22.5,0.486122,1.13864e-07
22.5125,0.49003,1.14745e-07
22.525,0.493927,1.15623e-07
22.5375,0.497806,1.16497e-07
22.55,0.501661,1.17364e-07
22.5625,0.505486,1.18225e-07
22.575,0.509273,1.19076e-07
22.5875,0.513015,1.19917e-07
22.6,0.516705,1.20746e-07
22.6125,0.520335,1.2156e-07
22.625,0.523897,1.22358e-07
22.6375,0.527384,1.23139e-07
22.65,0.530786,1.23899e-07
22.6625,0.534096,1.24638e-07
22.675,0.537305,1.25354e-07
22.6875,0.540405,1.26044e-07
22.7,0.543388,1.26707e-07
22.7125,0.546246,1.2734e-07
22.725,0.548971,1.27943e-07
22.7375,0.551555,1.28512e-07
22.75,0.553991,1.29048e-07
22.7625,0.556271,1.29547e-07
22.775,0.558388,1.30008e-07
22.7875,0.560338,1.3043e-07
22.8,0.562113,1.30812e-07
22.8125,0.563708,1.31152e-07
22.825,0.56512,1.3145e-07
22.8375,0.566343,1.31704e-07
22.85,0.567375,1.31914e-07
22.8625,0.568214,1.32079e-07
22.875,0.568857,1.32199e-07
22.8875,0.569303,1.32273e-07
22.9,0.569552,1.32302e-07
22.9125,0.569604,1.32286e-07
22.925,0.569461,1.32224e-07
22.9375,0.569125,1.32118e-07
22.95,0.568599,1.31968e-07
22.9625,0.567885,1.31776e-07
22.975,0.566988,1.3154e-07
22.9875,0.565912,1.31264e-07
23,0.564663,1.30949e-07
23.0125,0.563247,1.30594e-07
23.025,0.56167,1.30203e-07
23.0375,0.559938,1.29776e-07
23.05,0.558059,1.29316e-07
23.0625,0.556039,1.28824e-07
23.075,0.553887,1.28301e-07
23.0875,0.55161,1.2775e-07
23.1,0.549216,1.27172e-07
23.1125,0.546713,1.26569e-07
23.125,0.54411,1.25944e-07
23.1375,0.541413,1.25297e-07
23.15,0.538632,1.24631e-07
23.1625,0.535774,1.23948e-07
23.175,0.532846,1.23249e-07
23.1875,0.529857,1.22537e-07
23.2,0.526813,1.21812e-07
23.2125,0.523723,1.21077e-07
23.225,0.520592,1.20332e-07
23.2375,0.517428,1.19581e-07
23.25,0.514237,1.18824e-07
23.2625,0.511025,1.18062e-07
23.275,0.507798,1.17297e-07
23.2875,0.504561,1.1653e-07
23.3,0.501321,1.15763e-07
23.3125,0.498081,1.14996e-07
23.325,0.494847,1.14231e-07
23.3375,0.491623,1.13468e-07
23.35,0.488414,1.12709e-07
23.3625,0.485222,1.11955e-07
23.375,0.482052,1.11206e-07
23.3875,0.478908,1.10462e-07
23.4,0.475792,1.09726e-07
23.4125,0.472707,1.08997e-07
23.425,0.469655,1.08276e-07
23.4375,0.466641,1.07564e-07
23.45,0.463664,1.06861e-07
23.4625,0.460729,1.06167e-07
23.475,0.457835,1.05484e-07
23.4875,0.454986,1.04811e-07
23.5,0.452183,1.04148e-07
23.5125,0.449427,1.03497e-07
23.525,0.446719,1.02856e-07
23.5375,0.444061,1.02228e-07
23.55,0.441453,1.01611e-07
23.5625,0.438896,1.01006e-07
23.575,0.436391,1.00413e-07
23.5875,0.433939,9.98321e-08
23.6,0.431541,9.92637e-08
23.6125,0.429196,9.87078e-08
23.625,0.426905,9.81644e-08
23.6375,0.424668,9.76335e-08
23.65,0.422487,9.71153e-08
23.6625,0.42036,9.66098e-08
23.675,0.418288,9.6117e-08
23.6875,0.416272,9.56369e-08
23.7,0.414311,9.51695e-08
23.7125,0.412405,9.47148e-08
23.725,0.410554,9.42728e-08
23.7375,0.408758,9.38435e-08
23.75,0.407018,9.34268e-08
23.7625,0.405332,9.30227e-08
23.775,0.403702,9.26312e-08
23.7875,0.402126,9.22523e-08
23.8,0.400605,9.18858e-08
23.8125,0.399138,9.15317e-08
23.825,0.397725,9.11901e-08
23.8375,0.396367,9.08608e-08
23.85,0.395062,9.05437e-08
23.8625,0.393811,9.02389e-08
23.875,0.392614,8.99463e-08
23.8875,0.39147,8.96659e-08
23.9,0.390379,8.93975e-08
23.9125,0.389342,8.91411e-08
23.925,0.388357,8.88967e-08
23.9375,0.387424,8.86642e-08
23.95,0.386544,8.84437e-08
23.9625,0.385717,8.82349e-08
23.975,0.384941,8.8038e-08
23.9875,0.384218,8.78528e-08
24,0.383546,8.76794e-08
24.0125,0.382927,8.75176e-08
24.025,0.382359,8.73675e-08
24.0375,0.381842,8.7229e-08
24.05,0.381378,8.71021e-08
24.0625,0.380964,8.69868e-08
24.075,0.380602,8.68831e-08
24.0875,0.380292,8.67909e-08
24.1,0.380033,8.67103e-08
24.1125,0.379825,8.66412e-08
24.125,0.379669,8.65837e-08
24.1375,0.379565,8.65376e-08
24.15,0.379512,8.65032e-08
24.1625,0.379511,8.64803e-08
24.175,0.379561,8.6469e-08
24.1875,0.379664,8.64692e-08
24.2,0.379819,8.64811e-08
24.2125,0.380025,8.65047e-08
24.225,0.380285,8.65399e-08
24.2375,0.380597,8.65869e-08
24.25,0.380962,8.66456e-08
24.2625,0.38138,8.67162e-08
24.275,0.381852,8.67986e-08
24.2875,0.382377,8.6893e-08
24.3,0.382956,8.69994e-08
24.3125,0.383591,8.7118e-08
24.325,0.384279,8.72486e-08
24.3375,0.385024,8.73915e-08
24.35,0.385824,8.75468e-08
24.3625,0.38668,8.77145e-08
24.375,0.387593,8.78948e-08
24.3875,0.388563,8.80876e-08
24.4,0.389591,8.82933e-08
24.4125,0.390677,8.85119e-08
24.425,0.391822,8.87434e-08
24.4375,0.393027,8.89881e-08
24.45,0.394292,8.92461e-08
24.4625,0.395618,8.95176e-08
24.475,0.397006,8.98026e-08
24.4875,0.398456,9.01015e-08
24.5,0.39997,9.04142e-08
24.5125,0.401548,9.0741e-08
24.525,0.403191,9.10822e-08
24.5375,0.404899,9.14378e-08
24.55,0.406675,9.18081e-08
24.5625,0.408518,9.21933e-08
24.575,0.41043,9.25936e-08
24.5875,0.412412,9.30093e-08
24.6,0.414465,9.34405e-08
24.6125,0.41659,9.38875e-08
24.625,0.418788,9.43505e-08
24.6375,0.421061,9.48298e-08
24.65,0.423409,9.53257e-08
24.6625,0.425834,9.58385e-08
24.675,0.428337,9.63683e-08
24.6875,0.43092,9.69156e-08
24.7,0.433584,9.74806e-08
24.7125,0.436329,9.80635e-08
24.725,0.439159,9.86648e-08
24.7375,0.442074,9.92847e-08
24.75,0.445076,9.99235e-08
24.7625,0.448165,1.00582e-07
24.775,0.451345,1.01259e-07
24.7875,0.454616,1.01957e-07
24.8,0.457981,1.02675e-07
24.8125,0.46144,1.03414e-07
24.825,0.464996,1.04174e-07
24.8375,0.468649,1.04955e-07
24.85,0.472403,1.05758e-07
24.8625,0.476259,1.06583e-07
24.875,0.480218,1.07431e-07
24.8875,0.484282,1.08302e-07
24.9,0.488453,1.09196e-07
24.9125,0.492732,1.10113e-07
24.925,0.497122,1.11055e-07
24.9375,0.501625,1.12021e-07
24.95,0.506241,1.13012e-07
24.9625,0.510972,1.14027e-07
24.975,0.515821,1.15069e-07
24.9875,0.520788,1.16136e-07
25,0.525875,1.17229e-07
25.0125,0.531083,1.18348e-07
25.025,0.536414,1.19495e-07
25.0375,0.541869,1.20667e-07
25.05,0.547448,1.21867e-07
25.0625,0.553152,1.23094e-07
25.075,0.558982,1.24349e-07
25.0875,0.564938,1.2563e-07
25.1,0.57102,1.26939e-07
25.1125,0.577229,1.28275e-07
25.125,0.583562,1.29639e-07
25.1375,0.59002,1.31029e-07
25.15,0.596601,1.32445e-07
25.1625,0.603304,1.33888e-07
25.175,0.610125,1.35357e-07
25.1875,0.617062,1.3685e-07
25.2,0.624112,1.38368e-07
25.2125,0.63127,1.39909e-07
25.225,0.638533,1.41472e-07
25.2375,0.645893,1.43055e-07
25.25,0.653344,1.44659e-07
25.2625,0.66088,1.4628e-07
25.275,0.668492,1.47918e-07
25.2875,0.67617,1.49569e-07
25.3,0.683905,1.51232e-07
25.3125,0.691683,1.52904e-07
25.325,0.699494,1.54582e-07
25.3375,0.707322,1.56264e-07
25.35,0.715153,1.57945e-07
25.3625,0.72297,1.59623e-07
25.375,0.730754,1.61292e-07
25.3875,0.738488,1.6295e-07
25.4,0.746149,1.64591e-07
25.4125,0.753716,1.66211e-07
25.425,0.761167,1.67805e-07
25.4375,0.768477,1.69367e-07
25.45,0.775621,1.70892e-07
25.4625,0.782573,1.72374e-07
25.475,0.789306,1.73808e-07
25.4875,0.795793,1.75187e-07
25.5,0.802006,1.76505e-07
25.5125,0.807917,1.77757e-07
25.525,0.8135,1.78936e-07
25.5375,0.818727,1.80037e-07
25.55,0.823573,1.81054e-07
25.5625,0.828012,1.81981e-07
25.575,0.832021,1.82814e-07
25.5875,0.835579,1.83548e-07
25.6,0.838666,1.84178e-07
25.6125,0.841266,1.84701e-07
25.625,0.843363,1.85115e-07
25.6375,0.844948,1.85416e-07
25.65,0.84601,1.85603e-07
25.6625,0.846546,1.85674e-07
25.675,0.846553,1.85631e-07
25.6875,0.846034,1.85472e-07
25.7,0.844992,1.85199e-07
25.7125,0.843437,1.84815e-07
25.725,0.841379,1.8432e-07
25.7375,0.838832,1.8372e-07
25.75,0.835814,1.83017e-07
25.7625,0.832342,1.82215e-07
25.775,0.82844,1.8132e-07
25.7875,0.824129,1.80336e-07
25.8,0.819434,1.79269e-07
25.8125,0.81438,1.78125e-07
25.825,0.808995,1.76909e-07
25.8375,0.803305,1.75627e-07
25.85,0.797338,1.74285e-07
25.8625,0.79112,1.7289e-07
25.875,0.784678,1.71447e-07
25.8875,0.778039,1.69961e-07
25.9,0.771229,1.68439e-07
25.9125,0.764272,1.66886e-07
25.925,0.757193,1.65307e-07
25.9375,0.750013,1.63707e-07
25.95,0.742755,1.62091e-07
25.9625,0.735439,1.60463e-07
25.975,0.728083,1.58828e-07
25.9875,0.720706,1.57189e-07
26,0.713325,1.55549e-07
26.0125,0.705953,1.53913e-07
26.025,0.698606,1.52282e-07
26.0375,0.691295,1.50661e-07
26.05,0.684033,1.49051e-07
26.0625,0.67683,1.47454e-07
26.075,0.669696,1.45874e-07
26.0875,0.662638,1.4431e-07
26.1,0.655664,1.42766e-07
26.1125,0.648781,1.41242e-07
26.125,0.641995,1.3974e-07
26.1375,0.635311,1.38261e-07
26.15,0.628732,1.36805e-07
26.1625,0.622262,1.35374e-07
26.175,0.615905,1.33967e-07
26.1875,0.609664,1.32587e-07
26.2,0.603539,1.31232e-07
26.2125,0.597533,1.29904e-07
26.225,0.591646,1.28602e-07
26.2375,0.585881,1.27327e-07
26.25,0.580236,1.26079e-07
26.2625,0.574712,1.24857e-07
26.275,0.56931,1.23662e-07
26.2875,0.564028,1.22494e-07
26.3,0.558867,1.21353e-07
26.3125,0.553825,1.20237e-07
26.325,0.548901,1.19148e-07
26.3375,0.544096,1.18085e-07
26.35,0.539407,1.17048e-07
26.3625,0.534833,1.16035e-07
26.375,0.530374,1.15048e-07
26.3875,0.526027,1.14085e-07
26.4,0.521791,1.13147e-07
26.4125,0.517665,1.12233e-07
26.425,0.513647,1.11343e-07
26.4375,0.509736,1.10476e-07
26.45,0.50593,1.09632e-07
26.4625,0.502228,1.0881e-07
26.475,0.498628,1.08011e-07
26.4875,0.495127,1.07234e-07
26.5,0.491726,1.06478e-07
26.5125,0.488422,1.05744e-07
26.525,0.485214,1.0503e-07
26.5375,0.4821,1.04337e-07
26.55,0.479078,1.03664e-07
26.5625,0.476148,1.03011e-07
26.575,0.473307,1.02378e-07
26.5875,0.470555,1.01763e-07
26.6,0.467889,1.01168e-07
26.6125,0.465309,1.00591e-07
26.625,0.462813,1.00032e-07
26.6375,0.4604,9.9491e-08
26.65,0.458069,9.89678e-08
26.6625,0.455818,9.8462e-08
26.675,0.453646,9.79734e-08
26.6875,0.451552,9.75015e-08
26.7,0.449535,9.70463e-08
26.7125,0.447593,9.66074e-08
26.725,0.445726,9.61846e-08
26.7375,0.443934,9.57777e-08
26.75,0.442213,9.53865e-08
26.7625,0.440565,9.50107e-08
26.775,0.438987,9.46501e-08
26.7875,0.43748,9.43045e-08
26.8,0.436041,9.39738e-08
26.8125,0.434671,9.36578e-08
26.825,0.433368,9.33562e-08
26.8375,0.432133,9.30689e-08
26.85,0.430963,9.27958e-08
26.8625,0.429859,9.25367e-08
26.875,0.42882,9.22915e-08
26.8875,0.427845,9.206e-08
26.9,0.426934,9.18421e-08
26.9125,0.426086,9.16376e-08
26.925,0.425301,9.14465e-08
26.9375,0.424578,9.12687e-08
26.95,0.423917,9.11039e-08
26.9625,0.423318,9.09523e-08
26.975,0.422779,9.08136e-08
26.9875,0.422301,9.06878e-08
27,0.421884,9.05748e-08
27.0125,0.421527,9.04746e-08
27.025,0.42123,9.0387e-08
27.0375,0.420992,9.03121e-08
27.05,0.420815,9.02498e-08
27.0625,0.420696,9.02e-08
27.075,0.420637,9.01627e-08
27.0875,0.420638,9.01379e-08
27.1,0.420697,9.01256e-08
27.1125,0.420816,9.01258e-08
27.125,0.420994,9.01384e-08
27.1375,0.421232,9.01635e-08
27.15,0.421528,9.0201e-08
27.1625,0.421884,9.0251e-08
27.175,0.4223,9.03135e-08
27.1875,0.422776,9.03886e-08
27.2,0.423311,9.04762e-08
27.2125,0.423907,9.05763e-08
27.225,0.424563,9.06892e-08
27.2375,0.42528,9.08147e-08
27.25,0.426058,9.0953e-08
27.2625,0.426898,9.11041e-08
27.275,0.427799,9.12681e-08
27.2875,0.428763,9.14451e-08
27.3,0.429789,9.16352e-08
27.3125,0.430879,9.18385e-08
27.325,0.432033,9.2055e-08
27.3375,0.43325,9.22849e-08
27.35,0.434533,9.25282e-08
27.3625,0.435882,9.27853e-08
27.375,0.437296,9.3056e-08
27.3875,0.438778,9.33407e-08
27.4,0.440327,9.36394e-08
27.4125,0.441945,9.39522e-08
27.425,0.443632,9.42795e-08
27.4375,0.445389,9.46212e-08
27.45,0.447217,9.49777e-08
27.4625,0.449117,9.5349e-08
27.475,0.45109,9.57354e-08
27.4875,0.453137,9.61371e-08
27.5,0.455258,9.65543e-08
27.5125,0.457456,9.69872e-08
27.525,0.459731,9.74361e-08
27.5375,0.462085,9.79011e-08
27.55,0.464518,9.83826e-08
27.5625,0.467032,9.88807e-08
27.575,0.469627,9.93957e-08
27.5875,0.472307,9.9928e-08
27.6,0.475071,1.00478e-07
27.6125,0.477922,1.01045e-07
27.625,0.48086,1.01631e-07
27.6375,0.483887,1.02235e-07
27.65,0.487006,1.02857e-07
27.6625,0.490216,1.03499e-07
27.675,0.493521,1.0416e-07
27.6875,0.496922,1.04841e-07
27.7,0.500419,1.05541e-07
27.7125,0.504017,1.06263e-07
27.725,0.507715,1.07004e-07
27.7375,0.511516,1.07768e-07
27.75,0.515422,1.08552e-07
27.7625,0.519434,1.09358e-07
27.775,0.523555,1.10187e-07
27.7875,0.527787,1.11039e-07
27.8,0.532131,1.11913e-07
27.8125,0.53659,1.12811e-07
27.825,0.541165,1.13733e-07
27.8375,0.54586,1.14679e-07
27.85,0.550674,1.1565e-07
27.8625,0.555612,1.16646e-07
27.875,0.560675,1.17668e-07
27.8875,0.565864,1.18716e-07
27.9,0.571182,1.1979e-07
27.9125,0.576632,1.20891e-07
27.925,0.582214,1.22019e-07
27.9375,0.587931,1.23174e-07
27.95,0.593784,1.24358e-07
27.9625,0.599775,1.25569e-07
27.975,0.605907,1.2681e-07
27.9875,0.61218,1.28079e-07
28,0.618595,1.29377e-07
28.0125,0.625155,1.30705e-07
28.025,0.631859,1.32062e-07
28.0375,0.638709,1.33449e-07
28.05,0.645706,1.34866e-07
28.0625,0.652849,1.36313e-07
28.075,0.660138,1.37789e-07
28.0875,0.667574,1.39295e-07
28.1,0.675155,1.40831e-07
28.1125,0.68288,1.42396e-07
28.125,0.690747,1.4399e-07
28.1375,0.698754,1.45612e-07
28.15,0.706899,1.47262e-07
28.1625,0.715177,1.48939e-07
28.175,0.723585,1.50643e-07
28.1875,0.732117,1.52371e-07
28.2,0.740768,1.54124e-07
28.2125,0.749531,1.55898e-07
28.225,0.758399,1.57694e-07
28.2375,0.767362,1.59509e-07
28.25,0.776411,1.61341e-07
28.2625,0.785534,1.63188e-07
28.275,0.794721,1.65047e-07
28.2875,0.803956,1.66915e-07
28.3,0.813226,1.6879e-07
28.3125,0.822514,1.70667e-07
28.325,0.831802,1.72544e-07
28.3375,0.841071,1.74417e-07
28.35,0.850301,1.7628e-07
28.3625,0.859469,1.7813e-07
28.375,0.868552,1.79962e-07
28.3875,0.877525,1.81771e-07
28.4,0.886362,1.8355e-07
28.4125,0.895035,1.85296e-07
28.425,0.903516,1.87001e-07
28.4375,0.911777,1.88659e-07
28.45,0.919785,1.90266e-07
28.4625,0.927512,1.91813e-07
28.475,0.934926,1.93295e-07
28.4875,0.941996,1.94707e-07
28.5,0.948692,1.9604e-07
28.5125,0.954984,1.9729e-07
28.525,0.960843,1.9845e-07
28.5375,0.966242,1.99515e-07
28.55,0.971155,2.0048e-07
28.5625,0.975558,2.01339e-07
28.575,0.979431,2.02089e-07
28.5875,0.982754,2.02726e-07
28.6,0.985512,2.03246e-07
28.6125,0.987693,2.03647e-07
28.625,0.989287,2.03928e-07
28.6375,0.990289,2.04087e-07
28.65,0.990697,2.04124e-07
28.6625,0.990513,2.0404e-07
28.675,0.989742,2.03835e-07
28.6875,0.988393,2.03511e-07
28.7,0.986478,2.03072e-07
28.7125,0.984012,2.02519e-07
28.725,0.981013,2.01858e-07
28.7375,0.977504,2.01093e-07
28.75,0.973505,2.00227e-07
28.7625,0.969043,1.99267e-07
28.775,0.964144,1.98218e-07
28.7875,0.958836,1.97085e-07
28.8,0.953148,1.95876e-07
28.8125,0.94711,1.94595e-07
28.825,0.940752,1.93249e-07
28.8375,0.934102,1.91844e-07
28.85,0.927192,1.90387e-07
28.8625,0.920049,1.88882e-07
28.875,0.912703,1.87337e-07
28.8875,0.905181,1.85757e-07
28.9,0.897509,1.84147e-07
28.9125,0.889714,1.82512e-07
28.925,0.881818,1.80857e-07
28.9375,0.873845,1.79188e-07
28.95,0.865816,1.77508e-07
28.9625,0.857752,1.75821e-07
28.975,0.849671,1.74132e-07
28.9875,0.84159,1.72444e-07
29,0.833526,1.70759e-07
29.0125,0.825493,1.69082e-07
29.025,0.817504,1.67415e-07
29.0375,0.809573,1.65761e-07
29.05,0.801709,1.6412e-07
29.0625,0.793923,1.62497e-07
29.075,0.786223,1.60892e-07
29.0875,0.778618,1.59306e-07
29.1,0.771115,1.57743e-07
29.1125,0.763719,1.56202e-07
29.125,0.756437,1.54684e-07
29.1375,0.749272,1.53191e-07
29.15,0.742228,1.51724e-07
29.1625,0.73531,1.50283e-07
29.175,0.728519,1.48868e-07
29.1875,0.721858,1.4748e-07
29.2,0.715328,1.4612e-07
29.2125,0.708932,1.44787e-07
29.225,0.70267,1.43482e-07
29.2375,0.696541,1.42205e-07
29.25,0.690548,1.40956e-07
29.2625,0.68469,1.39735e-07
29.275,0.678966,1.38542e-07
29.2875,0.673377,1.37376e-07
29.3,0.66792,1.36238e-07
29.3125,0.662597,1.35127e-07
29.325,0.657405,1.34044e-07
29.3375,0.652344,1.32987e-07
29.35,0.647413,1.31957e-07
29.3625,0.64261,1.30954e-07
29.375,0.637933,1.29976e-07
29.3875,0.633382,1.29025e-07
29.4,0.628955,1.28098e-07
29.4125,0.62465,1.27197e-07
29.425,0.620466,1.26321e-07
29.4375,0.616401,1.25469e-07
29.45,0.612454,1.24641e-07
29.4625,0.608623,1.23837e-07
29.475,0.604907,1.23057e-07
29.4875,0.601303,1.22299e-07
29.5,0.59781,1.21564e-07
29.5125,0.594428,1.20852e-07
29.525,0.591153,1.20162e-07
29.5375,0.587985,1.19493e-07
29.55,0.584922,1.18846e-07
29.5625,0.581963,1.1822e-07
29.575,0.579105,1.17615e-07
29.5875,0.576349,1.1703e-07
29.6,0.573691,1.16465e-07
29.6125,0.571132,1.15921e-07
29.625,0.568669,1.15395e-07
